fit.	900	in	soa	a.nic.fit. admin.tldns.godaddy. 1757034421 1800 300 604800 1800
07e8an3g445i2u25s43li1ep3h0rvefv.fit.	900	in	nsec3	1 1 0 - 09Q7LA1PTD1SFHFFAVUFUV8RQJJMIT92 NS DS RRSIG
07e8an3g445i2u25s43li1ep3h0rvefv.fit.	900	in	rrsig	NSEC3 8 2 900 20250913194122 20250830190812 27636 fit. Jvh2h4Ll/BHQ4iYRzJ/WT3qbFPLGBo1LmEIOLEw3/kbGhmUD9HgFth3+LLTS72Sf5HcFjYuzxqc/QoO7UANLqryvtA9/ofZSslAgKgIc6QkQqNWM9gIiHCfB7ZwE6Pbf+mHcDxyTkS5v8kp+6Nbw3kF81lAJn5hwPdeZeX0cgrmFMBCwO5//MhzlrHMfXOkVkWkIZcsLeOHV+JE1hwnHYA==
095bet.fit.	3600	in	ns	celine.ns.cloudflare.com.
095bet.fit.	3600	in	ns	mitch.ns.cloudflare.com.
098bet.fit.	3600	in	ns	gabe.ns.cloudflare.com.
098bet.fit.	3600	in	ns	noor.ns.cloudflare.com.
099102.fit.	3600	in	ns	ns1.dyna-ns.net.
099102.fit.	3600	in	ns	ns2.dyna-ns.net.
099bet.fit.	3600	in	ns	celine.ns.cloudflare.com.
099bet.fit.	3600	in	ns	mitch.ns.cloudflare.com.
09q7la1ptd1sfhffavufuv8rqjjmit92.fit.	900	in	nsec3	1 1 0 - 0BO55KMM7F6AP8JGS4HP802MCMCB372M NS DS RRSIG
09q7la1ptd1sfhffavufuv8rqjjmit92.fit.	900	in	rrsig	NSEC3 8 2 900 20250917065358 20250903063649 27636 fit. BDBjCkClGtutCqG5JPX1+ZfOkWnG5X5e6hKav2GMoGCDqjwahFwKJsJOSZH05LLCSi+tFRitMoNeFr0d+qC1tfMffq5Sr7Pfbxe1RkdyUwbnpWSrCrZa2VPoRokVXbXL8T5BMwRdCVaxxAYw9rzMEa6OqzuipaLWl/pzQR28QPRgBK7wR+qeqELH0lRwNmQweLgHbRlfULNMuo05qjnDSA==
0a.fit.	3600	in	ns	a.2ns.net.
0a.fit.	3600	in	ns	b.2ns.net.
0ap.fit.	3600	in	ns	monroe.ns.cloudflare.com.
0ap.fit.	3600	in	ns	nash.ns.cloudflare.com.
0bo55kmm7f6ap8jgs4hp802mcmcb372m.fit.	900	in	nsec3	1 1 0 - 0BPKK512G4MP75MPKQ456UUP4LR9NP0C NS DS RRSIG
0bo55kmm7f6ap8jgs4hp802mcmcb372m.fit.	900	in	rrsig	NSEC3 8 2 900 20250914025822 20250831023546 27636 fit. ekXtVR7mFOT32MUI6oKg/SyNOwag7EhM1zXgYZrlc2K6JIhf9mGSdsR7/qSdJ4yUPKz13WhxberYLTyx1cEfE7WTWOZFW82BriDF38NDjcu7KC1S845A3itHMsyh3jLdhEBYSXVmZ4DLFHpNB5RtYB5gbEBcTI6amzS0Dc+CohQm6Cpp0agVXe37Rbc0J2+Vz8+dYQtouChNpkzI9j+BPg==
0bpkk512g4mp75mpkq456uup4lr9np0c.fit.	900	in	nsec3	1 1 0 - 0C6HLL1UGJL7G9A84RCN5TQLUG23MGMA NS DS RRSIG
0bpkk512g4mp75mpkq456uup4lr9np0c.fit.	900	in	rrsig	NSEC3 8 2 900 20250917204912 20250903195452 27636 fit. BnBkR5Yoxi4w4kWsxGZK5ozqP9K7H9qcHGx+ZgRE8JBKB2EiZWDQ8tbTlUhJsjMkzFxrXpr7OkOgZVrnbBZWf1WoX/OowRdWNViQ000oZ3wX0u26PenmJtLedNcT/NiMYjmsOENumQhz5PCwDhv0qP6GyNrESEuir9yENjRVWFw0xK6ESvTx1oXhu5dUD/w2PJH2IuMEbZRZtqcTobZf5g==
0c6hll1ugjl7g9a84rcn5tqlug23mgma.fit.	900	in	nsec3	1 1 0 - 0DBAHH3GJGGJHLOQBPNV52AOG7C1MCP8 NS DS RRSIG
0c6hll1ugjl7g9a84rcn5tqlug23mgma.fit.	900	in	rrsig	NSEC3 8 2 900 20250917204912 20250903195452 27636 fit. Hjh3ZxujTTiEWx7E3Cermb3xe0iOwxjf2LEtNqhHbCbQvlMqDJsKEeYRqgqpJ7ugWld1fGcE9rm7Df5NIzxGkWatV8/oQYn8uY+7EquQExRPpZlLFODxiZmy62lkW6idBQAfyRdQOJaJlEP9j3CYSSA+fpxOx6ldM/Eom3xAq7HpV7a1z5DCblGLfvsrM3YZvlt+cYRTW3g7JS3MCsYtcw==
0dbahh3gjggjhloqbpnv52aog7c1mcp8.fit.	900	in	nsec3	1 1 0 - 0HEDHP4DF63SLLBE7BN7GHC95F9O3IQV NS DS RRSIG
0dbahh3gjggjhloqbpnv52aog7c1mcp8.fit.	900	in	rrsig	NSEC3 8 2 900 20250917213243 20250903211347 27636 fit. g9+nRIkqgunBTOqnu9o8AKHrDwTnlu9rFFtaiawm19O9J7bce6EfAjmJsdhUAberLGZV+im1+NEf6cXSaftlYdZfd4PhadeeEyYY4dIy5VmjAhMlc+vSdm4C4aGic+otb6Sf10DPbRBY8nJeSqxbvhTBzdceWIZeqbtmnsyahXKz1jc8ZMrbqklK0y4HUb7vhpuMOpBKPYrITb6tU5RfPw==
0eud9.fit.	3600	in	ns	ns1.judns.com.
0eud9.fit.	3600	in	ns	ns2.judns.com.
0g.fit.	3600	in	ns	achiel.ns.cloudflare.com.
0g.fit.	3600	in	ns	sneh.ns.cloudflare.com.
0hedhp4df63sllbe7bn7ghc95f9o3iqv.fit.	900	in	nsec3	1 1 0 - 0I5PVSFGJQ60PDGD09C9653SK0R1MSQ6 NS DS RRSIG
0hedhp4df63sllbe7bn7ghc95f9o3iqv.fit.	900	in	rrsig	NSEC3 8 2 900 20250913193532 20250830190246 27636 fit. NgXHrh1R+sj3Fjb+D9hu1WYqjw3AUkLdT1FPY+/jXDI3nBvaLLKaO1QOT8uO1JRcuo3h8b9nKv1/PwO3YvIRbi4i8+08pp1+8P6lMhfGf3bSxLprWuxo/Mj0bn7tY6P6rgJLjEGsN5nEyadPbWNAQpXexxCU4KIScGFgX2qJwxqMV2BveMgQuerK9n9kCbe1RwLW1Ctm19Rqf1TGkx2fJA==
0hjq85jykl5zjjjg.fit.	3600	in	ns	ns1.22.cn.
0hjq85jykl5zjjjg.fit.	3600	in	ns	ns2.22.cn.
0hv5ekmv.fit.	3600	in	ns	ns1.22.cn.
0hv5ekmv.fit.	3600	in	ns	ns2.22.cn.
0i5pvsfgjq60pdgd09c9653sk0r1msq6.fit.	900	in	nsec3	1 1 0 - 0I9ATOB15JHNAVA9OA3DVT07OSOT72BQ NS DS RRSIG
0i5pvsfgjq60pdgd09c9653sk0r1msq6.fit.	900	in	rrsig	NSEC3 8 2 900 20250917114501 20250903112313 27636 fit. lbHikDLNfl19ORFkSQlugk3bb4ZZR5FFE3NZu8Fq4q4yDOCjyCiQAKndyBCb7P5LNDBL6uLl56hqIRyUIzKIMyhX/FJ/OrX36eWr79TYzZ9LjRND1IFXzItlXMRcdPQbQVM3NANwS21fvMcwLklMoixdnkw+EjVwTleGZN0YYSebcPO7s5dzgF3Eu2LAUINltN9UEaOTQIhiShJPEd+eAA==
0i9atob15jhnava9oa3dvt07osot72bq.fit.	900	in	nsec3	1 1 0 - 0K1R05UIGP40MV1TQ2EFOQ46U9D2ITBG NS DS RRSIG
0i9atob15jhnava9oa3dvt07osot72bq.fit.	900	in	rrsig	NSEC3 8 2 900 20250915172300 20250901162850 27636 fit. TwUMb4dmI5BvTbmto/G4TINNoSfk0Phd1XBymRhddRHkmwvx5hqRDG6m3ekY2nNKGzJ5/EMmbquGasDhGH/17Fi6435gv1oJ7g8bU8D9sCiu/2ohOda9XDa25K/CmAsjfJ8PyGOvY6wZJvUAwFZ87a2nAzKj/scmBVe47WN6bkLp1NgqS2LFfsm815d5kU5bCTnheVLMcxeVlZmNpaZ0zg==
0jl5me197zp4bgz0.fit.	3600	in	ns	ns1.22.cn.
0jl5me197zp4bgz0.fit.	3600	in	ns	ns2.22.cn.
0k1r05uigp40mv1tq2efoq46u9d2itbg.fit.	900	in	nsec3	1 1 0 - 0M3J4EKS60QRK28VMT6B8VL9DE7IG1VR NS DS RRSIG
0k1r05uigp40mv1tq2efoq46u9d2itbg.fit.	900	in	rrsig	NSEC3 8 2 900 20250917222724 20250903220639 27636 fit. h8d8keX6VqJ4jTj+7VT0rynBkOMNiRzGi5RCcvFSW7AfMyqIqWa1GwjkVTCJ5BBCgmiwmcaMNrIu8in9xFQhmuu79jVFvjp4hDpSbhaLHeNfLr0CkWdDFbb8QMWgZDSI+nLe1Nxg/IzpxoFURmlXsCD9eCdY+zrPlrVUauyzdhrGwvRakrD6N9CGWAbu00x1Ob83vsTpyqTwx8/nzKetXg==
0l0.fit.	3600	in	ns	dns19.hichina.com.
0l0.fit.	3600	in	ns	dns20.hichina.com.
0m.fit.	3600	in	ns	ns1.digitalocean.com.
0m.fit.	3600	in	ns	ns2.digitalocean.com.
0m.fit.	3600	in	ns	ns3.digitalocean.com.
0m3j4eks60qrk28vmt6b8vl9de7ig1vr.fit.	900	in	nsec3	1 1 0 - 0N302SQOVTNFEJP3I66KOEGLC7C2DGJQ NS DS RRSIG
0m3j4eks60qrk28vmt6b8vl9de7ig1vr.fit.	900	in	rrsig	NSEC3 8 2 900 20250917053643 20250903043653 27636 fit. kTM5KG67FfqRiSMh+dP3PpO90MibvFZmhLHPVTE/9KpmdclCQncq8szmU5bEm8tLFEwccp6kO8xAaF/xXhctvvBAQ+03wrNd/sis2xhaDnqhoJXcu7eAFftqb8OWlO+EfcVNa0FkdIvTaYVSBzo5wuFqsGxKiAaGxgd8Es0mNSB+G/FtSNQjkEY1FeJhUtFoNEvpktSrbJ9JE6589xeTKA==
0n.fit.	3600	in	ns	curitiba.ns.porkbun.com.
0n.fit.	3600	in	ns	fortaleza.ns.porkbun.com.
0n.fit.	3600	in	ns	maceio.ns.porkbun.com.
0n.fit.	3600	in	ns	salvador.ns.porkbun.com.
0n302sqovtnfejp3i66koeglc7c2dgjq.fit.	900	in	nsec3	1 1 0 - 0NHFC2O4E89KQ647C8LLAB3390N7OPIE NS DS RRSIG
0n302sqovtnfejp3i66koeglc7c2dgjq.fit.	900	in	rrsig	NSEC3 8 2 900 20250915114201 20250901110108 27636 fit. g/pVgoZyL3PaV51J8fHhU66A9WeQVGqwdUkBTF6+Wsxd35eFOVjtp5cOVuIKJ3OsjEF16rTuOb2GucDeKHQ+2BoiN7r75h7ueh3REcdduovyxzJf45D3LrZYl92/wc+1P+HcE8gxcGxlCKUFdbQnwkIZi8ewpgCmN+cSOI25YJskas7ot1jtwo0NrrTCKl34Dx/viw0d5v+AC1AunMsjYQ==
0ne.fit.	3600	in	ns	ns1glr.name.com.
0ne.fit.	3600	in	ns	ns2kqz.name.com.
0ne.fit.	3600	in	ns	ns3cqz.name.com.
0ne.fit.	3600	in	ns	ns4jnz.name.com.
0nhfc2o4e89kq647c8llab3390n7opie.fit.	900	in	nsec3	1 1 0 - 0O9HVHRQUAJB49JKGCOPKV1J5KOG2422 NS DS RRSIG
0nhfc2o4e89kq647c8llab3390n7opie.fit.	900	in	rrsig	NSEC3 8 2 900 20250914055746 20250831050639 27636 fit. QRvzlfM1FteaMSkRHftMVpIUThDfVTLfG5/DekAfsAsWhCz29jze1jr3eDoMljXRXggqdtP/2GBPBelqLMYCNxYuMWUwqL4GX4qW/VAY+LXTKYi52zm1PPdYBFVPxfoZGWz6j3lC/Lkka4z6wZcVh267NsXLARrAWWTRS03eg+NoGbUi/QBmH+ZTSeDY2xyoC1eKOoyNyybdvvC3EGe9yQ==
0o.fit.	3600	in	ns	dns10.hichina.com.
0o.fit.	3600	in	ns	dns9.hichina.com.
0o1.fit.	3600	in	ns	alexia.ns.cloudflare.com.
0o1.fit.	3600	in	ns	trace.ns.cloudflare.com.
0o9hvhrquajb49jkgcopkv1j5kog2422.fit.	900	in	nsec3	1 1 0 - 0PTQ9PQA47TA2826J1TDE83C0TENKDTC NS DS RRSIG
0o9hvhrquajb49jkgcopkv1j5kog2422.fit.	900	in	rrsig	NSEC3 8 2 900 20250914152534 20250903233311 27636 fit. CvY/pvRdnr7OWPAz/G/vo2h1njKvujJQIImmXsvYCh+531rHLDUAihU+UXxqqMFgHQOSShjhs+TK+JD3nMVCVSjVOR8sw5LQGm51udHF3L/byZKlqw3JXg5102r0xSFw/ifOFFxjtdlqRTJ2Qk18jZ8MrvAz8BkHrCnSEggXFc6zZmZPEochcm3fA39yrZWUdTpxmjAoxwYgT9F4dhp98Q==
0p.fit.	3600	in	ns	dns11.hichina.com.
0p.fit.	3600	in	ns	dns12.hichina.com.
0ptq9pqa47ta2826j1tde83c0tenkdtc.fit.	900	in	nsec3	1 1 0 - 0QR8LSVTLDA454HQ3CVFF3EF6EMKRE9I NS DS RRSIG
0ptq9pqa47ta2826j1tde83c0tenkdtc.fit.	900	in	rrsig	NSEC3 8 2 900 20250917015840 20250903015235 27636 fit. aQVkDZFvj8BroAXes47NxnLfzVfYj3jE8h90VFHPEr+3F1qjhjtQ5C0ldDKWbu8SRPd19oh4LL8sDlhE7JjLYfduURDSccorKAgTwZ88v/iSp2E4nbr4VYXveDwsbex1qsb0LoLjHjQJKuHbuLdLa95grnrSIb8+tHGNdK8/pRmUFRo/Zf8pXEMHbcJ6a5ylXDDgMOeOVkyc74khB+34og==
0qr8lsvtlda454hq3cvff3ef6emkre9i.fit.	900	in	nsec3	1 1 0 - 0R7QD2S8FVDH87IHOEHJTHE8TN3ASFI9 NS DS RRSIG
0qr8lsvtlda454hq3cvff3ef6emkre9i.fit.	900	in	rrsig	NSEC3 8 2 900 20250915172713 20250901170000 27636 fit. ELTogPQ5ZBPVQHbyCgRuXCvcERiegA0p6pX3SxcDo632p/IbkGGFduAqHNryhFvatenHDObjPxQ2C3Yo7Olr+K5OdskbT6wtesneW0k4BjM4HcCRk0WKYbS3xShiLe0wEDohH0tz92Xm9nSyn+Luwms0kWawJxtjtoHk7bkexs/ZJ3k+eQkFb2/0xJGYix/JDdDtioaDJ6nQS6OxULToww==
0r.fit.	3600	in	ns	albert.ns.cloudflare.com.
0r.fit.	3600	in	ns	tessa.ns.cloudflare.com.
0r7qd2s8fvdh87ihoehjthe8tn3asfi9.fit.	900	in	nsec3	1 1 0 - 0S0IRGA8AF2NTV59S7GO8EH0PLUE8B6J NS DS RRSIG
0r7qd2s8fvdh87ihoehjthe8tn3asfi9.fit.	900	in	rrsig	NSEC3 8 2 900 20250915172713 20250901170000 27636 fit. qBUZ/PdMWzH/vChC3VpWt1xe/THPRfx/aydxSgZXPWdrPPwU26KeNQtIKKwFK8u9R6oyzRoZuY3OLXTWfGmbDbCOqUUgkKVDH88lnVDaQbpk7ZO2bV1wzti8pfU4Tc7wUFQIwcHv/SL3OtN7tQdSsNGwEOHJs4ZoPodeWPkM+9TNd4/vPSzfLWYnil33BYqjl59ceAuCj7Xc4K+9EmaTYg==
0s0irga8af2ntv59s7go8eh0plue8b6j.fit.	900	in	nsec3	1 1 0 - 0S4BO9NIFTVNNVGH42Q0GHI4BR2C0P6J NS DS RRSIG
0s0irga8af2ntv59s7go8eh0plue8b6j.fit.	900	in	rrsig	NSEC3 8 2 900 20250915133417 20250901131057 27636 fit. glsNXNiXk+E5Q4wXHUYdPQ7K7xeClPMQkAkNLhbgzZi3s0j4MFt2PG7retIbzhwt1z+vfBWD9AHYhph6+9jfT/nqp4IkGZOtEnp+xAOMMPdATzArsytZTADAtOqYwZ0wi/Kl7bRLjilXX80b79hk/fkKh6ljwcJyjWo1u9ZaKhUU6o4d5sxLER7toOF6KaEYKAFxoKcMr9SrdAvRcUB2Aw==
0s4bo9niftvnnvgh42q0ghi4br2c0p6j.fit.	900	in	nsec3	1 1 0 - 0SVI3KLCVGNIOVSMICAMDVL9KB5275LM NS DS RRSIG
0s4bo9niftvnnvgh42q0ghi4br2c0p6j.fit.	900	in	rrsig	NSEC3 8 2 900 20250915005805 20250901002715 27636 fit. DAEN6cMsu19kqy9yrD5CIQzWS+YpYIGlpEQaR4ufLIJ67wP6SEcJw53hLYk+SE9qg9AZG5yak0z6HIq2DEFB58+NXH91Xilo+TBFl/kefpeTc7/52GZrkpoX8Zg29in0ft5bF5yQSsC0NKERrRIwZuE5IvXe6cIS32Y4NF646wr6QrHEkSwGrjepOgYFRLOzDj78XthR+bhbgkZ0aJgKYg==
0svi3klcvgniovsmicamdvl9kb5275lm.fit.	900	in	nsec3	1 1 0 - 0T8FES1O26F3G27PNFKEJ2B2K50QM9C3 NS DS RRSIG
