solar.	3600	in	soa	v0n0.nic.solar. hostmaster.donuts.email. 1759367898 7200 900 1209600 3600
0tvvast8nc13nfihe2ko34l7utp3d3f3.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. r2jW+qGtAeDFoDjVQJeuEq9alg2noUKQkXJQncTn824sDGhiRR0tNGRzw0KVk1R+SVkoUPf44KDMuMUmPUAjY6o8hS9PoWEfJk9KDNvqFJAhpWq4jTzJJhbAsMKHy1oZpK3Kgt157hSLnU/GwTonb1XCkkKMYKsfnCToMtl1D5g=
1.solar.	3600	in	ns	launch1.spaceship.net.
1.solar.	3600	in	ns	launch2.spaceship.net.
100pro.solar.	3600	in	ns	ns.checkdomain.de.
100pro.solar.	3600	in	ns	ns2.checkdomain.de.
101.solar.	3600	in	ns	ns1.atom.com.
101.solar.	3600	in	ns	ns2.atom.com.
10x.solar.	3600	in	ns	ns1.afternic.com.
10x.solar.	3600	in	ns	ns2.afternic.com.
117.solar.	3600	in	ns	dns101.registrar-servers.com.
117.solar.	3600	in	ns	dns102.registrar-servers.com.
11bet.solar.	3600	in	ns	darl.ns.cloudflare.com.
11bet.solar.	3600	in	ns	jessica.ns.cloudflare.com.
123.solar.	3600	in	ns	cory.ns.cloudflare.com.
123.solar.	3600	in	ns	violet.ns.cloudflare.com.
123b.solar.	3600	in	ns	betty.ns.cloudflare.com.
123b.solar.	3600	in	ns	yichun.ns.cloudflare.com.
123energie.solar.	3600	in	ns	ns1.manet.de.
123energie.solar.	3600	in	ns	ns2.manet.de.
123zon.solar.	3600	in	ns	nsn1.mijndomein.nl.
123zon.solar.	3600	in	ns	nsn2.mijndomein.nl.
12p30vll6ku3v00rlas83vq0c5849l16.solar.	3600	in	nsec3	1 1 0 73 13IBORIDQOJN60UBHL7V3KTLMJ1OKOA7 NS DS RRSIG
12p30vll6ku3v00rlas83vq0c5849l16.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. SucCapWMJdap+LBMCiOWiQVUqdMaKhHBs5csHGo5TVxldPW0WFuNZdEyghMOn3Bm6OoBIqI5fYt3cEEj26bWEnAvuGUh5tRkvAoNifY9dM7GOvfcn9yK0a81AkpEunBpJvsKsn0yXugrX1iaQyDXyxhVaIlbGuYdGPC9OaXktac=
13iboridqojn60ubhl7v3ktlmj1okoa7.solar.	3600	in	nsec3	1 1 0 73 154AAMF67BO93TKUARJFBKQV06TPQEO0 NS DS RRSIG
13iboridqojn60ubhl7v3ktlmj1okoa7.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. bZhBo1UT3kQp3sEoqojzcVZm9qAlnhtYy+dsYZ0EMi3xjSsLpWn5OyFTGgVuosK0Vu8Qd44tLl9TB1uHPsDmy5+NGzYcjMf0kpIrOO3WzJmZnsORAWIJqkdoFTen30noqmMq8e6/n/OyOAWNtL9DaYO2elgtsAkGcsUdng6id6c=
140.solar.	3600	in	ns	ns1.onlydomains.com.
140.solar.	3600	in	ns	ns2.onlydomains.com.
140.solar.	3600	in	ns	ns3.onlydomains.com.
154aamf67bo93tkuarjfbkqv06tpqeo0.solar.	3600	in	nsec3	1 1 0 73 158B48K5ADPPV5A3QOJHGVPQJJVBVHOK NS DS RRSIG
154aamf67bo93tkuarjfbkqv06tpqeo0.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. UXKnCyH0ECTG12n33G2d6hoD6pJzsa3mO+aoXhgzi98og+pVP9bUfBACOE7GPfymo7ZQ/oPnn/eIWh9F0lBHhbdnzTsgs2RQuci09dOuSiT/sfsVN6aM0VH5FYOa6UwxLeNdvZwkhHhJt5GSbhOfs1Z3EkFnSWa+ItkUZWKRaoo=
158b48k5adppv5a3qojhgvpqjjvbvhok.solar.	3600	in	nsec3	1 1 0 73 16EBT1SQVF1GBEMHOHT0MU3FJBRKRNEP NS DS RRSIG
158b48k5adppv5a3qojhgvpqjjvbvhok.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. clfpHCIVwgokjdA2+0Ogzf9lqJU0KVsjAwc8OMjL8VnfSUBLSPo1/kMpZsiF31jIHhQ2Y0G1SWLtLZOhv9WPvKt1aLWYU+tFoSZbYLB5/kFUZU+la38GCcBoazAtBInDqZy+fvL2744o1rE0W4GZQjziAOdItkRYnzl4cLGkoeM=
16ebt1sqvf1gbemhoht0mu3fjbrkrnep.solar.	3600	in	nsec3	1 1 0 73 16QSQ0KDN9NLTQF18JO8TAH2UE8H430P NS DS RRSIG
16ebt1sqvf1gbemhoht0mu3fjbrkrnep.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. 1N5Lt7VyNCaHXO3Ss7XMZ8yl3F8VCGab9LvFdj7h65T7IqSqSFyud2PKpAcDFkxzk013Bbf6Ga4PM78iz8C5IqWYuLSF7qYPIbyN9V3QLsjA0hID/zpU5xPXpnCPeEkLvAf9PIBRzsfKGf0crCQAjhMWz+V3o58HxikUeTjkL78=
16qsq0kdn9nltqf18jo8tah2ue8h430p.solar.	3600	in	nsec3	1 1 0 73 16SE1E3B0GS1DL9LQTVEF7Q18PR6TGFI NS DS RRSIG
16qsq0kdn9nltqf18jo8tah2ue8h430p.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. gPBXK8nrvUG8gIpenDKw1AbvwXz1DyWyT5QDwKT4D32cPleU8kuefypIBc0eXjLzm3HHCzZJLSlBLIHuAiG8olPk39Uymshswzoy9A10QO/owOPsCsIHl6AL9YSS7SwXPd7+amRL464vgLUurvN0nleHpwTsnZvq7KAC2Qj545c=
16se1e3b0gs1dl9lqtvef7q18pr6tgfi.solar.	3600	in	nsec3	1 1 0 73 1A2H9H7RTK9RAF7BTU831UGBM0CK2KAH NS DS RRSIG
16se1e3b0gs1dl9lqtvef7q18pr6tgfi.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. mdTFk089CB2vzMxL3nt7jDIczdDY75eIbfthwgvE3l5X9Ye+rqsIPoqfXHb3v/qR7UnRvWYKkF3IRr7oB23Q2iUWW6ol8sLM7PCNGgRflG65TK+2U1Higr8nOgHMJbUsrumUrFCHG1Ha97QXUMo6c7lUUTvl5bimECvnCp/RQV8=
17473freddiemercury.solar.	3600	in	ns	ns-uk.1and1-dns.biz.
17473freddiemercury.solar.	3600	in	ns	ns-uk.1and1-dns.co.uk.
17473freddiemercury.solar.	3600	in	ns	ns-uk.1and1-dns.com.
17473freddiemercury.solar.	3600	in	ns	ns-uk.1and1-dns.org.
180.solar.	3600	in	ns	ns1mpz.name.com.
180.solar.	3600	in	ns	ns2qvz.name.com.
180.solar.	3600	in	ns	ns3nrz.name.com.
180.solar.	3600	in	ns	ns4dls.name.com.
180energy.solar.	3600	in	ns	ns-cloud-d1.googledomains.com.
180energy.solar.	3600	in	ns	ns-cloud-d2.googledomains.com.
180energy.solar.	3600	in	ns	ns-cloud-d3.googledomains.com.
180energy.solar.	3600	in	ns	ns-cloud-d4.googledomains.com.
1888my.solar.	3600	in	ns	ns1.siteground.net.
1888my.solar.	3600	in	ns	ns2.siteground.net.
188bet.solar.	3600	in	ns	rudy.ns.cloudflare.com.
188bet.solar.	3600	in	ns	sierra.ns.cloudflare.com.
1a-energy.solar.	3600	in	ns	dns1.p07.nsone.net.
1a-energy.solar.	3600	in	ns	dns2.p07.nsone.net.
1a-energy.solar.	3600	in	ns	dns3.p07.nsone.net.
1a-energy.solar.	3600	in	ns	dns4.p07.nsone.net.
1a-energy.solar.	3600	in	ns	ns01.squarespacedns.com.
1a-energy.solar.	3600	in	ns	ns02.squarespacedns.com.
1a-energy.solar.	3600	in	ns	ns03.squarespacedns.com.
1a-energy.solar.	3600	in	ns	ns04.squarespacedns.com.
1a.solar.	3600	in	ns	ns45.domaincontrol.com.
1a.solar.	3600	in	ns	ns46.domaincontrol.com.
1a2h9h7rtk9raf7btu831ugbm0ck2kah.solar.	3600	in	nsec3	1 1 0 73 1BCRLO1TJE2G6O7C30D7AT12FI8PK0GL NS DS RRSIG
1a2h9h7rtk9raf7btu831ugbm0ck2kah.solar.	3600	in	rrsig	NSEC3 8 2 3600 20251022155857 20251001145857 61359 solar. q3jm5fSiq/vqs5FmSw/kdQMWuO4u2jGSKcjFYXETbHitG5Z1Xvu+dxEwh2v9RswwB4TLAVdr7RfXrnahiTdv8lF6wkS+TXf91pMuUzzgMHEbFAgUjBwGy3dxDtuQUBC9VN3MGCShn8gUDxy8smscdGX3Iq7H+Rg63zYpnD4tPLI=
1ai.solar.	3600	in	ns	ns71.domaincontrol.com.
1ai.solar.	3600	in	ns	ns72.domaincontrol.com.
