aco.	86400	in	soa	a.dns.nic.aco. hostmaster.lemarit.com. 1759366963 10800 3600 2764800 1800
2i7s0sospupaoga7ihn9jaqsrog5c33o.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. rcmY/WL0kziQ6noBDE3U+x4gicSCOdE1vjyNH8B1LiMAaLk4Khar8r/wAz40Y3C3hHufw63xblzQvQCCZi7ufMhio1syoKgSr8jd1PKKNbOTAKy3pPcK2WOHBHtuNjVOQeirvOb4+6di6dcNpvyQMimK7Gu4zw6BapKywnR8vwE=
2jee2bp9hltga8iuuldj4v9a62tagpl4.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2JSC03N0QQSC4FN6138KCT021DRA2ASM NS
2jee2bp9hltga8iuuldj4v9a62tagpl4.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. bEZzXJg+SltrkbN7ZZcqh1QU0otQNYOWpuSlQrNcmhDo8PU8x5T6g8/OaWAsLQzMhqthdhzBBWSmq86e9kTWb2yh/+jq/R3BE0GuFVVTSZdhNWPJz+UmzYjYT1EAKfYkVWaGrjgdQiJF4i4wVQHq0+L1CD4hSh9/Yg3BvsCvD4U=
2jsc03n0qqsc4fn6138kct021dra2asm.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2O75B76R4SKJB95UD5PMHICBS2CG8VIT NS
2jsc03n0qqsc4fn6138kct021dra2asm.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. FEdBcmEeTBzd1YJgT/vgi3BToFFFLNq4/298e8+ovMMxK4FbLBITlx0Yplkc9+T21fzwHxaCZO3qnU5zHnXgrT09nfmFiRxToRhI36mDEDwKjHD6ztosVsZEWjos2/hhosoUB3CGmdrZVUSj3Lx+WlIThd5QpDutBk+0WL4QU6U=
2o75b76r4skjb95ud5pmhicbs2cg8vit.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2OEOUU0Q283FD5S9EO418ENI6JBUSJHL NS
2o75b76r4skjb95ud5pmhicbs2cg8vit.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. RJ2pDpX/5pCuKUgcOo5luap5C/Aycu8wSS801aYzXpiG5Bj9BrplUGJT82YfQ6xYxgEajWkL/590v5dW/D84+v9RWM+ga09WnGt7P37X6sVvLM/wRafIAn8YMiPDUJHEfznGnL8deMnovPgQSewC1jglcsFecNO9x0+GxMawNOA=
2oeouu0q283fd5s9eo418eni6jbusjhl.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2PEN250D2PCS75N9NJM0IOO9J9K1OF91 NS
2oeouu0q283fd5s9eo418eni6jbusjhl.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. B8t9fFODm+EXjdIQKB6NoQqvMR1TP8bBFNl+UikkUbM6sj2tx3cf/6elpgVZY3p9gS4w67S/duGWgv4zUfJP7i/Acg/ATs9MBp3ojzWIn6Bn08Rlz1X10UEG3tN6+75nPDLYTtTPEBcl3zYUMcNJ+12VhiIvG1rxhurcUuRO6z0=
2pen250d2pcs75n9njm0ioo9j9k1of91.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 2V0UNO18KDJD6Q8AOU85GV2E9IT9CSU8 NS
2pen250d2pcs75n9njm0ioo9j9k1of91.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. EF1UvJ4uDNbrnKG6BY9YX1Dc1W1ScV6oyudBPUqW2b5+OagpWBg2ACPJOe2qwSFA8kIAvq2uaS9uI9OTGgCBdIFpQZEZsKSOGgvhgmDtr6S+xUP3ObqehRzdcWTj19gvc0P1f3peI41Oo91g1Aq7qN5EBUYND0IBMuXCzOYWex4=
2v0uno18kdjd6q8aou85gv2e9it9csu8.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 3054014KA66LC2E01I21QJGJFEODV1KD NS
2v0uno18kdjd6q8aou85gv2e9it9csu8.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. J4ITjHJik71+iWw6l3e4zg4ZxJtM8/xyfbt1QfYrl9p0Rh6k/RlxATlZTj1mmHIFwWxti6KlY4w+KDHNR/P9+efl0MAfcszRX8VpF25HoSU7Rvm94Xy3dPhbtrX1BE3af3aQWDjZ+iw+ph+Zv3Yf3d1pPSZ7bMX1oxvZlvNkTWg=
3054014ka66lc2e01i21qjgjfeodv1kd.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 30GEVBBPAMU8QRMC2IF195V6298GSHHA NS
3054014ka66lc2e01i21qjgjfeodv1kd.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. BPFZ86HMBTNaXEJpBw5h6EJdg9ZTT/FPhda5Jm4ZqtmxZN88qCSF0IKOlRFL5czNmufg6NqbEgIe0vodEXDN6uq1Ck8Iuutng4WQoMrJ2I+uaBXd6Dyb9umrDEWrhRjH/tBHemD4RrF0rsYp1t0cWvCTAiajWuu+PY0P936Pa4o=
30gevbbpamu8qrmc2if195v6298gshha.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 31A6KMMTGN4B6H2HDBCEGRJ8IMJF612V NS
30gevbbpamu8qrmc2if195v6298gshha.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. VQnxHmXJ6he6OpyVGeXkdUkW/Yxr+xKGnWf1lrqHU3i1DG8PsWzZder89TVCk7S5jwTmhydbWThU+xw8cvCu4zpusqrZ0rL5DOzR3GNPwMXGtAYrhLquo5Yd4Bg4cJZCD2riLflyuaq0b5JxLxNkKGTcu3WTCUzXlbGJvIowemc=
31a6kmmtgn4b6h2hdbcegrj8imjf612v.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 32T2KBKV3H5LNMSLGQV7CI4GJJ2TUQ2M NS
31a6kmmtgn4b6h2hdbcegrj8imjf612v.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. DiZ52fL7Gr5IvHuViNZl9BU4AkuQiH51Kabhm8GlaY0gkEUFAuy5CJLPo0okpe95Dw/l3dJj6Zq/ZKum4+MVv6kqVfPFL0Cs/P7+p42xv6AHvHXQi7Wd3VvpTQBOmdiuSErP0rE6KfoDbASfID9ot47xECIsdQzkUuOPJ1tn/Cw=
32t2kbkv3h5lnmslgqv7ci4gjj2tuq2m.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 360ODV7SFV3M8I620BFABMPVTV7NPGTS NS
32t2kbkv3h5lnmslgqv7ci4gjj2tuq2m.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. rNFG713R9rxKhaWGMwC/FOKNOs+Rc+d6mzHghhTBy9+oZnQODM24CIO1iQwhtCP7PdxhlkkXIqYIPMQ1I78BQQQjXemBXwSuE9jtFoChmryBpmnjcUEVU794PV2rHwOxPP8DiAgZD7fG9XkHnKTIrcL8Pb1SCOHNwXtRlsiVe8I=
360odv7sfv3m8i620bfabmpvtv7npgts.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 3BJRLVDCPNCFK2JOFPO5CG15S09BPDO4 NS
360odv7sfv3m8i620bfabmpvtv7npgts.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. DE+5QkwxOPQYY14ZVBOOshfTxtJstzwOqZEwXHSz+8XASecpABVmOkHA9nI4kGs++2mfEyBOpgIGNo93Ce4/dTHe1PdnLZQglWnAhCqbxqCCj6A5D05kYpGgQQYeoAoigfOPFSqyqqLCiJY3raOl2zEbaaSeHiZO1h3TJfNCJXs=
3bjrlvdcpncfk2jofpo5cg15s09bpdo4.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 3NH7L54IFATG9PNU5R7BMQQA30RMV168 NS
3bjrlvdcpncfk2jofpo5cg15s09bpdo4.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. AD+GhlWEOtLkpukd8/x8dBNZP3HhT7n53VtxiFwfwL5yukMIC2mrwhmNfineZTeoxbbHXcpbOdsMfXWz/q4BzpavLbEcFKYme9QJetqlaMvuBsHhJ5CTzXfpFa+yG/adoS5xOb1W0bNAMpvihozqI12HWtKXkZWwTWADWTQJOTs=
3nh7l54ifatg9pnu5r7bmqqa30rmv168.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 442OKML8P497OIIEOPT51PMLVD9M7KCC NS
3nh7l54ifatg9pnu5r7bmqqa30rmv168.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. Io+FNmTROrFEHcaPLt9irvWxJ63LgGvdrLkzWZ9q4jpymHq/bzfTfBB5KQTa1JI/oOsZnRCLwwx/lc5ZSOvpd0DwBY7z/CIkZKO1xi5hxbdyiNOJMCorGRN8WFaL2yDogp1Q71Bj8TdLk87dwBUWdv5uTkXqR3Kop6Ae+QENdU0=
442okml8p497oiieopt51pmlvd9m7kcc.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 47GVV69675RURO1OUK4JA7SJG31AJFBP NS
442okml8p497oiieopt51pmlvd9m7kcc.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. exZAIPavp4NxoxokE9TurfTH0RsjRzfmOdCI7q2RXTZdgsvCNZT4BP5lrcv8u9BnqjvyIPr7SIjzcSZFjt9aPUgRTtdjH93zBBiEy3UEuTTXVMIq8UOZJ+24DGmlcvsg1u3biJ+mwM64ZLAlIjhxrLDnG02OiqK0f2wg8tU4VCs=
47gvv69675ruro1ouk4ja7sjg31ajfbp.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 48ODJ73I64A2SPG5DQQ7LVQCTHR8O9MS NS
47gvv69675ruro1ouk4ja7sjg31ajfbp.aco.	1800	in	rrsig	NSEC3 8 2 1800 20251013231146 20250929214146 16185 aco. oZPbqMtkw8m7tdzppUCdklLq1+u1fQAtnIu3/MnbV83uz3u9OpXa9mY/H9HcEu+edoBmwBoJGpi82EknicNSGj7MAsvVSU6bws9TSxZNotgoS3haHh/BGDaurbap4d8JL0j/C74JzS/GYsi6ZuajgG5CNOAC/xUEd2xVQ3KKT5U=
48odj73i64a2spg5dqq7lvqcthr8o9ms.aco.	1800	in	nsec3	1 0 10 BDE174930901B355 4D2PFR8INJKBE5GM4K1MIBHSMC5MDDDN NS
