abudhabi.	3600	in	soa	gtld.alpha.aridns.net.au. gtldsupport.aeda.ae. 66071 10800 900 604800 3600
adnocfertilizers.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocfertilizers.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocfertilizers.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocfertilizers.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocgasprocessing.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocgasprocessing.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocgasprocessing.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocgasprocessing.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocindustrialgases.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocindustrialgases.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocindustrialgases.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocindustrialgases.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnoclng.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnoclng.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnoclng.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnoclng.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocoffshore.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocoffshore.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocoffshore.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocoffshore.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnoconshore.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnoconshore.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnoconshore.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnoconshore.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocrefining.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocrefining.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocrefining.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocrefining.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocschools.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocschools.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocschools.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocschools.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnocsourgas.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnocsourgas.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnocsourgas.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnocsourgas.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adnoctechnicalacademy.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adnoctechnicalacademy.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adnoctechnicalacademy.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adnoctechnicalacademy.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
adportsgroup.abudhabi.	3600	in	ns	parkns1.nic.ae.
adportsgroup.abudhabi.	3600	in	ns	parkns2.nic.ae.
adportslogistics.abudhabi.	3600	in	ns	parkns1.nic.ae.
adportslogistics.abudhabi.	3600	in	ns	parkns2.nic.ae.
adra.abudhabi.	3600	in	ns	ns1.abudhabi.ae.
adra.abudhabi.	3600	in	ns	ns2.abudhabi.ae.
adra.abudhabi.	3600	in	ns	ns3.abudhabi.ae.
adt.abudhabi.	3600	in	ns	parkns1.nic.ae.
adt.abudhabi.	3600	in	ns	parkns2.nic.ae.
adtransport.abudhabi.	3600	in	ns	parkns1.nic.ae.
adtransport.abudhabi.	3600	in	ns	parkns2.nic.ae.
adu.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
adu.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
adu.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
adu.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
advance.abudhabi.	3600	in	ns	graham.ns.cloudflare.com.
advance.abudhabi.	3600	in	ns	meg.ns.cloudflare.com.
aec.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aec.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aec.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aec.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aenetwork.abudhabi.	3600	in	ns	parkns1.nic.ae.
aenetwork.abudhabi.	3600	in	ns	parkns2.nic.ae.
aep.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aep.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aep.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aep.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
af9bqi41vmdiuntiegra0uqssuucak4e.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AFLBON98O50KGQFNK0GECT33JMTAL97D NS
af9bqi41vmdiuntiegra0uqssuucak4e.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260124074950 20251225074413 14823 abudhabi. OrVNyoc7f5Nrt9HRscVTLxyoVaa+v1ubhFVUcAw0pyO0GqGAf2JrPu7u6nqPBFG2cs5FE5aMsS4xUMEDS77Hc1KCtuCmiZwFzOJ9kQJp8k+fPgxOKx0VUHGYzAT7TXNVnG++VjiBaYvMYfnxyFVUlQd+AR+Y5EjY3U7DxBrPk/VeSxKRMb0FS5dl2ohVfk22SP7lK3XqegNZpKqF1MAhXA==
afc.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
afc.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
afc.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
afc.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
affordabledoortodoorinternationalmovers.abudhabi.	3600	in	ns	celine.ns.cloudflare.com.
affordabledoortodoorinternationalmovers.abudhabi.	3600	in	ns	clay.ns.cloudflare.com.
aflbon98o50kgqfnk0gect33jmtal97d.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AHO9RO9IOH6L6FRDUBBQFNGAB3M5SSEC NS
aflbon98o50kgqfnk0gect33jmtal97d.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260122095721 20251223092951 14823 abudhabi. T3XCoTkmRJ98voZeDYxo0qVwUVKqIAt/ypcOrmtVxru08SFZ36klIz4CUOvoJm6WkIa3j9cro3C0Lg93vTfwrS6ZyQyYhAxiriyAptsKplwci3bFvyS6FfsJyYQlUi9oUbXje3b+Yp2nqYofuG62Bz/02s1KZH/N/FR37hp4aHpt8LLETt5O0xB/Y7ZGlwPVUo5GpXoZlHYrVyJxbCSHCA==
agdrones.abudhabi.	3600	in	ns	hazel.ns.cloudflare.com.
agdrones.abudhabi.	3600	in	ns	sonny.ns.cloudflare.com.
agip.abudhabi.	3600	in	ns	ns1.tagidomains.com.
agip.abudhabi.	3600	in	ns	ns2.tagidomains.com.
agritech.abudhabi.	3600	in	ns	parkns1.nic.ae.
agritech.abudhabi.	3600	in	ns	parkns2.nic.ae.
agritechexpo.abudhabi.	3600	in	ns	parkns1.nic.ae.
agritechexpo.abudhabi.	3600	in	ns	parkns2.nic.ae.
agro.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
agro.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
agro.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
agro.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
agwa.abudhabi.	3600	in	ns	parkns1.nic.ae.
agwa.abudhabi.	3600	in	ns	parkns2.nic.ae.
ahmedawan.abudhabi.	3600	in	ns	parkns1.nic.ae.
ahmedawan.abudhabi.	3600	in	ns	parkns2.nic.ae.
aho9ro9ioh6l6frdubbqfngab3m5ssec.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AJQCK9M2F2MFKGJQ2BLQKS46TR543KEC NS
aho9ro9ioh6l6frdubbqfngab3m5ssec.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260117005100 20251218001638 14823 abudhabi. kkaWXcJQvob+OnJcYKs+tkliicJlO2EJ2c+aplLiXX5f2lMSEqn5necJLvlojPdDs8IjgCRg3WXhC/Ur8RBg0COcDPr5BWugLqRlAVyAdn22kErehVKZ5hwh4pSjXRsGLnfZIJxR1eVei1D8xNzuA3lz4bDCI56IdZbsJ4AJZZCCA2+omrGdoE4mGIojPLq6XaU81WlsFG0v5GyINlQzBQ==
aihealth.abudhabi.	3600	in	ns	parkns1.nic.ae.
aihealth.abudhabi.	3600	in	ns	parkns2.nic.ae.
aiq.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aiq.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aiq.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aiq.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
air.abudhabi.	3600	in	ns	parkns1.nic.ae.
air.abudhabi.	3600	in	ns	parkns2.nic.ae.
airfreightforpersonalgoods.abudhabi.	3600	in	ns	celine.ns.cloudflare.com.
airfreightforpersonalgoods.abudhabi.	3600	in	ns	clay.ns.cloudflare.com.
ajak.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
ajak.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
ajak.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
ajak.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
ajqck9m2f2mfkgjq2blqks46tr543kec.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AKRGM602ECSCKEETG6T95J81HELT8526 NS
ajqck9m2f2mfkgjq2blqks46tr543kec.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260129041619 20251230035425 14823 abudhabi. BoS7cznmeV5EWhhAIGCyRBTTwPci3xmENV5sTpSD6NDFeiBWLOaPBefQD0n1VrYJQnKHt7PFsXwvy/SneFRomf2InlFWSZpIEAu6qRJKj8mYJEqY0uv4gKTILBS5+zjY+O6yMdH/3WC894atYo2zrebHKOA/zmgkmx7F4dLChW4f/gtOheSc78BqhfJr0Sc3M/bnsXxhKiRwtGCEtKMlwA==
akrgm602ecsckeetg6t95j81helt8526.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AMGGC1LAKMJ1UHA4QP9RREK9QR9BLRD5 NS
akrgm602ecsckeetg6t95j81helt8526.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260118073728 20251219072248 14823 abudhabi. VJYJPYdF9XrXvRTA54746cOCVrAUbfbK1GF97uoF6SfKicH95dX5+B68IMbPV7q4R6Z4tYUNwp5nDLTk/TUlGq1UOTSfPbpy4q/vjXLvj/hiW97IzClCZdQRKZxFgJaAzpyMEESThNOjtQJZWsucHHF4Fix1dy/Hee8rWRESyLGiB+nfHwgk9/n8wK+6dcnVponXmM+CU8AjHN6lyTfG2w==
alaincc.abudhabi.	3600	in	ns	parkns1.nic.ae.
alaincc.abudhabi.	3600	in	ns	parkns2.nic.ae.
alainmuseum.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alainmuseum.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alainmuseum.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alainmuseum.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alansari.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alansari.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alansari.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alansari.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alasayel.abudhabi.	3600	in	ns	parkns1.nic.ae.
alasayel.abudhabi.	3600	in	ns	parkns2.nic.ae.
alatqa.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alatqa.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alatqa.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alatqa.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aldar.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aldar.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aldar.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aldar.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aldarinvestments.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aldarinvestments.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aldarinvestments.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aldarinvestments.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aldarproperties.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aldarproperties.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aldarproperties.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aldarproperties.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aldhafrapetroleum.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
aldhafrapetroleum.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
aldhafrapetroleum.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
aldhafrapetroleum.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alexandermac.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alexandermac.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alexandermac.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alexandermac.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alhilal.abudhabi.	3600	in	ns	ns150.aeserver.com.
alhilal.abudhabi.	3600	in	ns	ns151.aeserver.com.
alhilalbank.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alhilalbank.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alhilalbank.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alhilalbank.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alhllal.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alhllal.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alhllal.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alhllal.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alhudayriyat.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alhudayriyat.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alhudayriyat.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alhudayriyat.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alhudayriyatcentral.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alhudayriyatcentral.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alhudayriyatcentral.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alhudayriyatcentral.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alhudayriyatcoast.abudhabi.	3600	in	ns	parkns1.nic.ae.
alhudayriyatcoast.abudhabi.	3600	in	ns	parkns2.nic.ae.
alhudayriyathills.abudhabi.	3600	in	ns	parkns1.nic.ae.
alhudayriyathills.abudhabi.	3600	in	ns	parkns2.nic.ae.
ali.abudhabi.	3600	in	ns	parkns1.nic.ae.
ali.abudhabi.	3600	in	ns	parkns2.nic.ae.
alkameen.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alkameen.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alkameen.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alkameen.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alkhoory.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alkhoory.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alkhoory.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alkhoory.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alkhoorygroup.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alkhoorygroup.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alkhoorygroup.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alkhoorygroup.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
almasaoodoilgas.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
almasaoodoilgas.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
almasaoodoilgas.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
almasaoodoilgas.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
almasaoodtrading.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
almasaoodtrading.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
almasaoodtrading.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
almasaoodtrading.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
almugheirah.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
almugheirah.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
almugheirah.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
almugheirah.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
almugheirahbay.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
almugheirahbay.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
almugheirahbay.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
almugheirahbay.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alnaliyah.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alnaliyah.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alnaliyah.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alnaliyah.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alnokhba.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alnokhba.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alnokhba.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alnokhba.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aloft.abudhabi.	3600	in	ns	dns1.cscdns.net.
aloft.abudhabi.	3600	in	ns	dns2.cscdns.net.
alotaiba.abudhabi.	3600	in	ns	parkns1.nic.ae.
alotaiba.abudhabi.	3600	in	ns	parkns2.nic.ae.
alqannas.abudhabi.	3600	in	ns	parkns1.nic.ae.
alqannas.abudhabi.	3600	in	ns	parkns2.nic.ae.
alqannasuae.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alqannasuae.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alqannasuae.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alqannasuae.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
alromaithi.abudhabi.	3600	in	ns	ns1.dns-parking.com.
alromaithi.abudhabi.	3600	in	ns	ns2.dns-parking.com.
alsadeemastronomy.abudhabi.	3600	in	ns	parkns1.nic.ae.
alsadeemastronomy.abudhabi.	3600	in	ns	parkns2.nic.ae.
altamimi.abudhabi.	3600	in	ns	parkns1.nic.ae.
altamimi.abudhabi.	3600	in	ns	parkns2.nic.ae.
alyasatpetroleum.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
alyasatpetroleum.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
alyasatpetroleum.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
alyasatpetroleum.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
ambulance.abudhabi.	3600	in	ns	ns1.bluehost.com.
ambulance.abudhabi.	3600	in	ns	ns2.bluehost.com.
ambulanceservice.abudhabi.	3600	in	ns	ns1.bluehost.com.
ambulanceservice.abudhabi.	3600	in	ns	ns2.bluehost.com.
ambulanceservices.abudhabi.	3600	in	ns	ns1.bluehost.com.
ambulanceservices.abudhabi.	3600	in	ns	ns2.bluehost.com.
ame.abudhabi.	3600	in	ns	ns110.aeserver.com.
ame.abudhabi.	3600	in	ns	ns111.aeserver.com.
amggc1lakmj1uha4qp9rrek9qr9blrd5.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AMQ1BV1AHUIK4HRCHI40VN9FS32AU558 NS
amggc1lakmj1uha4qp9rrek9qr9blrd5.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260125211115 20251226210425 14823 abudhabi. npbBdpoqYwf2+/GnTyUiCJCm7TNuM0bgOZ0milBkTBKa27WoCTs2r/7+L6wYFIUtt48R1BRax72CkCs2SCftE2Ro6Z9WEjhBhA8vAPP4xlxsDBP/BXlI6qJaikNqNVf9QgUOCBDB1bx5iU+5uYxN2WSyeQel0hBe0ALU4eY/f+3nii2AwyrrTCAZZCqyOmS80rPNYjAeNBFz7K7x+vRI8g==
amq1bv1ahuik4hrchi40vn9fs32au558.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AMQ7JMCBR8GM4RP1ODH6N9OR0HSC1KTH NS
amq1bv1ahuik4hrchi40vn9fs32au558.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260130170450 20251231165811 14823 abudhabi. U7UjEjZg5XZId7sD73r/Ovr7qqW+gwQUgugSJ93MJLBYfYa5Tg8GWm904IIcAiDvBoh4SZxTMVX7O7w8tiGDm50e1YM4uTfR7R9bE9J1/gPC/hzrH/ueG/gJDFGDgFiTozuuCK5wm6JorK5txkA5y/1ACI8yF9dRmeSIrV8U3eUPqkLYtvRcDnuGSN4XLv4ml9nfos7PoXtGRhdhjy3Q4Q==
amq7jmcbr8gm4rp1odh6n9or0hsc1kth.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AOCP0PO64OND59EGF71GM06PKHI8U5TR NS
amq7jmcbr8gm4rp1odh6n9or0hsc1kth.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260131230943 20260101224937 14823 abudhabi. AXVGXWjykx3L940OhNXWeBfXlSuqSJdwrC2/9isMwRMr7xJ2hAxd+1+O6u9RoizJsULf594HOWE4aA0i3B5TXAGtV/WZLCENACGn1O+cguqRUtdZGNFJlEVBM54ohwcurw/M7gt+GN+gYoK172iSedyxsaW4zaWYEbRFA5hhuUUxXRALkRl/9XHLJiBRqsor8Fct3+7oesiXiyVxGoVkow==
ams.abudhabi.	3600	in	ns	parkns1.nic.ae.
ams.abudhabi.	3600	in	ns	parkns2.nic.ae.
anie.abudhabi.	3600	in	ns	parkns1.nic.ae.
anie.abudhabi.	3600	in	ns	parkns2.nic.ae.
anjalz.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
anjalz.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
anjalz.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
anjalz.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
anps.abudhabi.	3600	in	ns	ns150.aeserver.com.
anps.abudhabi.	3600	in	ns	ns151.aeserver.com.
antonio.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
antonio.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
antonio.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
antonio.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
aocp0po64ond59egf71gm06pkhi8u5tr.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E AP03E7PNMJAK4IJNBFCFSEFMC5R1LBBH NS
aocp0po64ond59egf71gm06pkhi8u5tr.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260131221811 20260101215446 14823 abudhabi. GcMhoxUtW2SfoIuMwAvKDiquXqU5HnW5qEwxgmHAaWSocTqH1qrnFPf5b0ugWNK3aF1H5kr1R8ofSglH+o+49BTeMgY6oaq8fMlhFQ6o5CPEzGLrPirKTS5WbZ43P7+4YOnHF84Cp0MFFCWXhI6cEOuOdJLKAkQPJDaXHtket7p6eFo7ExfLmecmy+MPyCteoGMGtLvtwl9iCgfZb/RM2Q==
aofdrones.abudhabi.	3600	in	ns	hazel.ns.cloudflare.com.
aofdrones.abudhabi.	3600	in	ns	sonny.ns.cloudflare.com.
ap03e7pnmjak4ijnbfcfsefmc5r1lbbh.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E APBAOGVE4JF397O5VVKSVLLM8C06JC18 NS
ap03e7pnmjak4ijnbfcfsefmc5r1lbbh.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260120222225 20251221221710 14823 abudhabi. l+6hi+7/XDx+JL2MA52arCXlIzqEiCPHxpcJGXGRE6RSbt6YQOTTpAigftr58TpMu5i0Fbmq6ZYICgYO796pHTUl9nkRH0OfTurY5n8Dyt9tWaHEg03cXSc/l6OirWSkfnsOL9WDPa48Xq22ltizNaIGK0XrOH7/X4H6ZcKIszkJhqDgcb9Ha+jakXeuRK+YHwv6nlaU0GTgsQhD7Xun1g==
apbaogve4jf397o5vvksvllm8c06jc18.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E APSH25O43VNFIQ7FEF55U8511RUII675 NS
apbaogve4jf397o5vvksvllm8c06jc18.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260203090657 20260104084732 14823 abudhabi. XinjsAvJ74IIxESMJSCrT8JRFKp8zp/HmqOR2gU/MCsf358Si/nYELdmwxjBMq5gu5xpgMyI8P16woaOOWV9d4BHYOAMNK1g5omjpSvGlb91zX/vNkf713q0iEjrWiMHSEVBF6+TOB4AudK0XR1Bw3JEw4bOxjKLx2AFbtVbbnSzkI5cOQCS6LoAy90WvnCbhqCO4V4DHbC0DaOuSHH01g==
apex.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
apex.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
apex.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
apex.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
apextools.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
apextools.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
apextools.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
apextools.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
apsh25o43vnfiq7fef55u8511ruii675.abudhabi.	3600	in	nsec3	1 0 10 9D8139AB9ECA925E ASARML1DDFH1ORJ3RF23DHD1RSSCGRAH NS
apsh25o43vnfiq7fef55u8511ruii675.abudhabi.	3600	in	rrsig	NSEC3 8 2 3600 20260203090657 20260104084732 14823 abudhabi. ITbehy1RTK3VnXzscMX4pZ5YSV6b64QBW9YUlw63lgGaR7Yi0w9ysxrA/yJN25UccQZxri/ShGiPy7M2Qn1nk2garItg9ajdT0S0JTFl9NJ8Q5eZzeOL9Ixx8lsGEtTV4dsYgTgwg5UPBr57fp/RVUf62CrYfFZlaNbYHB8PipqRXKvXR9mzfHlA9dKYCoFxUYzcley5sn+io2pk3epftQ==
aquapro.abudhabi.	3600	in	ns	ns1.bh-69.webhostbox.net.
aquapro.abudhabi.	3600	in	ns	ns2.bh-69.webhostbox.net.
arasenergy.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
arasenergy.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
arasenergy.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
arasenergy.abudhabi.	3600	in	ns	ns4.etisalatdomains.ae.
arvue.abudhabi.	3600	in	ns	ns1.etisalatdomains.ae.
arvue.abudhabi.	3600	in	ns	ns2.etisalatdomains.ae.
arvue.abudhabi.	3600	in	ns	ns3.etisalatdomains.ae.
