archi.	3600	in	soa	a0.nic.archi. hostmaster.donuts.email. 1757033616 7200 900 1209600 3600
0jfcc3gslm4b3m69fa7iheng8lcff3tg.archi.	3600	in	nsec3	1 1 0 73 0LNCKUJ885292MKN9AMK9P8UEBM09NDT NS DS RRSIG
0jfcc3gslm4b3m69fa7iheng8lcff3tg.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. 2dbruB1z40vJcdmpG2J6plJOwZSbkQ4qlsqJmZUx2eKnSr3+OYfPnu42TUroqqyccVCNdyoS+DFiynKWtu3ep9QFdcos57PyVKGHvWHBFE8D/2Zp1ms8n+G1OySx3gVthT4rn6NCT041nWp/cdfCazwsIosybtq6qUMes+0dQqg=
0lnckuj885292mkn9amk9p8uebm09ndt.archi.	3600	in	nsec3	1 1 0 73 0MEM9MKO1OIJ5R4K7ORMHCU5D2U9HHVL NS DS RRSIG
0lnckuj885292mkn9amk9p8uebm09ndt.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. JRav230gWfoLAYpMjq6Ud9PsZDIpD3Z6b5nLXqWyI+sV9k4/AaKJWYqrwgFvmfHK4mNu60/2JnEIw1jCSEvNXCOWEuInCqyaKFU5tUE+KsW9Fdoha/eOkyhmhBcQwMT+hk+sNrcB0Uu/LFFgCcPNInNbTrxRWMoIL249+ZkQ+bA=
0mem9mko1oij5r4k7ormhcu5d2u9hhvl.archi.	3600	in	nsec3	1 1 0 73 0MKN6LKMT4KU34OFCNT2VJ39O66PIJ81 NS DS RRSIG
0mem9mko1oij5r4k7ormhcu5d2u9hhvl.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. Q3r/pUv03HtAb+9P9aDkZ6PnJwhf/eAPT7yIZKyWRP8L+fV86Oy/hPUz0g9IEVu2Is6t32h9i2IvunXetJa6TeRVuqPrYK4sRwKOGBoCoL5wfDb7dAeIdWNzbuaLCVX6ST+PR2xnSrPJk0mch7r14uCBEc55IHWG1QrH7weHiFU=
0mkn6lkmt4ku34ofcnt2vj39o66pij81.archi.	3600	in	nsec3	1 1 0 73 0O8LEOH827FB5LL9HCJC6L36BFUVSMKB NS DS RRSIG
0mkn6lkmt4ku34ofcnt2vj39o66pij81.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. mU3ZFycQBbcAXCMK6Z4FWZHbhTw+/GucTb+OFnhW44LjeEPO65hIhd1XLDy4g/2G91muYCYAaIGdSrS7H8ZxNi91P/oh0o9MFWf/T9EORjEs5FDBgei580+GUAgHPojIYzZ5Zd27bWu7NhCbaDYvABTWsrCT1QSBbhfZfUdogXw=
0o8leoh827fb5ll9hcjc6l36bfuvsmkb.archi.	3600	in	nsec3	1 1 0 73 0OB38S0LQBQSEOTFT9401OJRHKH49NF9 NS DS RRSIG
0o8leoh827fb5ll9hcjc6l36bfuvsmkb.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. P+UOGibMuPTp1xG/IBzUWtWeEGX3Cr5pzkQrvfVEqYEhO3TOlRnZBrREYSbyFBnHORocSHtf808jQkK/Dvyh3yFvbHG6B241iB3HXAGQNVY/YdMIraI+syuFFJyQkgQ4RvONWRprGIv5aij8m8Pp8VQp5gUsm1CE7BL0C1XEnZY=
0ob38s0lqbqseotft9401ojrhkh49nf9.archi.	3600	in	nsec3	1 1 0 73 0PD11RNRVQ4EDGPVCUNELMJJ141LHQBN NS DS RRSIG
0ob38s0lqbqseotft9401ojrhkh49nf9.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. mFbskBzLXrGikee1w9cchRASoJbcolqb0MLryNjFjEDw9M9HV5fHkh6JQ+P/XSu2CFB3uiDYx/grm6sdzmY3Yt89T8i2Sm7qwka2Bho9snZlqNNUNfQvbNw+X6bjsVY9PFCM/JDKN2yYyo1dBTV01pENccuZSdSlSV02HPOcvkQ=
0pd11rnrvq4edgpvcunelmjj141lhqbn.archi.	3600	in	nsec3	1 1 0 73 0Q23O4HF0NK0RU8M8VIJ70MDMCELKVUA NS DS RRSIG
0pd11rnrvq4edgpvcunelmjj141lhqbn.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. ftt4TK+QJXKB9PWC/Ab8lvSK5XajIv3oOl7eTskC60hCB2q1hkK2H5Uq7kG8K0xcA0OCC4EjnaTG8LZ1vYjxPpU4mxukOTWlWoXk0uCyXBwrqqBv6dFHEMRD96Zdqi4mrMz2su4GG5tA4Bufwy8tKULGBh+LClSww+kp01d/JsA=
0q23o4hf0nk0ru8m8vij70mdmcelkvua.archi.	3600	in	nsec3	1 1 0 73 0R8H81KS413HM6IGR895CER02J6RAT1P NS DS RRSIG
0q23o4hf0nk0ru8m8vij70mdmcelkvua.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. n4fEfA9XAcl2NXYJWH9CxRzJBL6m1lEQIVjizIMGU8rbv1szd0J+NezPl/p8pePwLcT6kJf7epK3auNmqbj/rBve5k2oRfTEKtNKxL53n/GnEOR1bbuUaX27USGJKb3jqDJmjLuA8DkC9kot4dGlnFXgmIqlvAeffFwSavVE7NY=
0r8h81ks413hm6igr895cer02j6rat1p.archi.	3600	in	nsec3	1 1 0 73 0S36U1080APFBQAHT9A9E8LRGBLFCP7F NS DS RRSIG
0r8h81ks413hm6igr895cer02j6rat1p.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. ftkrFyL3TBwDIhzLS6UdTZEm+76K9KSNtQoIN1Iq533eyMrFs2oy+68PjPbPBenKeD69TCfb/ISrKo4TQcYgvgHD5gWWRpZVOCaHo8H3JHxXp2ezl/1vPya0+qpmmYQ7WcFqMbnJ4e+PFfPCuxTDMbCNT1rERmVWnLGirGCoPXM=
0s36u1080apfbqaht9a9e8lrgblfcp7f.archi.	3600	in	nsec3	1 1 0 73 0UE21FFFVK9VP7TQM973TLF6FC467Q2R NS DS RRSIG
0s36u1080apfbqaht9a9e8lrgblfcp7f.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. JE5Z0eW3lhqxhO6pfzzbXIuCc7u8hxfl18We5Wt9j304uDWXt3Wv9rsr15/T0E/CNdJPGAQWn6PgYtRKoGtoDDGLn0Pg9DWXDW80FnIp5oRUGOpC4nR4JoMtXAgnB8Pukd9I8sDP8E7V5W5u8cTrjGj9BbBKmvuX6gugjSPKgdY=
0ue21fffvk9vp7tqm973tlf6fc467q2r.archi.	3600	in	nsec3	1 1 0 73 0UN3RBOBCR4EGA2E731VEOS56AUFR1RV NS DS RRSIG
0ue21fffvk9vp7tqm973tlf6fc467q2r.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. aYGHPX+co07/XETR+2Z/CS+8KT/XEMEf+uNMA6AJ7cI/Ht5Zr51YulBXhnqeobO0/Jv+0cNwJEn9iuFzUUdXYKNo0SI7H9+KcIKo7Xep/G5Nz+BcZmHlURmNkt9vVpk3mdVZHSgU65nvj0Rl4bMQcMg+BNd5kPTGZaHM8jXTq2E=
0un3rbobcr4ega2e731veos56aufr1rv.archi.	3600	in	nsec3	1 1 0 73 114FA255FGQS2K9TMAGLVP2VK4LIM6H4 NS DS RRSIG
0un3rbobcr4ega2e731veos56aufr1rv.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. FqxsiopGr7dIQPNe6DmMoMxpSbRh6ChIFcqZLmOPCImHwTbgFFIT7oCz1vdX4bQdMb+dmRlrUx/jaGUfHLfyGdnNY/OkhOztCom6YfwMTkmnb8XDIO+JRPkZgTSrijYkjYTE2TQj52jH3hq+ZViwjiNp5MtLDg1SSrXaDVqivYA=
1005.archi.	3600	in	ns	ns1037.ui-dns.org.
1005.archi.	3600	in	ns	ns1079.ui-dns.de.
1005.archi.	3600	in	ns	ns1113.ui-dns.biz.
1005.archi.	3600	in	ns	ns1117.ui-dns.com.
1010.archi.	3600	in	ns	ns1.gnldm1001.siteground.biz.
1010.archi.	3600	in	ns	ns2.gnldm1001.siteground.biz.
10h10.archi.	3600	in	ns	dns13.ovh.net.
10h10.archi.	3600	in	ns	ns13.ovh.net.
10x10.archi.	3600	in	ns	mary.ns.cloudflare.com.
10x10.archi.	3600	in	ns	rob.ns.cloudflare.com.
1118d231ad5.archi.	3600	in	ns	ns1.dyna-ns.net.
1118d231ad5.archi.	3600	in	ns	ns2.dyna-ns.net.
114fa255fgqs2k9tmaglvp2vk4lim6h4.archi.	3600	in	nsec3	1 1 0 73 11JDRKTS8Q4S8DNK90TMG8KOCPFNRTR8 NS DS RRSIG
114fa255fgqs2k9tmaglvp2vk4lim6h4.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. AV3H5EjHwuUpTm6uLJcNxHGfjnxehskSM3FLxwZKbl50ahh+w7GPuErC4V/e5m86Pu+2epz3/GxzOJIX5Kfz6jDSiQGNAg7XwywuelptAUYphIg1ObFe/9NPFk2FLagHheWCUlJhngd29aqjX6vI+WN9lzNOgL/Ba/e/dDAOQwM=
11jdrkts8q4s8dnk90tmg8kocpfnrtr8.archi.	3600	in	nsec3	1 1 0 73 13EBB13SIJU8JTVPABHSFE3CES66DB3C NS DS RRSIG
11jdrkts8q4s8dnk90tmg8kocpfnrtr8.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. UYMZ/HqqeZHZALa9ZiDXuMC6hwWipyWSzsoxYsMguqkxF8hIh0w+pquY0bGG5jN3zEgyhpMqnKN6IZjgZtmNZ42zRI0FxaomfXwG8jZ1kHcDgjUHgrwkge1THRmeG964k2QnyuqD/l8q/xlbCaBp3Hk3zHAB75E/mOHdW3Wtv+k=
120gr.archi.	3600	in	ns	ns-fr.1and1-dns.biz.
120gr.archi.	3600	in	ns	ns-fr.1and1-dns.com.
120gr.archi.	3600	in	ns	ns-fr.1and1-dns.fr.
120gr.archi.	3600	in	ns	ns-fr.1and1-dns.org.
121.archi.	3600	in	ns	docks08.rzone.de.
121.archi.	3600	in	ns	shades04.rzone.de.
123b.archi.	3600	in	ns	abdullah.ns.cloudflare.com.
123b.archi.	3600	in	ns	sandy.ns.cloudflare.com.
123movies.archi.	3600	in	ns	ns1.brainydns.com.
123movies.archi.	3600	in	ns	ns2.brainydns.com.
12bet.archi.	3600	in	ns	cesar.ns.cloudflare.com.
12bet.archi.	3600	in	ns	clara.ns.cloudflare.com.
13ebb13siju8jtvpabhsfe3ces66db3c.archi.	3600	in	nsec3	1 1 0 73 13QR7GEHJVJ376QGU1SL3769D8893TKN NS DS RRSIG
13ebb13siju8jtvpabhsfe3ces66db3c.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. mQp+NzU34UvWdVq+FnIUMBlppIuzftSaN9GrzZ4hiCbBocMHKpmP40zYb6TTta/j+eANb8UBUQFeSclZgLX6RakleAScWjoV2VE7s73slgyGnW/Pg9PUL53ZKWgf905o2/ZtVf5M3r4Q1NVU/NVb03VCqE7QpvoSTt2MmL3eO/Q=
13qr7gehjvj376qgu1sl3769d8893tkn.archi.	3600	in	nsec3	1 1 0 73 13UI5D8DAK0KJ87KFE03RCP78OS93HPT NS DS RRSIG
13qr7gehjvj376qgu1sl3769d8893tkn.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. RFCtvZSGnWHl9k2Vxi0qb8LGwQCPKHoTqFLpiIX1NZeynN90eiTVouFmyggFPIoKLdy9Z1aBCcSNZLkgaX/SBGkWxvoJP7woCZW9i9HDP1jHLnyuH8h3RjLV8TMT/aRH+9QAwSn3BJa/+T0uxUhk1UcDyqH5+HMS5iHfCAxMUL0=
13ui5d8dak0kj87kfe03rcp78os93hpt.archi.	3600	in	nsec3	1 1 0 73 187T4HMFE10982DF8BVA2900CRF3PT9A NS DS RRSIG
13ui5d8dak0kj87kfe03rcp78os93hpt.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. W/Dpn86qdjIepS4cYwt7ANtU3WLagMKsFBoOiMZLVepdSnCrW3c8lN6ovA3V3NMVB8GL25A9jfV5ElYBaWauyO1O1rSVwQTbnZHzSuOOE/ONH1BHN3ujRjEYAow88hkKBCCRDlJUkFpjUgNATULFWokqJH/PuXsE3iQpc2snMpI=
161.archi.	3600	in	ns	ns1.netim.net.
161.archi.	3600	in	ns	ns2.netim.net.
161.archi.	3600	in	ns	ns3.netim.net.
161.archi.	3600	in	ns	ns4.netim.net.
161.archi.	3600	in	ns	ns5.netim.net.
182437.archi.	3600	in	ns	ns1.dns.com.
182437.archi.	3600	in	ns	ns2.dns.com.
187t4hmfe10982df8bva2900crf3pt9a.archi.	3600	in	nsec3	1 1 0 73 189MG8LG38QIEDS026H17HOL1J07AM9P NS DS RRSIG
187t4hmfe10982df8bva2900crf3pt9a.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. FtNJ4APZ1JRA7Hs9sOVsAsgRMghVLUL1zxsPicY3CQrdFldgn+xTJ8NfK/FRHHZ2JsJa1PNBe4HRgZ56ghQ2uKv8uwPx+5CyAwfYyKqAwGQnmwd/a/28+S3jPNmrEw6PyIo1GoMWz+ZaEWVDR9h3miF/TWihG71g7G1iEUDHVgk=
189mg8lg38qieds026h17hol1j07am9p.archi.	3600	in	nsec3	1 1 0 73 1CV73812CPUCAJ8QVF9OM3DIOD2H4S85 NS DS RRSIG
189mg8lg38qieds026h17hol1j07am9p.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. yVa4LkAsA3T+8fRPrkdSjmZzWfxwlRROUJ2KPEBkJzqSly/H6AEAy9LhsdcZSKPTA3khqqxaJL9S6ADSoVo9tkoVYMVeY55YsKl7tgebvgecUfl0Cqlw1sFHnBjiVIl0yINpWzCUOPnA6b9T2Rm7enhpEOT21QD/cqSr1BDFeaE=
18win.archi.	3600	in	ns	carioca.ns.cloudflare.com.
18win.archi.	3600	in	ns	venkat.ns.cloudflare.com.
1985.archi.	3600	in	ns	dns.widhost.net.
1985.archi.	3600	in	ns	dns2.widhost.net.
199145.archi.	3600	in	ns	ns1.dyna-ns.net.
199145.archi.	3600	in	ns	ns2.dyna-ns.net.
1cv73812cpucaj8qvf9om3diod2h4s85.archi.	3600	in	nsec3	1 1 0 73 1D90E24TR2E8MHFGGGB72RCDJDFIJAR9 NS DS RRSIG
1cv73812cpucaj8qvf9om3diod2h4s85.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. FVkv1EIt0K96HbrksHcafy9w5dXbzbIjYSfrULVwoEOsYaeVdRz42J44X2CPhZhEVkbZzgzWIQbH2tubIyeyjMDSniVRfsZbqCbtfEEkh/oMA0/n48Qec5QK28LYg1hCUzg1Q/I2UI/u4W4pdv+JcIsWfPddcGLRB8gExOmb8Ek=
1d90e24tr2e8mhfgggb72rcdjdfijar9.archi.	3600	in	nsec3	1 1 0 73 1E6V0SF863R2J3GAD0QP2BAIHBN33LC9 NS DS RRSIG
1d90e24tr2e8mhfgggb72rcdjdfijar9.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. sj0dkephI7Glw53I653S7pEXVswB/qIYzIjsaI4gx0+r0l9SZyajlZPDjiXnKmuHPUeHCfPb41/qQqTdEFgGmC9WZPOpyAehezuJvwCAQtrb5i660B9P0ElTA73x+r62XYTcj+rI8aTKvaprWS9Ey3CTQk7jTnLiq2hM+EL0KDU=
1e6v0sf863r2j3gad0qp2baihbn33lc9.archi.	3600	in	nsec3	1 1 0 73 1G8JO1UN0LADEDLRSK1PELEA1HL3B7SB NS DS RRSIG
1e6v0sf863r2j3gad0qp2baihbn33lc9.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. eRzcy29CJaakf1ZU1t0bsiLNaaGZaVsVLa9fiFXXsMgeig+EGmjXIbuFnzQSC15eDVBpdaW3Mu3SDf2q9sLnaC1IegNXsHllbXnfKy5JQv7WK4jWGKB+ni1K4Ss4xyuRVsz3b7zl2jJKEFxvWF3EQv0HbpcixUWfIXoq+2Z6M8k=
1g8jo1un0ladedlrsk1pelea1hl3b7sb.archi.	3600	in	nsec3	1 1 0 73 1GOI9OBRCJ5EIFTFD8CPEUD569UFEMN9 NS DS RRSIG
1g8jo1un0ladedlrsk1pelea1hl3b7sb.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. Gb8i04L27x/skfn0yPSPidCvsoBD8dd5cVVAt9neOZfTCUbQxB1cv3CJZp6lYj82FmIrbVFW+xICA4EsmphPYXkRdFlxBNS+dpPco7ZsErcDaU6KpiFuFd5P+EQkZXE09WEW+onNYnHVZZLQ4hvBwSsf6llEMkuf5bw6LU7dxfg=
1goi9obrcj5eiftfd8cpeud569ufemn9.archi.	3600	in	nsec3	1 1 0 73 1HRAEILFFA3SQ47HUBSSD4KTP18QC44N NS DS RRSIG
1goi9obrcj5eiftfd8cpeud569ufemn9.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. KW8IYMI2rm6n7X3XJEG8IARSLSfz4OP6fg0RhPX99kVwBulp4h1fMkAGPyPkNICTS68tqlWZH164KYsLjAUNSTe2kkab2GK322pLJNDRkXQptVhvgJUgxqljCh2egRNmPHhHjGQDWcz08M/o4ULaeHdlex0g9Tbmrd1dk1CtWJ0=
1hraeilffa3sq47hubssd4ktp18qc44n.archi.	3600	in	nsec3	1 1 0 73 1I3CHQPDB0HPSTS0K5FMM33S0AVV6206 NS DS RRSIG
1hraeilffa3sq47hubssd4ktp18qc44n.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. Rv6Rd+zWw8nm0Lndc13FI+gJVwF4YfmiA2+vguR3pXBjGEoSR+IA5Kb9BOIseX6aDC+K57YM+PP+Lmz+yQXmT4sqnH9k7kkFSS8Lqks8TQa8cCOfnc5wIDBBaQdYMGqc/TM0t6Y58EexYP8inWlfcPi/UTS9cvJQ1MHEm+X788U=
1i3chqpdb0hpsts0k5fmm33s0avv6206.archi.	3600	in	nsec3	1 1 0 73 1JK4IFOMB7SJE2800TLFEJEQ46DUCGAA NS DS RRSIG
1i3chqpdb0hpsts0k5fmm33s0avv6206.archi.	3600	in	rrsig	NSEC3 8 2 3600 20250922155003 20250901145003 45630 archi. IDV2ws2eI/MiM8lajssI0b/Oj7BOnx+/1N9Qc3b6CO6LtUQxYTUrZxbK9F3NI44MNmK0nhUBzYWcD4PqQqxzc/UGibtNlg1jEV0G0jw3ETBcq4lpUkMGkXL9pbXx6HcQvMJpPUZydPmuydZxTk3ub6KINb4P0y0iHScqFRexp8A=
1jk4ifomb7sje2800tlfejeq46ducgaa.archi.	3600	in	nsec3	1 1 0 73 1KV9JKS2O803BKBI4FQHAA2RM2M6QUMC NS DS RRSIG
