quebec.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2512271737 7200 7200 604800 900
bu736naal4ib8on5vovv45tc2eg4jv6u.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. m+yWEJWg1DOtPrKU/dltkLbGAtS4m6LLLLgXvjRc8PYThMGCCnrgyw3mDq7Jae0SzO4+gT0XAE5QNree3HPIIZ2ZAxXOtXN6YbtueDlGTCTqw4YFQQjCft+wXH/kbCyhZVsnLQPXFir6wLjoNX2bjblUCD7ERpMd+FoaxLGv1SEmTr9P1fioVs9B0oOvpTbkv8rHka7IHCUeZtwP87sMRA==
buahkr9n32i75gfc9u0f7r1berq1lb06.quebec.	43200	in	nsec3	1 0 0 - BUBVG84KRVQCO5OO456L21KNCOQMDHII NS
buahkr9n32i75gfc9u0f7r1berq1lb06.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. aYcmm6Ncub6HKF+vfFoSP0Yql5maFoHT83I/hJdOPRwXbgvmluCPXUoysRiVeyrAx/eiJhwzrP746LDEo8VDZSlFhaSTUmt0Hb+MDY8Ju/L8UZxWlXg4q708pTZug/dD6tLVlRrCY9Kv14oUSz3xjP1TivC9MV3JP+DTSJNom8IifrWZ9EFYtwqhelzDBxENK2nwquum2P2Tr7JQgs9aow==
bubblydoo.quebec.	3600	in	ds	2371 13 2 EB5DB2867C1B06B5C62C87B8B9BD12F4483A3FBE9224980C08486B5080055E23
bubblydoo.quebec.	3600	in	rrsig	DS 10 2 3600 20260105003046 20251222003046 33447 quebec. pCvOgEF/kLs+Uh+J+OBImdgB4BX7ypnGfYOqOb2BSsxFEnKJU6ypiPpmrDXDVSZH4Ga7jXFsq/qXk0tlJOnEnPUudw+zhGkMa+FC/wqEQjIc6DdL/8NfYMTLMOgw8zB78fXUrZZyS1tRc4JMtP2iCgql7iOuX17CizzUMNqw234zRKuP1SJjshgl+JK6KS+PS6D88JnPPpKXexWyRx6YSg==
bubblydoo.quebec.	86400	in	ns	cruz.ns.cloudflare.com.
bubblydoo.quebec.	86400	in	ns	ignacio.ns.cloudflare.com.
bubvg84krvqco5oo456l21kncoqmdhii.quebec.	43200	in	nsec3	1 0 0 - BUEJR7DA9OQH2C9F6UKNLNF09788PTHC NS
bubvg84krvqco5oo456l21kncoqmdhii.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. v3BnElRUR3yOTFxL9tl/C7gSzVklhJo9Yjdux1J02KcJXkaxppYG5zutVhshmgAIeLBk2jPtVtbB0AwZHtrUSN3EPCbGEzG4x7UP2pXDryMEy0N0HwsuEgYLrAjgHLEcvufT/Sq+Yh+J4EXpImexTNew9hOEJGkkl8Gjn7ymC29KsNse+iHFqq/IwoiOFuyKiwOFV/jm8w3wDMRWMhTJMg==
budget-participatif.quebec.	86400	in	ns	ns1.serveurkaleidos.com.
budget-participatif.quebec.	86400	in	ns	ns2.serveurkaleidos.com.
budgetpropane.quebec.	86400	in	ns	ns67.domaincontrol.com.
budgetpropane.quebec.	86400	in	ns	ns68.domaincontrol.com.
buejr7da9oqh2c9f6uknlnf09788pthc.quebec.	43200	in	nsec3	1 0 0 - BUH7P16FH9IKGA7CIPN1P7OVEUF745UN NS
buejr7da9oqh2c9f6uknlnf09788pthc.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. a0Bh3En1oyZC2IbH8etaaKB9pmZSjeUoptNjiJDOw4XeCxjB5sW2J7XEScIlhiYEtD0OYrfcbnDUfLJtXyB7p/1yJ0SKnW6LjffJA6Fl4xy9HUuKYvrcdPpQ/uFoEbZokeFoiCxizheD3PZHY/r4DBAkdaq/8PNEl6+nkUK4YY5L+QTbZz/nu5LNlJBlP2XX7hRxi2Z47MARi2zdGAM8kg==
buh7p16fh9ikga7cipn1p7oveuf745un.quebec.	43200	in	nsec3	1 0 0 - BUI2O6O4GO5DDH6AOTIR7816ORO0FNAS NS
buh7p16fh9ikga7cipn1p7oveuf745un.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. nPhZ8DbXitICBrEk98uhv0/3274s7WoVZRv1ix9H09q3G2Eg1p11YwTyGBr5kmIczPyD1k/CTSLn/PclJJ+/uo/u+1lom5sdqGvgr5iBTT8hD9Oy6F7wZWjCoTsWPoKjoRZ6MGjtO9wTPzSHjRsqPPLdEl+9b/P/RULkro9uzbWjCaDB8m/as7Jb0/kz6lXccnNN1qr6GDDYIqP4elle1A==
bui2o6o4go5ddh6aotir7816oro0fnas.quebec.	43200	in	nsec3	1 0 0 - BV2BHADPUP1AQAME4PJHSCTNUNKHTORP NS DS RRSIG
bui2o6o4go5ddh6aotir7816oro0fnas.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. FJotzrW1uY4XPOtHkCjZL8g9KYn0N1Tc10mDOgj4kTvnRGDcEqK6qISQwOGxfQ8krusipMClbs8TdJotjIGE+SRTLrf29DtMlsDtDVpFYYIxRqzQMnWOBnpEg0T/ssKB+kEhC5FokW6sMtFn/6PFbN3VMw214nLEcJP7/mlCAGB2wT/tbO2kXLkhajUxQFaUtzzV5zj5sVZ2gUowX9m8pg==
bulle.quebec.	86400	in	ns	dns1.p07.nsone.net.
bulle.quebec.	86400	in	ns	dns2.p07.nsone.net.
bulle.quebec.	86400	in	ns	dns3.p07.nsone.net.
bulle.quebec.	86400	in	ns	dns4.p07.nsone.net.
bureaucanadienducredit.quebec.	86400	in	ns	dns.rebel.ca.
bureaucanadienducredit.quebec.	86400	in	ns	dns2.rebel.ca.
bureaudecredit.quebec.	86400	in	ns	dns.rebel.ca.
bureaudecredit.quebec.	86400	in	ns	dns2.rebel.ca.
bureaudecreditequifax.quebec.	86400	in	ns	dns.rebel.ca.
bureaudecreditequifax.quebec.	86400	in	ns	dns2.rebel.ca.
bureauengros.quebec.	86400	in	ns	ns1.whc.ca.
bureauengros.quebec.	86400	in	ns	ns2.whc.ca.
bureauengros.quebec.	86400	in	ns	ns3.whc.ca.
bureauofcredit.quebec.	86400	in	ns	dns.rebel.ca.
bureauofcredit.quebec.	86400	in	ns	dns2.rebel.ca.
bureautique.quebec.	86400	in	ns	ns1am.service-dns.net.
bureautique.quebec.	86400	in	ns	ns2am.service-dns.net.
bureautique.quebec.	86400	in	ns	ns3am.service-dns.net.
businesses-affiliation.quebec.	86400	in	ns	nsa.n0c.com.
businesses-affiliation.quebec.	86400	in	ns	nsb.n0c.com.
businesses-affiliation.quebec.	86400	in	ns	nsc.n0c.com.
businessesaffiliation.quebec.	86400	in	ns	nsa.n0c.com.
businessesaffiliation.quebec.	86400	in	ns	nsb.n0c.com.
businessesaffiliation.quebec.	86400	in	ns	nsc.n0c.com.
businessinsurance.quebec.	86400	in	ns	ns1.webnames.ca.
businessinsurance.quebec.	86400	in	ns	ns2.webnames.ca.
businessinsurance.quebec.	86400	in	ns	ns3.webnames.ca.
buslife.quebec.	86400	in	ns	ns1.whc.ca.
buslife.quebec.	86400	in	ns	ns2.whc.ca.
buslife.quebec.	86400	in	ns	ns3.whc.ca.
busmont-tremblant.quebec.	86400	in	ns	ns19.domaincontrol.com.
busmont-tremblant.quebec.	86400	in	ns	ns20.domaincontrol.com.
busmonttremblant.quebec.	86400	in	ns	ns29.domaincontrol.com.
busmonttremblant.quebec.	86400	in	ns	ns30.domaincontrol.com.
busmt.quebec.	86400	in	ns	ns19.domaincontrol.com.
busmt.quebec.	86400	in	ns	ns20.domaincontrol.com.
buvez.quebec.	86400	in	ns	ns1am.service-dns.net.
buvez.quebec.	86400	in	ns	ns2am.service-dns.net.
buvez.quebec.	86400	in	ns	ns3am.service-dns.net.
bv2bhadpup1aqame4pjhsctnunkhtorp.quebec.	43200	in	nsec3	1 0 0 - BVHNCGNV5L6QQ1VBLRVJ2OM5D8506MTI NS
bv2bhadpup1aqame4pjhsctnunkhtorp.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. SVA8suI3838uiWU46XOYdAjpnoxBvGam0mkLe3cKqh0UTXqnzt2c/kpObYJxI+ylD6nybrQTFH8tA2+k7pkib2C5/yN9ZtN9ROme70UkkRuWzpe6tdU5o5Oc5hY/zuSXnE+8CaxB914/tCBGnnOAxBKmQu+Xtru43+g9QllK+L8yCtv7TfLehdnr0ka/rTDobH4XjC3vevxPaftx31ll3Q==
bvhncgnv5l6qq1vblrvj2om5d8506mti.quebec.	43200	in	nsec3	1 0 0 - BVNE895030GCFSIQ3NQ5MGSO0CNCIHSU NS
bvhncgnv5l6qq1vblrvj2om5d8506mti.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. KEUKLFPBL/dLDu7g2TxAaXYcubl0KduyZhPKIwTA2Zpp2BOdv00SNYzyRG7mODBlNKPeDZTJjnJRJR7ZxN2CBpmoWo2m3qFF25vnGJipjwG86sJlR6S9Gc2VrtMF6dGivzB8yoz4UA0Yk/av0xh9NaJlhGL2j/M7s8QoSvGzRuvg1ig/JbPzM+JHsvfn3zjrdMfBMOwdvPzssloTIPSiRA==
bvne895030gcfsiq3nq5mgso0cncihsu.quebec.	43200	in	nsec3	1 0 0 - BVO7L1218REO2R51IV0A4K3ISBGUJ4RL NS
bvne895030gcfsiq3nq5mgso0cncihsu.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. qhhM+8JNj6WvGo2TChjPg+QHDPEoS96FxXK9zS1pMW9anhqOKKLyy7nimzrT36RAaKEmngI9HSzjsM2uhHIIzvvTFCq/R8WXkfg44SiOOb/JfgjNYrpJiTI6vrQCGiGRaMCy08UGJPBMxYwiahWEkwP3OaSmbSBpa2+ksezZCgf7dEPnaf2YkzJc1LoShsjCwz7HauNZUa8rbWscc25Mng==
bvo7l1218reo2r51iv0a4k3isbguj4rl.quebec.	43200	in	nsec3	1 0 0 - BVRV54VPU90T7CD1SAO2M35FO2A0C6SA NS
bvo7l1218reo2r51iv0a4k3isbguj4rl.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. oBN39QusBEQiJ/IjMJgJeoIQfnoKZeD6zpL8WFmh7EhGhw/AdLmTkl/K/MQMpNgF50Y24UEtA3BoLIMWKnvAJz9Qze/jUGPNt8ZUkD2+iZdKyU/mqosLIA0fo6+6WTSfTq7PWNrBGz0SHjx8UZKXbYEyYB7aAQ30ZjxkU6KXxzWIh6c2OJ/SqQ/nzDwClbs88LHXhYg5JCRC1XiSW+8eRA==
bvrv54vpu90t7cd1sao2m35fo2a0c6sa.quebec.	43200	in	nsec3	1 0 0 - C04ENPT4P3A78TTDLERS61AENORU1BRH NS
bvrv54vpu90t7cd1sao2m35fo2a0c6sa.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. Mewqt/cjt89P1jnA+bDkuAf+flyxGgSDDO1iROUJn/jr6sliiyn+F3uaFrNa7YWbvfQ7qodlnvyYnS2e/NpcNonbMGWgYovM6gTpBIktNI66YjRzwna5thZcxWDFh/B1sISR2F5/tV3vKHuPlUJQcWUNKgTDqjl/H5tV3xou/jBV0ZMxsJBrgq+JGMdnIr/jR7mme3IlzPkdmHueFY1SzA==
byly.quebec.	86400	in	ns	ns1.entorno.com.
byly.quebec.	86400	in	ns	ns2.entorno.com.
byly.quebec.	86400	in	ns	ns3.entorno.com.
byly.quebec.	86400	in	ns	ns4.entorno.com.
bylydeo.quebec.	86400	in	ns	ns1.entorno.com.
bylydeo.quebec.	86400	in	ns	ns2.entorno.com.
bylydeo.quebec.	86400	in	ns	ns3.entorno.com.
bylydeo.quebec.	86400	in	ns	ns4.entorno.com.
c-19.quebec.	86400	in	ns	ns1-cpam7.likuid.com.
c-19.quebec.	86400	in	ns	ns2-cpam7.likuid.com.
c04enpt4p3a78ttdlers61aenoru1brh.quebec.	43200	in	nsec3	1 0 0 - C0BAME7QS0P3AAJ8G5SV3G83LK5AHDDF NS
c04enpt4p3a78ttdlers61aenoru1brh.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. Tt7NvEG+p3dsgb77mIU+b4YJwuNWek8Pjc/2rxIn4cHJvBTaCQuVqSOBaG/pccHe+4JgetQz3w83Kc9hJ5nB5nN6E4RCmcv4QqSwgfj/YRi19ZLIDwWtJSk1bmgnn7fFU9dq4+EcGp2Tci35ZA1XwmPTkq4yR7VQ8w9gNP7f019+36oWuH3eNa3qTBn0jGfYdzuvJly2b4YYj6+YRekOSw==
c0bame7qs0p3aaj8g5sv3g83lk5ahddf.quebec.	43200	in	nsec3	1 0 0 - C0D0BGQ8II8OAR1O5TM911N415VMD8UV NS
c0bame7qs0p3aaj8g5sv3g83lk5ahddf.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. PGG5q+Uxd/+GTP2vT+eh2YFT4baX1uN0ItkxjjBUY3htQcoa15HO5qW7wXOzJKnlGdtlza+fufT6+5gJ2lxjD+wEKpT4C+HC4Lq4atvihBbvrR/W8iRidiHQXnpcwmlvVC7Zk/C4kI2i7ajuGm3W1kwyNhJrfzzIg/U4M7fe9qaQXMOazwkEhM9UTlT8I3wzLQLQkqjT+4W5JxpKKKkFBg==
c0d0bgq8ii8oar1o5tm911n415vmd8uv.quebec.	43200	in	nsec3	1 0 0 - C0IL8O9DFO3KOPPOC8QGAU579RBHOD88 NS
c0d0bgq8ii8oar1o5tm911n415vmd8uv.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. sK3FFY6CiHOh/VqnfwW+kgGaa0/nlmQ/QZ4rLXeon/NqXAL5V6WVCM1CFGHKsCcAcOIHROq4fq+zkj2tBB2w0FCzbzJtb+cIed5mAl6ca3U1WS67t5+yxxbvROoFUJ72hVOuRAaPpbcToQS1NDsjFTzmwFeHTXMr5V/yX38V/4onNUJaA++4oVdFem9YHAM4F52eyUwgAVQYSpF8iCPFeA==
c0il8o9dfo3koppoc8qgau579rbhod88.quebec.	43200	in	nsec3	1 0 0 - C0M6IKPOV2RRJ2BGKKIAVQTV07NBOTAS NS
c0il8o9dfo3koppoc8qgau579rbhod88.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. XrKxCNFe0blHt1JnBLV42Mhty4Xi/vOHcfRtEoggjJNAVLPZlPp8wVVCj4HA45qnbeLcLLaXSjl8dJfieP4Br97wtpGxE74iA97549MjY3VB7rtAki13YZRDAEy77HwanmKFlm7NA/cA4nk90pwvbiKs/oA585d34/44t9IV5SV5TvOIh2Z0JgrznWhIO+A+IGpE3FU2PrRd/nwUGycbEw==
c0m6ikpov2rrj2bgkkiavqtv07nbotas.quebec.	43200	in	nsec3	1 0 0 - C0U0OVD6229FNUM9N1EJOP22A7R5009C NS
c0m6ikpov2rrj2bgkkiavqtv07nbotas.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. xzfA5pkMp4jc/QpMs7hg0Cx+Ig/4fIk5tcxXmkz3qz8daC87cQq5XXGHJojDAwnEx8sHeJPwGVaSANRf7FtVIp4FIIoZbAx59uPdmd8ZOvq/rl65MWHHQsYHQ+rMoganouDHHt61JWgq2u3Jvz8TLU5fXkRxn7/k71THHnLifD+P0wr6Wg2Vr2MXVphBWD3ZD/sdZjIV2pPXxM/RqkJPPQ==
c0u0ovd6229fnum9n1ejop22a7r5009c.quebec.	43200	in	nsec3	1 0 0 - C14A2L01N8S81OGG7DL4OHUBJOKSKN3T NS
c0u0ovd6229fnum9n1ejop22a7r5009c.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. duUUDgqwRZQiimYlutUDv729RrEYtKJiW34ZXzHNyL1A1MtVyPqbK/c1XiuFzzOoSxZ1xdgCv1c69e5V0RNVCXeIQi2/pNjyiCyHxJnn0QkqGk7pHlxl2/CSR3xYD7twYJCIMjk9pOE+tbX1x2zjWCPpxdjZxIRCJSEY8PHnYttli4H1YvreduUXxmgYbak64WcqATsE4tW+9tHaQkWZnA==
c14a2l01n8s81ogg7dl4ohubjokskn3t.quebec.	43200	in	nsec3	1 0 0 - C1BT52P8NGCIVGVGMGP6NGTGSMG6OAUQ NS
c14a2l01n8s81ogg7dl4ohubjokskn3t.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. b+ZWgTV9xIeJKMQ6aw4trm7B3sW8la/TpdTwNVgg8DNTcqgE92UA8nnoP2b9uD7vcT0JAOd1g/nS4GCEVfwEg4sp7qlqqQiPm2Jfo+/+gXssfxbIrua/ghv2RyLIUXveDKxr4dlcvfeYAthScrupJjf/V1t8GFo7yYQWEtfQtyunthH47Wp6BHo6cRxglphLVZQOOFgf/DJ9TF6qat1LRg==
c19.quebec.	86400	in	ns	ns1-cpam7.likuid.com.
c19.quebec.	86400	in	ns	ns2-cpam7.likuid.com.
c1bt52p8ngcivgvgmgp6ngtgsmg6oauq.quebec.	43200	in	nsec3	1 0 0 - C1JBEHPCAALSE8D808SBLF0NN4BD07LC NS
c1bt52p8ngcivgvgmgp6ngtgsmg6oauq.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. UgQNhg2FClR9FvVRLhgY1aQJwrjj/nk8eyvNUjyI2ab8Hrmm8P8qo8na7Ll4hyRrf5Qq/UwbbEPDeuJAxFfpaiNlV5JbYLooDTfTeMsBE9ae1kckKdQ4yMALk4EgvAhKg3Ya8ahwTkE1sGDyPrhptBM5/6pDF1qgDTPoujRHGfj2HWXqHalF9+0aWlEel80zFc6ycGcWU8tP7gfQAAH0Dw==
c1jbehpcaalse8d808sblf0nn4bd07lc.quebec.	43200	in	nsec3	1 0 0 - C225SH3MR28H2FGV06IK7NQM2ECEH5KF NS
c1jbehpcaalse8d808sblf0nn4bd07lc.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. cbh8KVQhlQrjt59y7SuX2QC2zppl6oPAnHr0DkTRqV5BvJ8B3qvQDmV7nqE5FmNNH9orXh6vw6qVYVneui63GSc5gC7gcX7sK4U4r5zLIfnQA6AwGZ+SXrin50YmhfIqvIkJ4a0E8J9ooVHEeVl4Sz2nxxC9MQHgSULnr8e7mCKI76bPuG2mnnYATY/Pyf20JdOrljb8qbIts1S4YXGCLA==
c225sh3mr28h2fgv06ik7nqm2eceh5kf.quebec.	43200	in	nsec3	1 0 0 - C25O1LHOVDOOLPFLC8504CHDDA92DLTS NS
c225sh3mr28h2fgv06ik7nqm2eceh5kf.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. B76aELPWOpBzmYwENpqj9TvBKpa7oG+TICYpiGOHrKUH/du/IbqutGk5TmoiZdMpK7k4NVGH6sAp9Cl+OL7cBkGryU4q6qvXOREDP6maRnPvIYx93bGwRfrNItxpkdh90gSeNAqplSHjcAk5ZlPzUMT0/r9rAMqDUlYa5C4sMIcEnosMpPcIblMd3pBkQyniw/brhaq7wzmyHSYdnkEM4w==
c25o1lhovdoolpflc8504chdda92dlts.quebec.	43200	in	nsec3	1 0 0 - C2JADH0LUVFHUDGBC824M4TEFNRPC894 NS
c25o1lhovdoolpflc8504chdda92dlts.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. uj7PtCSTth/+3rKpPfS7eb6J32/xZhXKl6ttJoGQ1Y0P2cKYdNZ0La+UATd/fsdM65NYE/xV1Pfhd0YDzvC+1cyPh9wsQqSexwG5k9XFaRfiOU4ThTRIhycrP84p+Q2UsA1WkRN68ePrvaHj4lO8yD3Fam19WjZKRZjUrrt1EK+P8cL7ZMj0JUwymyVzezua4GpTCCNNAqyd7BCAaKYw9A==
c2b.quebec.	86400	in	ns	ns.udag.de.
c2b.quebec.	86400	in	ns	ns.udag.net.
c2b.quebec.	86400	in	ns	ns.udag.org.
c2jadh0luvfhudgbc824m4tefnrpc894.quebec.	43200	in	nsec3	1 0 0 - C2NGN9L60QEFR8D7RD0S282UIM11LEKC NS
c2jadh0luvfhudgbc824m4tefnrpc894.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. FNNQ+KCA+PPt/8NsDqinCK4UeKZH7tjvPKfaIP/fo69tHnAY/rlvXmwbs8ZFV8nT6gQbGYFGrAhdsbDY+goEojkkM6/7VvSLw8E9Iyu1S7gkn5DWmvmhwR5JKPV7VKjAcFDOIM7hCriAkSpRlQhWeZOweTZ+M5QPb/RKEFVgfEx8vLCjNJsfhBmwfgBm4XYQKZlqWSx9jOnfycYURzOhZQ==
c2ngn9l60qefr8d7rd0s282uim11lekc.quebec.	43200	in	nsec3	1 0 0 - C2SC2N7Q78JARBV3AEAQJD8A1LSMCP5L NS DS RRSIG
c2ngn9l60qefr8d7rd0s282uim11lekc.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. fjNLH+OZcYEpOOKdGUyrAY8TgjqgLbAMIjxObAS2QFyd9XDGmgK3hErP0p8+++5UALBH94oUaZ14UQte7J2No1HcA/bjjdSeqZyE4WpWSoIH5BTE9ad1kPC3kFZaCn4uEUoZfN6qUV5p1trI1FyZi+89I3aa5lfQGhyS4iHNgqBEX1XfDz4mEGQ1WdfH4s5I8dwP9SRGfv0NRL+cRZSsbg==
c2s.quebec.	86400	in	ns	ns1.panelboxmanager.com.
c2s.quebec.	86400	in	ns	ns2.panelboxmanager.com.
c2sc2n7q78jarbv3aeaqjd8a1lsmcp5l.quebec.	43200	in	nsec3	1 0 0 - C2UND209MJRRH02PFQ7IKT1C7U51UKR3 NS
c2sc2n7q78jarbv3aeaqjd8a1lsmcp5l.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. pP0ZMAXypI8TGT9C75wQRs2zCbT9O2qJ173FTtrjgINWKMWddITt7GSF2lBBHspVd1msniM2GzK/Xudy4MkfssQaKvVY+fZQ9HmCO6m2AA8G13uFzic0YeXl0kOA6726GPQZtBGNvEP/o99hJZO3pfn3XieUIIwp5TxJWWeZQXZWWczW6qHCNYVpxEg0NIpd8qxIfzCDSlAWYqUMhRZVGw==
c2und209mjrrh02pfq7ikt1c7u51ukr3.quebec.	43200	in	nsec3	1 0 0 - C3054SV9NCQSL4C0SKFOHVV0HV15GNM2 NS
c2und209mjrrh02pfq7ikt1c7u51ukr3.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. tVQ8m1mC6A2bMLiBYhBkCfj8bKjxtCgo3jq6l3YBAKcDfKS1FdadCSbm2MeMqwAOocIh9vjdINfVkM6aufxQ4DGUbaE6EsPpygqZ0aBecEgm5nOeZyktfZI4tUFq5ASX6qYdtJmJZKWBJHIrLwlAy7ZIi5AWSDJsJbltO7ZN5fAs/Vae0P/lp/whT9/QhjcaNYG4AXnrj1g9L7ikQDqjuQ==
c3054sv9ncqsl4c0skfohvv0hv15gnm2.quebec.	43200	in	nsec3	1 0 0 - C32AOAJUH38OJRVR7QLFASS3PS800H4V NS
c3054sv9ncqsl4c0skfohvv0hv15gnm2.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. IoLwEolgBNJ8NJdaDfrolEKf/hXjNQoMgXDYlKxl9qyFeTpnIC4JH33iR0zHhULBr9FQ/mWNBErayNHy9q+qknOwEaAZq1h+qzkOkx9sgYl2tLKYI6sgsByF3MslgFzifCr4Tyw5K8x+Z6XDEQHzRmw5LMuX4CrQhk1axDob/UOO7GlCeo9ZxcWhubnBPNvzPS8s5Ay4kVasvOJrFEpQDw==
c32aoajuh38ojrvr7qlfass3ps800h4v.quebec.	43200	in	nsec3	1 0 0 - C3434R9I63ARIT6333SR48E91T5VINDD NS
c32aoajuh38ojrvr7qlfass3ps800h4v.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. wAYalQwoDXZllrMvpSUzUIPFIQixYrZChN6xkGi6lsAuLSLBkMSHvbQVmmViWB77juGHu4djwB+BtPTray5Xioj9drZIOU2KRqoxXbbtQ0WPdmLGM8a5FvDPFTu9qu6FlOTr8cjWY6eEGrFhMGo2u1+EFDtyClVLTci8pMIAEfKWLzfUBsBw+grmmROz9rDWABjQnTTXnd2vwU6al3YGPw==
c3434r9i63arit6333sr48e91t5vindd.quebec.	43200	in	nsec3	1 0 0 - C3B2DMD49120JTH2KK5FUTUTJIU9T70N NS DS RRSIG
c3434r9i63arit6333sr48e91t5vindd.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. ykxi5IDqrD00nPm2TfB3paLtuSCFzG2KJ5w4nc7zLvEyQMc1uDi5+7dUEKPISe89ylto+e6O3gpaKyYv+g/7pJPCaBHe+9cHOZpDuUI5CSWoqjeVRVmmIYCLE0TXZzQ3DMpf21lalri9i9WiQnU+5KI1tOJjtQ8yheOp3Xc1KAofoLr+9aTEyZ6Du+olwX8mJKSc7Ks6JTMdJVkaCetsYg==
c3b2dmd49120jth2kk5fututjiu9t70n.quebec.	43200	in	nsec3	1 0 0 - C3FCTUA0JN79GQ2UIRVKIR1OIAOGUOSS NS
c3b2dmd49120jth2kk5fututjiu9t70n.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. AIgnXktm6NfaSfh0ovT7W+Xr5iEud8Ag07z53l5wPU+J3nYgPg0CC/comL1nk1c1uzN68rnHaxSAlw8nE8wKJH6Xp8t4cdyL6fSHQKafnwPySyrCgMQMIaZ4Kr7/4DdTvz2+vmMAhgk5JDDAEVuJ+5YPEgUQcfAQhzGGFnBtMfmdfuYp2jQMr4WjHJk1rDN5zUeKP5WY4ZG3oze8qcqkfg==
c3fctua0jn79gq2uirvkir1oiaoguoss.quebec.	43200	in	nsec3	1 0 0 - C3FJPCJ5FCB1RIQBST80P65787LNE4QS NS
c3fctua0jn79gq2uirvkir1oiaoguoss.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. v721tTuiUMCzsIfXo25jNWFdd1nEydbvVB6Fma/DzdSdNXqp79Vjl2aImzJIv9/hNGLYVe6+mhRX6FrKpB30ibAtvwsRdzaevPXOVYwQ3NN7s8cJ3Nud04z5vhbRzjsUY68rpHbfZ4GlI2oaJ8pKYkPIA5sBhD8l4N7b3nCQsZBu0Efoe5aKmBmgin7DY9ECWBiW867w9rqigd1YlWsWMQ==
c3fjpcj5fcb1riqbst80p65787lne4qs.quebec.	43200	in	nsec3	1 0 0 - C3LIHFQ7PCRBCC3HR9C6D1J72V504L9F NS
c3fjpcj5fcb1riqbst80p65787lne4qs.quebec.	43200	in	rrsig	NSEC3 10 2 43200 20260105003046 20251222003046 33447 quebec. JJ4YcT3QGQi1tIcd0K25jMNu7XxZ/Him9W7CMcCcFSswfW8myi/vL3g4WRsQgxGV98tcedn0ROrYkYnkkDYffdoVnWhPuZaNvuaR7GZXbRRcIdUzXbcJLze4Xke/hZikYhCT5RHfhrPEWljVjRnZJj4I9REEHbWmin/qh7JCF+usQ/f8s9sHuCKvT5VfoY/t9EBg9GTU2V1bomDca8rvXg==
c3lihfq7pcrbcc3hr9c6d1j72v504l9f.quebec.	43200	in	nsec3	1 0 0 - C3NPO3TJH7S342LM7G2MB0OR72FV9U3O NS
