mma.	3600	in	soa	a.nic.fr. dnsmaster.afnic.fr. 2222893344 3600 1800 1209600 600
sevremoine.mma.	3600	in	ns	ns4.iptwins.com.
sevres.mma.	3600	in	ns	ns1.iptwins.net.
sevres.mma.	3600	in	ns	ns2.iptwins.net.
sevres.mma.	3600	in	ns	ns3.iptwins.com.
sevres.mma.	3600	in	ns	ns4.iptwins.com.
sezanne.mma.	3600	in	ns	ns1.iptwins.net.
sezanne.mma.	3600	in	ns	ns2.iptwins.net.
sezanne.mma.	3600	in	ns	ns3.iptwins.com.
sezanne.mma.	3600	in	ns	ns4.iptwins.com.
sigean.mma.	3600	in	ns	ns1.iptwins.net.
sigean.mma.	3600	in	ns	ns2.iptwins.net.
sigean.mma.	3600	in	ns	ns3.iptwins.com.
sigean.mma.	3600	in	ns	ns4.iptwins.com.
sille-le-guillaume.mma.	3600	in	ns	ns1.iptwins.net.
sille-le-guillaume.mma.	3600	in	ns	ns2.iptwins.net.
sille-le-guillaume.mma.	3600	in	ns	ns3.iptwins.com.
sille-le-guillaume.mma.	3600	in	ns	ns4.iptwins.com.
sisteron.mma.	3600	in	ns	ns1.iptwins.net.
sisteron.mma.	3600	in	ns	ns2.iptwins.net.
sisteron.mma.	3600	in	ns	ns3.iptwins.com.
sisteron.mma.	3600	in	ns	ns4.iptwins.com.
six-fours.mma.	3600	in	ns	ns1.iptwins.net.
six-fours.mma.	3600	in	ns	ns2.iptwins.net.
six-fours.mma.	3600	in	ns	ns3.iptwins.com.
six-fours.mma.	3600	in	ns	ns4.iptwins.com.
soissons-boulevard-de-strasbourg.mma.	3600	in	ns	ns1.iptwins.net.
soissons-boulevard-de-strasbourg.mma.	3600	in	ns	ns2.iptwins.net.
soissons-boulevard-de-strasbourg.mma.	3600	in	ns	ns3.iptwins.com.
soissons-boulevard-de-strasbourg.mma.	3600	in	ns	ns4.iptwins.com.
soissons-place-de-la-republique.mma.	3600	in	ns	ns1.iptwins.net.
soissons-place-de-la-republique.mma.	3600	in	ns	ns2.iptwins.net.
soissons-place-de-la-republique.mma.	3600	in	ns	ns3.iptwins.com.
soissons-place-de-la-republique.mma.	3600	in	ns	ns4.iptwins.com.
soissons-place-du-marche.mma.	3600	in	ns	ns1.iptwins.net.
soissons-place-du-marche.mma.	3600	in	ns	ns2.iptwins.net.
soissons-place-du-marche.mma.	3600	in	ns	ns3.iptwins.com.
soissons-place-du-marche.mma.	3600	in	ns	ns4.iptwins.com.
soisy-sous-montmorency.mma.	3600	in	ns	ns1.iptwins.net.
soisy-sous-montmorency.mma.	3600	in	ns	ns2.iptwins.net.
soisy-sous-montmorency.mma.	3600	in	ns	ns3.iptwins.com.
soisy-sous-montmorency.mma.	3600	in	ns	ns4.iptwins.com.
sospel.mma.	3600	in	ns	ns1.iptwins.net.
sospel.mma.	3600	in	ns	ns2.iptwins.net.
sospel.mma.	3600	in	ns	ns3.iptwins.com.
sospel.mma.	3600	in	ns	ns4.iptwins.com.
sotteville-les-rouen.mma.	3600	in	ns	ns1.iptwins.net.
sotteville-les-rouen.mma.	3600	in	ns	ns2.iptwins.net.
sotteville-les-rouen.mma.	3600	in	ns	ns3.iptwins.com.
sotteville-les-rouen.mma.	3600	in	ns	ns4.iptwins.com.
soufflenheim.mma.	3600	in	ns	ns1.iptwins.net.
soufflenheim.mma.	3600	in	ns	ns2.iptwins.net.
soufflenheim.mma.	3600	in	ns	ns3.iptwins.com.
soufflenheim.mma.	3600	in	ns	ns4.iptwins.com.
souillac.mma.	3600	in	ns	ns1.iptwins.net.
souillac.mma.	3600	in	ns	ns2.iptwins.net.
souillac.mma.	3600	in	ns	ns3.iptwins.com.
souillac.mma.	3600	in	ns	ns4.iptwins.com.
soultz-haut-rhin.mma.	3600	in	ns	ns1.iptwins.net.
soultz-haut-rhin.mma.	3600	in	ns	ns2.iptwins.net.
soultz-haut-rhin.mma.	3600	in	ns	ns3.iptwins.com.
soultz-haut-rhin.mma.	3600	in	ns	ns4.iptwins.com.
souppes-sur-loing.mma.	3600	in	ns	ns1.iptwins.net.
souppes-sur-loing.mma.	3600	in	ns	ns2.iptwins.net.
souppes-sur-loing.mma.	3600	in	ns	ns3.iptwins.com.
souppes-sur-loing.mma.	3600	in	ns	ns4.iptwins.com.
sours.mma.	3600	in	ns	ns1.iptwins.net.
sours.mma.	3600	in	ns	ns2.iptwins.net.
sours.mma.	3600	in	ns	ns3.iptwins.com.
sours.mma.	3600	in	ns	ns4.iptwins.com.
soustons.mma.	3600	in	ns	ns1.iptwins.net.
soustons.mma.	3600	in	ns	ns2.iptwins.net.
soustons.mma.	3600	in	ns	ns3.iptwins.com.
soustons.mma.	3600	in	ns	ns4.iptwins.com.
sqy-montigny.mma.	3600	in	ns	ns1.iptwins.net.
sqy-montigny.mma.	3600	in	ns	ns2.iptwins.net.
sqy-montigny.mma.	3600	in	ns	ns3.iptwins.com.
sqy-montigny.mma.	3600	in	ns	ns4.iptwins.com.
st-esteve.mma.	3600	in	ns	ns1.iptwins.net.
st-esteve.mma.	3600	in	ns	ns2.iptwins.net.
st-esteve.mma.	3600	in	ns	ns3.iptwins.com.
st-esteve.mma.	3600	in	ns	ns4.iptwins.com.
st-jean-de-vedas.mma.	3600	in	ns	ns1.iptwins.net.
st-jean-de-vedas.mma.	3600	in	ns	ns2.iptwins.net.
st-jean-de-vedas.mma.	3600	in	ns	ns3.iptwins.com.
st-jean-de-vedas.mma.	3600	in	ns	ns4.iptwins.com.
steenvoorde.mma.	3600	in	ns	ns1.iptwins.net.
steenvoorde.mma.	3600	in	ns	ns2.iptwins.net.
steenvoorde.mma.	3600	in	ns	ns3.iptwins.com.
steenvoorde.mma.	3600	in	ns	ns4.iptwins.com.
strasbourg-brant.mma.	3600	in	ns	ns1.iptwins.net.
strasbourg-brant.mma.	3600	in	ns	ns2.iptwins.net.
strasbourg-brant.mma.	3600	in	ns	ns3.iptwins.com.
strasbourg-brant.mma.	3600	in	ns	ns4.iptwins.com.
strasbourg-halles.mma.	3600	in	ns	ns1.iptwins.net.
strasbourg-halles.mma.	3600	in	ns	ns2.iptwins.net.
strasbourg-halles.mma.	3600	in	ns	ns3.iptwins.com.
strasbourg-halles.mma.	3600	in	ns	ns4.iptwins.com.
strasbourg-neudorf.mma.	3600	in	ns	ns1.iptwins.net.
strasbourg-neudorf.mma.	3600	in	ns	ns2.iptwins.net.
strasbourg-neudorf.mma.	3600	in	ns	ns3.iptwins.com.
strasbourg-neudorf.mma.	3600	in	ns	ns4.iptwins.com.
strasbourg-porte-de-l-hopital.mma.	3600	in	ns	ns1.iptwins.net.
strasbourg-porte-de-l-hopital.mma.	3600	in	ns	ns2.iptwins.net.
strasbourg-porte-de-l-hopital.mma.	3600	in	ns	ns3.iptwins.com.
strasbourg-porte-de-l-hopital.mma.	3600	in	ns	ns4.iptwins.com.
strasbourg-vosges.mma.	3600	in	ns	ns1.iptwins.net.
strasbourg-vosges.mma.	3600	in	ns	ns2.iptwins.net.
strasbourg-vosges.mma.	3600	in	ns	ns3.iptwins.com.
strasbourg-vosges.mma.	3600	in	ns	ns4.iptwins.com.
suresnes-edouard-vaillant.mma.	3600	in	ns	ns1.iptwins.net.
suresnes-edouard-vaillant.mma.	3600	in	ns	ns2.iptwins.net.
suresnes-edouard-vaillant.mma.	3600	in	ns	ns3.iptwins.com.
suresnes-edouard-vaillant.mma.	3600	in	ns	ns4.iptwins.com.
suresnes-village-anglais.mma.	3600	in	ns	ns1.iptwins.net.
suresnes-village-anglais.mma.	3600	in	ns	ns2.iptwins.net.
suresnes-village-anglais.mma.	3600	in	ns	ns3.iptwins.com.
suresnes-village-anglais.mma.	3600	in	ns	ns4.iptwins.com.
surgeres.mma.	3600	in	ns	ns1.iptwins.net.
surgeres.mma.	3600	in	ns	ns2.iptwins.net.
surgeres.mma.	3600	in	ns	ns3.iptwins.com.
surgeres.mma.	3600	in	ns	ns4.iptwins.com.
talence.mma.	3600	in	ns	ns1.iptwins.net.
talence.mma.	3600	in	ns	ns2.iptwins.net.
talence.mma.	3600	in	ns	ns3.iptwins.com.
talence.mma.	3600	in	ns	ns4.iptwins.com.
talmont-saint-hilaire.mma.	3600	in	ns	ns1.iptwins.net.
talmont-saint-hilaire.mma.	3600	in	ns	ns2.iptwins.net.
talmont-saint-hilaire.mma.	3600	in	ns	ns3.iptwins.com.
talmont-saint-hilaire.mma.	3600	in	ns	ns4.iptwins.com.
tarare.mma.	3600	in	ns	ns1.iptwins.net.
tarare.mma.	3600	in	ns	ns2.iptwins.net.
tarare.mma.	3600	in	ns	ns3.iptwins.com.
tarare.mma.	3600	in	ns	ns4.iptwins.com.
tarascon-castella.mma.	3600	in	ns	ns1.iptwins.net.
tarascon-castella.mma.	3600	in	ns	ns2.iptwins.net.
tarascon-castella.mma.	3600	in	ns	ns3.iptwins.com.
tarascon-castella.mma.	3600	in	ns	ns4.iptwins.com.
tarascon.mma.	3600	in	ns	ns1.iptwins.net.
tarascon.mma.	3600	in	ns	ns2.iptwins.net.
tarascon.mma.	3600	in	ns	ns3.iptwins.com.
tarascon.mma.	3600	in	ns	ns4.iptwins.com.
tarbes-adour.mma.	3600	in	ns	ns1.iptwins.net.
tarbes-adour.mma.	3600	in	ns	ns2.iptwins.net.
tarbes-adour.mma.	3600	in	ns	ns3.iptwins.com.
tarbes-adour.mma.	3600	in	ns	ns4.iptwins.com.
tarbes-arsenal.mma.	3600	in	ns	ns1.iptwins.net.
tarbes-arsenal.mma.	3600	in	ns	ns2.iptwins.net.
tarbes-arsenal.mma.	3600	in	ns	ns3.iptwins.com.
tarbes-arsenal.mma.	3600	in	ns	ns4.iptwins.com.
tarbes-debussy.mma.	3600	in	ns	ns1.iptwins.net.
tarbes-debussy.mma.	3600	in	ns	ns2.iptwins.net.
tarbes-debussy.mma.	3600	in	ns	ns3.iptwins.com.
tarbes-debussy.mma.	3600	in	ns	ns4.iptwins.com.
tartas.mma.	3600	in	ns	ns1.iptwins.net.
tartas.mma.	3600	in	ns	ns2.iptwins.net.
tartas.mma.	3600	in	ns	ns3.iptwins.com.
tartas.mma.	3600	in	ns	ns4.iptwins.com.
tassin-la-demi-lune.mma.	3600	in	ns	ns1.iptwins.net.
tassin-la-demi-lune.mma.	3600	in	ns	ns2.iptwins.net.
tassin-la-demi-lune.mma.	3600	in	ns	ns3.iptwins.com.
tassin-la-demi-lune.mma.	3600	in	ns	ns4.iptwins.com.
templeuve-en-pevele.mma.	3600	in	ns	ns1.iptwins.net.
templeuve-en-pevele.mma.	3600	in	ns	ns2.iptwins.net.
templeuve-en-pevele.mma.	3600	in	ns	ns3.iptwins.com.
templeuve-en-pevele.mma.	3600	in	ns	ns4.iptwins.com.
terres-de-haute-charente.mma.	3600	in	ns	ns1.iptwins.net.
terres-de-haute-charente.mma.	3600	in	ns	ns2.iptwins.net.
terres-de-haute-charente.mma.	3600	in	ns	ns3.iptwins.com.
terres-de-haute-charente.mma.	3600	in	ns	ns4.iptwins.com.
tessy-bocage.mma.	3600	in	ns	ns1.iptwins.net.
tessy-bocage.mma.	3600	in	ns	ns2.iptwins.net.
tessy-bocage.mma.	3600	in	ns	ns3.iptwins.com.
tessy-bocage.mma.	3600	in	ns	ns4.iptwins.com.
thiais.mma.	3600	in	ns	ns1.iptwins.net.
thiais.mma.	3600	in	ns	ns2.iptwins.net.
thiais.mma.	3600	in	ns	ns3.iptwins.com.
thiais.mma.	3600	in	ns	ns4.iptwins.com.
thiers.mma.	3600	in	ns	ns1.iptwins.net.
thiers.mma.	3600	in	ns	ns2.iptwins.net.
thiers.mma.	3600	in	ns	ns3.iptwins.com.
thiers.mma.	3600	in	ns	ns4.iptwins.com.
thionville.mma.	3600	in	ns	ns1.iptwins.net.
thionville.mma.	3600	in	ns	ns2.iptwins.net.
thionville.mma.	3600	in	ns	ns3.iptwins.com.
thionville.mma.	3600	in	ns	ns4.iptwins.com.
thiviers.mma.	3600	in	ns	ns1.iptwins.net.
thiviers.mma.	3600	in	ns	ns2.iptwins.net.
thiviers.mma.	3600	in	ns	ns3.iptwins.com.
thiviers.mma.	3600	in	ns	ns4.iptwins.com.
thizy-les-bourgs.mma.	3600	in	ns	ns1.iptwins.net.
thizy-les-bourgs.mma.	3600	in	ns	ns2.iptwins.net.
thizy-les-bourgs.mma.	3600	in	ns	ns3.iptwins.com.
thizy-les-bourgs.mma.	3600	in	ns	ns4.iptwins.com.
thonon-les-bains-espace-leman.mma.	3600	in	ns	ns1.iptwins.net.
thonon-les-bains-espace-leman.mma.	3600	in	ns	ns2.iptwins.net.
thonon-les-bains-espace-leman.mma.	3600	in	ns	ns3.iptwins.com.
thonon-les-bains-espace-leman.mma.	3600	in	ns	ns4.iptwins.com.
thonon-les-bains-jules-ferry.mma.	3600	in	ns	ns1.iptwins.net.
thonon-les-bains-jules-ferry.mma.	3600	in	ns	ns2.iptwins.net.
thonon-les-bains-jules-ferry.mma.	3600	in	ns	ns3.iptwins.com.
thonon-les-bains-jules-ferry.mma.	3600	in	ns	ns4.iptwins.com.
thouars.mma.	3600	in	ns	ns1.iptwins.net.
thouars.mma.	3600	in	ns	ns2.iptwins.net.
thouars.mma.	3600	in	ns	ns3.iptwins.com.
thouars.mma.	3600	in	ns	ns4.iptwins.com.
thury-harcourt-le-hom.mma.	3600	in	ns	ns1.iptwins.net.
thury-harcourt-le-hom.mma.	3600	in	ns	ns2.iptwins.net.
thury-harcourt-le-hom.mma.	3600	in	ns	ns3.iptwins.com.
thury-harcourt-le-hom.mma.	3600	in	ns	ns4.iptwins.com.
tierce.mma.	3600	in	ns	ns1.iptwins.net.
tierce.mma.	3600	in	ns	ns2.iptwins.net.
tierce.mma.	3600	in	ns	ns3.iptwins.com.
tierce.mma.	3600	in	ns	ns4.iptwins.com.
tignieu-jameyzieu.mma.	3600	in	ns	ns1.iptwins.net.
tignieu-jameyzieu.mma.	3600	in	ns	ns2.iptwins.net.
tignieu-jameyzieu.mma.	3600	in	ns	ns3.iptwins.com.
tignieu-jameyzieu.mma.	3600	in	ns	ns4.iptwins.com.
tinchebray-bocage.mma.	3600	in	ns	ns1.iptwins.net.
tinchebray-bocage.mma.	3600	in	ns	ns2.iptwins.net.
tinchebray-bocage.mma.	3600	in	ns	ns3.iptwins.com.
tinchebray-bocage.mma.	3600	in	ns	ns4.iptwins.com.
tonnay-charente.mma.	3600	in	ns	ns1.iptwins.net.
tonnay-charente.mma.	3600	in	ns	ns2.iptwins.net.
tonnay-charente.mma.	3600	in	ns	ns3.iptwins.com.
tonnay-charente.mma.	3600	in	ns	ns4.iptwins.com.
tonneins.mma.	3600	in	ns	ns1.iptwins.net.
tonneins.mma.	3600	in	ns	ns2.iptwins.net.
tonneins.mma.	3600	in	ns	ns3.iptwins.com.
tonneins.mma.	3600	in	ns	ns4.iptwins.com.
tonnerre.mma.	3600	in	ns	ns1.iptwins.net.
tonnerre.mma.	3600	in	ns	ns2.iptwins.net.
tonnerre.mma.	3600	in	ns	ns3.iptwins.com.
tonnerre.mma.	3600	in	ns	ns4.iptwins.com.
torigny-les-villes.mma.	3600	in	ns	ns1.iptwins.net.
torigny-les-villes.mma.	3600	in	ns	ns2.iptwins.net.
torigny-les-villes.mma.	3600	in	ns	ns3.iptwins.com.
torigny-les-villes.mma.	3600	in	ns	ns4.iptwins.com.
toucy.mma.	3600	in	ns	ns1.iptwins.net.
toucy.mma.	3600	in	ns	ns2.iptwins.net.
toucy.mma.	3600	in	ns	ns3.iptwins.com.
toucy.mma.	3600	in	ns	ns4.iptwins.com.
toul.mma.	3600	in	ns	ns1.iptwins.net.
toul.mma.	3600	in	ns	ns2.iptwins.net.
toul.mma.	3600	in	ns	ns3.iptwins.com.
toul.mma.	3600	in	ns	ns4.iptwins.com.
toulon-faron.mma.	3600	in	ns	ns1.iptwins.net.
toulon-faron.mma.	3600	in	ns	ns2.iptwins.net.
toulon-faron.mma.	3600	in	ns	ns3.iptwins.com.
toulon-faron.mma.	3600	in	ns	ns4.iptwins.com.
toulon-liberte.mma.	3600	in	ns	ns1.iptwins.net.
toulon-liberte.mma.	3600	in	ns	ns2.iptwins.net.
toulon-liberte.mma.	3600	in	ns	ns3.iptwins.com.
toulon-liberte.mma.	3600	in	ns	ns4.iptwins.com.
toulon-mayol.mma.	3600	in	ns	ns1.iptwins.net.
toulon-mayol.mma.	3600	in	ns	ns2.iptwins.net.
toulon-mayol.mma.	3600	in	ns	ns3.iptwins.com.
toulon-mayol.mma.	3600	in	ns	ns4.iptwins.com.
toulon-pont-du-las.mma.	3600	in	ns	ns1.iptwins.net.
toulon-pont-du-las.mma.	3600	in	ns	ns2.iptwins.net.
toulon-pont-du-las.mma.	3600	in	ns	ns3.iptwins.com.
toulon-pont-du-las.mma.	3600	in	ns	ns4.iptwins.com.
toulon-saint-jean-du-var.mma.	3600	in	ns	ns1.iptwins.net.
toulon-saint-jean-du-var.mma.	3600	in	ns	ns2.iptwins.net.
toulon-saint-jean-du-var.mma.	3600	in	ns	ns3.iptwins.com.
toulon-saint-jean-du-var.mma.	3600	in	ns	ns4.iptwins.com.
toulouges.mma.	3600	in	ns	ns1.iptwins.net.
toulouges.mma.	3600	in	ns	ns2.iptwins.net.
toulouges.mma.	3600	in	ns	ns3.iptwins.com.
toulouges.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-aucamville.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-aucamville.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-aucamville.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-aucamville.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-barriere-de-paris.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-barriere-de-paris.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-barriere-de-paris.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-barriere-de-paris.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-eglise-des-minimes.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-eglise-des-minimes.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-eglise-des-minimes.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-eglise-des-minimes.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-esquirol.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-esquirol.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-esquirol.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-esquirol.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-jean-jaures.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-jean-jaures.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-jean-jaures.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-jean-jaures.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-quartier-pasteur.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-quartier-pasteur.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-quartier-pasteur.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-quartier-pasteur.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-saint-aubin.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-saint-aubin.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-saint-aubin.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-saint-aubin.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-saint-michel.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-saint-michel.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-saint-michel.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-saint-michel.mma.	3600	in	ns	ns4.iptwins.com.
toulouse-tsa.mma.	3600	in	ns	ns1.iptwins.net.
toulouse-tsa.mma.	3600	in	ns	ns2.iptwins.net.
toulouse-tsa.mma.	3600	in	ns	ns3.iptwins.com.
toulouse-tsa.mma.	3600	in	ns	ns4.iptwins.com.
tourcoing.mma.	3600	in	ns	ns1.iptwins.net.
tourcoing.mma.	3600	in	ns	ns2.iptwins.net.
tourcoing.mma.	3600	in	ns	ns3.iptwins.com.
tourcoing.mma.	3600	in	ns	ns4.iptwins.com.
tournan-en-brie.mma.	3600	in	ns	ns1.iptwins.net.
tournan-en-brie.mma.	3600	in	ns	ns2.iptwins.net.
tournan-en-brie.mma.	3600	in	ns	ns3.iptwins.com.
tournan-en-brie.mma.	3600	in	ns	ns4.iptwins.com.
tournefeuille.mma.	3600	in	ns	ns1.iptwins.net.
tournefeuille.mma.	3600	in	ns	ns2.iptwins.net.
tournefeuille.mma.	3600	in	ns	ns3.iptwins.com.
tournefeuille.mma.	3600	in	ns	ns4.iptwins.com.
tournon-centre.mma.	3600	in	ns	ns1.iptwins.net.
tournon-centre.mma.	3600	in	ns	ns2.iptwins.net.
tournon-centre.mma.	3600	in	ns	ns3.iptwins.com.
tournon-centre.mma.	3600	in	ns	ns4.iptwins.com.
tournus.mma.	3600	in	ns	ns1.iptwins.net.
tournus.mma.	3600	in	ns	ns2.iptwins.net.
tournus.mma.	3600	in	ns	ns3.iptwins.com.
tournus.mma.	3600	in	ns	ns4.iptwins.com.
tours-les-halles.mma.	3600	in	ns	ns1.iptwins.net.
tours-les-halles.mma.	3600	in	ns	ns2.iptwins.net.
tours-les-halles.mma.	3600	in	ns	ns3.iptwins.com.
tours-les-halles.mma.	3600	in	ns	ns4.iptwins.com.
tours-maginot.mma.	3600	in	ns	ns1.iptwins.net.
tours-maginot.mma.	3600	in	ns	ns2.iptwins.net.
tours-maginot.mma.	3600	in	ns	ns3.iptwins.com.
tours-maginot.mma.	3600	in	ns	ns4.iptwins.com.
tours-place-michelet.mma.	3600	in	ns	ns1.iptwins.net.
tours-place-michelet.mma.	3600	in	ns	ns2.iptwins.net.
tours-place-michelet.mma.	3600	in	ns	ns3.iptwins.com.
tours-place-michelet.mma.	3600	in	ns	ns4.iptwins.com.
trappes.mma.	3600	in	ns	ns1.iptwins.net.
trappes.mma.	3600	in	ns	ns2.iptwins.net.
trappes.mma.	3600	in	ns	ns3.iptwins.com.
trappes.mma.	3600	in	ns	ns4.iptwins.com.
trets.mma.	3600	in	ns	ns1.iptwins.net.
trets.mma.	3600	in	ns	ns2.iptwins.net.
trets.mma.	3600	in	ns	ns3.iptwins.com.
trets.mma.	3600	in	ns	ns4.iptwins.com.
trie-sur-baise.mma.	3600	in	ns	ns1.iptwins.net.
trie-sur-baise.mma.	3600	in	ns	ns2.iptwins.net.
trie-sur-baise.mma.	3600	in	ns	ns3.iptwins.com.
trie-sur-baise.mma.	3600	in	ns	ns4.iptwins.com.
troyes-brossolette.mma.	3600	in	ns	ns1.iptwins.net.
troyes-brossolette.mma.	3600	in	ns	ns2.iptwins.net.
troyes-brossolette.mma.	3600	in	ns	ns3.iptwins.com.
troyes-brossolette.mma.	3600	in	ns	ns4.iptwins.com.
troyes-de-gaulle.mma.	3600	in	ns	ns1.iptwins.net.
troyes-de-gaulle.mma.	3600	in	ns	ns2.iptwins.net.
troyes-de-gaulle.mma.	3600	in	ns	ns3.iptwins.com.
troyes-de-gaulle.mma.	3600	in	ns	ns4.iptwins.com.
troyes-driant.mma.	3600	in	ns	ns1.iptwins.net.
troyes-driant.mma.	3600	in	ns	ns2.iptwins.net.
troyes-driant.mma.	3600	in	ns	ns3.iptwins.com.
troyes-driant.mma.	3600	in	ns	ns4.iptwins.com.
tulle.mma.	3600	in	ns	ns1.iptwins.net.
tulle.mma.	3600	in	ns	ns2.iptwins.net.
tulle.mma.	3600	in	ns	ns3.iptwins.com.
tulle.mma.	3600	in	ns	ns4.iptwins.com.
uht2b1612urdjbenf0icsigbu95u5d5o.mma.	600	in	nsec3	1 1 0 - NKP9M9BM6L8TN7GTKETU0APUOF33FVMG NS DS RRSIG
uht2b1612urdjbenf0icsigbu95u5d5o.mma.	600	in	rrsig	NSEC3 13 2 600 20250909092641 20250819113202 13791 mma. d/jM+l8fCXE0MkNReH5EGzZLXLRv3SyHfWKvd8LeazBsKeH+N5RfFCCaOfPfRrWoKOVqY+3fcUeHHgTzxIQFEA==
ussel.mma.	3600	in	ns	ns1.iptwins.net.
ussel.mma.	3600	in	ns	ns2.iptwins.net.
ussel.mma.	3600	in	ns	ns3.iptwins.com.
ussel.mma.	3600	in	ns	ns4.iptwins.com.
uzerche.mma.	3600	in	ns	ns1.iptwins.net.
uzerche.mma.	3600	in	ns	ns2.iptwins.net.
uzerche.mma.	3600	in	ns	ns3.iptwins.com.
uzerche.mma.	3600	in	ns	ns4.iptwins.com.
vaiges.mma.	3600	in	ns	ns1.iptwins.net.
vaiges.mma.	3600	in	ns	ns2.iptwins.net.
vaiges.mma.	3600	in	ns	ns3.iptwins.com.
vaiges.mma.	3600	in	ns	ns4.iptwins.com.
vaison-la-romaine-republique.mma.	3600	in	ns	ns1.iptwins.net.
vaison-la-romaine-republique.mma.	3600	in	ns	ns2.iptwins.net.
vaison-la-romaine-republique.mma.	3600	in	ns	ns3.iptwins.com.
vaison-la-romaine-republique.mma.	3600	in	ns	ns4.iptwins.com.
val-d-anast.mma.	3600	in	ns	ns1.iptwins.net.
val-d-anast.mma.	3600	in	ns	ns2.iptwins.net.
val-d-anast.mma.	3600	in	ns	ns3.iptwins.com.
val-d-anast.mma.	3600	in	ns	ns4.iptwins.com.
val-de-scie.mma.	3600	in	ns	ns1.iptwins.net.
val-de-scie.mma.	3600	in	ns	ns2.iptwins.net.
val-de-scie.mma.	3600	in	ns	ns3.iptwins.com.
val-de-scie.mma.	3600	in	ns	ns4.iptwins.com.
valdahon.mma.	3600	in	ns	ns1.iptwins.net.
valdahon.mma.	3600	in	ns	ns2.iptwins.net.
valdahon.mma.	3600	in	ns	ns3.iptwins.com.
valdahon.mma.	3600	in	ns	ns4.iptwins.com.
valence-briffaut.mma.	3600	in	ns	ns1.iptwins.net.
valence-briffaut.mma.	3600	in	ns	ns2.iptwins.net.
valence-briffaut.mma.	3600	in	ns	ns3.iptwins.com.
valence-briffaut.mma.	3600	in	ns	ns4.iptwins.com.
valence-hugo-briand.mma.	3600	in	ns	ns1.iptwins.net.
valence-hugo-briand.mma.	3600	in	ns	ns2.iptwins.net.
valence-hugo-briand.mma.	3600	in	ns	ns3.iptwins.com.
valence-hugo-briand.mma.	3600	in	ns	ns4.iptwins.com.
valenciennes-avenue-d-amsterdam.mma.	3600	in	ns	ns1.iptwins.net.
valenciennes-avenue-d-amsterdam.mma.	3600	in	ns	ns2.iptwins.net.
valenciennes-avenue-d-amsterdam.mma.	3600	in	ns	ns3.iptwins.com.
valenciennes-avenue-d-amsterdam.mma.	3600	in	ns	ns4.iptwins.com.
valenciennes-place-d-armes.mma.	3600	in	ns	ns1.iptwins.net.
valenciennes-place-d-armes.mma.	3600	in	ns	ns2.iptwins.net.
valenciennes-place-d-armes.mma.	3600	in	ns	ns3.iptwins.com.
valenciennes-place-d-armes.mma.	3600	in	ns	ns4.iptwins.com.
valgelon-la-rochette.mma.	3600	in	ns	ns1.iptwins.net.
valgelon-la-rochette.mma.	3600	in	ns	ns2.iptwins.net.
valgelon-la-rochette.mma.	3600	in	ns	ns3.iptwins.com.
valgelon-la-rochette.mma.	3600	in	ns	ns4.iptwins.com.
vallet.mma.	3600	in	ns	ns1.iptwins.net.
vallet.mma.	3600	in	ns	ns2.iptwins.net.
vallet.mma.	3600	in	ns	ns3.iptwins.com.
vallet.mma.	3600	in	ns	ns4.iptwins.com.
vallons-de-l-erdre.mma.	3600	in	ns	ns1.iptwins.net.
vallons-de-l-erdre.mma.	3600	in	ns	ns2.iptwins.net.
vallons-de-l-erdre.mma.	3600	in	ns	ns3.iptwins.com.
vallons-de-l-erdre.mma.	3600	in	ns	ns4.iptwins.com.
valmont.mma.	3600	in	ns	ns1.iptwins.net.
valmont.mma.	3600	in	ns	ns2.iptwins.net.
