xn--3bst00m.	3600	in	soa	a.zdnscloud.com. td_dns_gtld.knet.cn. 1369996004 600 200 2491200 3600
xn--fiq60a93ppy1a3yl7pe.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq60a93ppy1a3yl7pe.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq60a93ppy1a3yl7pe.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq60a93ppy1a3yl7pe.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq60a93pzw3bppoxnx.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq60a93pzw3bppoxnx.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq60a93pzw3bppoxnx.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq60a93pzw3bppoxnx.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq60luzc7z7ae6tem4a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq60luzc7z7ae6tem4a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq60luzc7z7ae6tem4a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq60luzc7z7ae6tem4a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq62f1tgqt8a3q0b.xn--3bst00m.	3600	in	ns	dns-ch.xinnet.com.
xn--fiq62f1tgqt8a3q0b.xn--3bst00m.	3600	in	ns	dns-ch2.xinnet.com.
xn--fiq62h2iv1mqq5c.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq62h2iv1mqq5c.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq63fhzaj89arsicw1b.xn--3bst00m.	3600	in	ns	ns1.domainnamedns.com.
xn--fiq63fhzaj89arsicw1b.xn--3bst00m.	3600	in	ns	ns2.domainnamedns.com.
xn--fiq642p.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq642p.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq64b.xn--3bst00m.	3600	in	ns	mns1.zdnscloud.com.
xn--fiq64b.xn--3bst00m.	3600	in	ns	mns2.zdnscloud.com.
xn--fiq64b88le07a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq64b88le07a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq64b88le07a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq64b88le07a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq64b88lhp2c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq64b88lhp2c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq64b88lhp2c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq64b88lhp2c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq64bgzmvn2c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq64bgzmvn2c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq64bgzmvn2c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq64bgzmvn2c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq64bgzmwy5e.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq64bgzmwy5e.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq64bgzmwy5e.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq64bgzmwy5e.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq64d91dh9d1sdwq1h.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq64d91dh9d1sdwq1h.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq66in6dsb330zwdyb.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq66in6dsb330zwdyb.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq66in6dsb330zwdyb.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq66in6dsb330zwdyb.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq66in6dzpfk72cy2w.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq66in6dzpfk72cy2w.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq680cv5q52u.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq680cv5q52u.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq680cv5q52u.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq680cv5q52u.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq680cv5q9ev.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq680cv5q9ev.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq680cv5q9ev.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq680cv5q9ev.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq6i14u5r3bt0q.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq6i14u5r3bt0q.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq6in6ukq3bedp.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq6in6ukq3bedp.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq6in6upw1aocu.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq6in6upw1aocu.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq6in6upw1aocu.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq6in6upw1aocu.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq6in6usby36r5cyxt1a.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq6in6usby36r5cyxt1a.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq71iw9d1yfiev99co4c7t4e.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq71iw9d1yfiev99co4c7t4e.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq71iw9d1yfiev99co4c7t4e.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq71iw9d1yfiev99co4c7t4e.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq71iw9d73uy5gtrb.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq71iw9d73uy5gtrb.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq71iw9d73uy5gtrb.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq71iw9d73uy5gtrb.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq71iw9dg2fzmohtcp08d.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq71iw9dg2fzmohtcp08d.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq71iw9dyolu8ikst.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq71iw9dyolu8ikst.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq71iw9dyolu8ikst.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq71iw9dyolu8ikst.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq73f39fy9by62bh97b.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq73f39fy9by62bh97b.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq73fa257czrmz04aca599rinb.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq73fa257czrmz04aca599rinb.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq73fa257czrmz04aca599rinb.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq73fa257czrmz04aca599rinb.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq73fhzar1kq9xqjt.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq73fhzar1kq9xqjt.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq820f8wu.xn--3bst00m.	3600	in	ns	ns1.cnolnic.com.
xn--fiq820f8wu.xn--3bst00m.	3600	in	ns	ns2.cnolnic.com.
xn--fiq820fy7u.xn--3bst00m.	3600	in	ns	ns1.cnolnic.com.
xn--fiq820fy7u.xn--3bst00m.	3600	in	ns	ns2.cnolnic.com.
xn--fiq822b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq822b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns1.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns2.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns3.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns4.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns5.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns6.markmonitor.com.
xn--fiq846g.xn--3bst00m.	3600	in	ns	ns7.markmonitor.com.
xn--fiq84s5cx33anvex4i.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq84s5cx33anvex4i.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq84sde92znvex4i.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq84sde92znvex4i.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq86ec52d.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq86ec52d.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq86ec52d.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq86ec52d.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq86ek6gt5q0f1b8oeksrn2c.xn--3bst00m.	3600	in	ns	ns1.yuminghome.com.
xn--fiq86ek6gt5q0f1b8oeksrn2c.xn--3bst00m.	3600	in	ns	ns2.yuminghome.com.
xn--fiq88fk0fryr93jmzzeu0b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq88fk0fryr93jmzzeu0b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq88fr1f5wr93jhmxel4b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq88fr1f5wr93jhmxel4b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq8i205kw3a.xn--3bst00m.	3600	in	ns	dm1.longmingdns.com.
xn--fiq8i205kw3a.xn--3bst00m.	3600	in	ns	dm2.longmingdns.com.
xn--fiq8ip60kfkc.xn--3bst00m.	3600	in	ns	dm1.longmingdns.com.
xn--fiq8ip60kfkc.xn--3bst00m.	3600	in	ns	dm2.longmingdns.com.
xn--fiq8k55ai2gyqgq5uyxe274a0yze62ahlhx2v.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq8k55ai2gyqgq5uyxe274a0yze62ahlhx2v.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq8k55ai2gyqgq5uyxe274a0yze62ahlhx2v.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq8k55ai2gyqgq5uyxe274a0yze62ahlhx2v.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq8khz39nwkcf1sshx.xn--3bst00m.	3600	in	ns	ns1.easycodes.net.
xn--fiq8khz39nwkcf1sshx.xn--3bst00m.	3600	in	ns	ns2.easycodes.net.
xn--fiq8ki2fb9dwsd190gvbf.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq8ki2fb9dwsd190gvbf.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq8ki2fb9dwsd190gvbf.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq8ki2fb9dwsd190gvbf.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq8kr5nlpcf4w192a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq8kr5nlpcf4w192a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq8kr5nlpcf4w192a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq8kr5nlpcf4w192a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq8kv4t3f46gt3p.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq8kv4t3f46gt3p.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq8kv4t3f46gt3p.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq8kv4t3f46gt3p.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq8kv4tzu9a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq8kv4tzu9a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq8kv4tzu9a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq8kv4tzu9a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq93jt0kvoc.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq93jt0kvoc.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq95g6xbkwf1yze76csbf.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq95g6xbkwf1yze76csbf.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq95g6xby8e10z4v7c63d.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiq95g6xby8e10z4v7c63d.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiq99etxgo4l4m7btml.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq99etxgo4l4m7btml.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq9bx48a3is37bk5u.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiq9bx48a3is37bk5u.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiq9fkr86hs5h304a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq9fkr86hs5h304a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq9fkr86hs5h304a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq9fkr86hs5h304a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiq9fkr86hs5hlcs24or29e.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiq9fkr86hs5hlcs24or29e.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiq9fkr86hs5hlcs24or29e.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiq9fkr86hs5hlcs24or29e.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa0n24jwzc4xnjrfx4pb6i.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa0n24jwzc4xnjrfx4pb6i.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa188dfkc9yd6vft9p6n1f.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa188dfkc9yd6vft9p6n1f.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa188dn51c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa188dn51c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa188dn51c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa188dn51c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa188dtw5at07b.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiqa188dtw5at07b.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiqa250b67g95m551f.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa250b67g95m551f.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa25wg5bnzh2n9d8shgk9c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa25wg5bnzh2n9d8shgk9c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa25wg5bnzh2n9d8shgk9c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa25wg5bnzh2n9d8shgk9c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa329d1u4c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa329d1u4c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa329d1u4c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa329d1u4c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa329d4y8cqkixuh.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa329d4y8cqkixuh.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa329d4yt8i9ai0l.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa329d4yt8i9ai0l.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa329d7u5aoy6b.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiqa329d7u5aoy6b.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiqa329dio7d.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa329dio7d.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa329dt9b9ydztgt0ocn0f.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa329dt9b9ydztgt0ocn0f.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa329duv2btnfgv3aoolcrc.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa329duv2btnfgv3aoolcrc.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa329duv2btnfgv3aoolcrc.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa329duv2btnfgv3aoolcrc.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa33ubtiw66c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa33ubtiw66c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa33ubtiw66c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa33ubtiw66c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqa565f35ctwlmng3p6cggds02b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa565f35ctwlmng3p6cggds02b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa565fhojr45brdza.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa565fhojr45brdza.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa699a5re.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa699a5re.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa699a5rezr4fxjq.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa699a5rezr4fxjq.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa73b06ygyc28dp5f50rp7n.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa73b06ygyc28dp5f50rp7n.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa73bf5m5wi2ndp5f50rp7n.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa73bf5m5wi2ndp5f50rp7n.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa73bi95a9sc0tgs0oe0m8k6c.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa73bi95a9sc0tgs0oe0m8k6c.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa73bu8ygwc2seb4gloqnoo.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqa73bu8ygwc2seb4gloqnoo.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqa91qh6jr24c.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqa91qh6jr24c.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqa91qh6jr24c.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqa91qh6jr24c.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqg278d9z4e.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqg278d9z4e.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqg419dfl4e.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqg419dfl4e.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3j20d1yt5iap16bom0a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqp3j20d1yt5iap16bom0a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqp3j20d1yt5iap16bom0a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqp3j20d1yt5iap16bom0a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqp3j20dsbv14x1w0b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3j20dsbv14x1w0b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3j71dhq9blh6a.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3j71dhq9blh6a.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jlxdbdq13q1w0b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jlxdbdq13q1w0b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jlxdnw9blh6a.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jlxdnw9blh6a.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jvqb61dbwe.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jvqb61dbwe.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jvqb61dbwes38e.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jvqb61dbwes38e.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jvqbl0d0ue.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jvqbl0d0ue.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jvqbl0d0uevu2f.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3jvqbl0d0uevu2f.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp3jvzdn0t5iap16bo92a.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqp3jvzdn0t5iap16bo92a.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqp3jvzdn0t5iap16bo92a.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqp3jvzdn0t5iap16bo92a.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqp3jy7fhncqvfzynq82e.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqp3jy7fhncqvfzynq82e.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqp3jy7fhncqvfzynq82e.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqp3jy7fhncqvfzynq82e.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqp3jy7fhncqzef6oqx1e.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqp3jy7fhncqzef6oqx1e.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqp3jy7fhncqzef6oqx1e.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqp3jy7fhncqzef6oqx1e.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqp3totk5v5a.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp3totk5v5a.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp7f96fett.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp7f96fett.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp7f96fhsfz09cc7a.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiqp7f96fhsfz09cc7a.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiqp7jhud1tu3zrlorqsnlne640b.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp7jhud1tu3zrlorqsnlne640b.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqp7jhudkp3dk4i9pdbo5a.xn--3bst00m.	3600	in	ns	ns1.gxkjdns.com.
xn--fiqp7jhudkp3dk4i9pdbo5a.xn--3bst00m.	3600	in	ns	ns2.gxkjdns.com.
xn--fiqpk86t435dtzj.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqpk86t435dtzj.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqpk86t435dtzj.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqpk86t435dtzj.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqq2b.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqq2b.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqq2b.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqq2b.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqq2fkb33cw0peshtfv9b.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiqq2fkb33cw0peshtfv9b.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiqq2fkb33cw8osuhtfv9b.xn--3bst00m.	3600	in	ns	ce1.xincache.com.
xn--fiqq2fkb33cw8osuhtfv9b.xn--3bst00m.	3600	in	ns	ce2.xincache.com.
xn--fiqq2pq6a19tyhrb35d.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqq2pq6a19tyhrb35d.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
xn--fiqq2pq6a19tyhrb35d.xn--3bst00m.	3600	in	ns	ns1.dnsnw.com.
xn--fiqq2pq6a19tyhrb35d.xn--3bst00m.	3600	in	ns	ns2.dnsnw.com.
xn--fiqq2px7a50vtsp2i5d.xn--3bst00m.	3600	in	ns	ns.nagor.cn.
xn--fiqq2px7a50vtsp2i5d.xn--3bst00m.	3600	in	ns	ns.nagor.com.cn.
