clinic.	3600	in	soa	v0n0.nic.clinic. hostmaster.donuts.email. 1767661101 7200 900 1209600 3600
0qhhns6j0hvi9vu78358sca8fpl50tk4.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. i4UtUWVdgYjdcZ3fdHkAAUUmb/KVxz293/aAns2XMNBOhiit+lRj9IZxPmxsu1mK9U6efNPAIdcINEdU8FzUQWkk/ab0omDT1gPB26yC8rUGa1sIrEGH1tD86KPwphHGMAjnroUj2nYQZGEMJEOPjO/zOZ35B5F7dKcKND6CSxk=
0s220tp8gofpqqbbcekfp7187ma9lp7l.clinic.	3600	in	nsec3	1 1 0 73 0SK97476ARL0BB3ORV59DCJA1C9Q0UJ5 NS DS RRSIG
0s220tp8gofpqqbbcekfp7187ma9lp7l.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. ekcG9O7zOox9cDuA14t9XT8ulLy8No0JtndV/dHor4H0hPz7kdf0donAFj+O5Iuo5DtMXuF1G8kfZh9tA/VRxRyzYkCLHAyNRfuv2W3hEN7bvAM+cOtPnA1ZtxG6LXvUdRt+VhThtky075suR8boGLI0BCW2Smo+u0ihhmKUz9U=
0sk97476arl0bb3orv59dcja1c9q0uj5.clinic.	3600	in	nsec3	1 1 0 73 0TGG8G1134UA5795MG7GOPTOM3BT51DR NS DS RRSIG
0sk97476arl0bb3orv59dcja1c9q0uj5.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. TrFyhYGbRjjmaOGPASabfpsBlB6PH+jghgmF5hulLUlzT2QSanQePL4nF9R1LNmmV2tN0n13/K/9yxgZn6Yms0tvOrvy6DgNuF232ssNguD3DEBLWSWfkGMsxSb6lbfyn0GYKfLeNUAMhclP4Qxv6YAllAF8UY747UvEEGFMROM=
0tgg8g1134ua5795mg7goptom3bt51dr.clinic.	3600	in	nsec3	1 1 0 73 0TSMA9U1365E8PHONS31HKE3V2TF3PII NS DS RRSIG
0tgg8g1134ua5795mg7goptom3bt51dr.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. ctisSD4X6NiyI3LsGoB5zBF6kmKAwe/r5bKP5Dd5f+KGYGWU22oxv9WxSeUzL7JTNbJFuVTpzWwkBUCK7fW+AMyrTieRW5OzeCgA/umZ2apEHRvynebKJ1VIX91qe7OxUh0TIEcW8IlMPCH9BdLbyVmHBPhP7gb/UDMV/FbQSHw=
0tsma9u1365e8phons31hke3v2tf3pii.clinic.	3600	in	nsec3	1 1 0 73 0UM62LB3UM05FI15AJ5071GSJ7H1S8G3 NS DS RRSIG
0tsma9u1365e8phons31hke3v2tf3pii.clinic.	3600	in	rrsig	NSEC3 8 2 3600 20260122152734 20260101142734 63729 clinic. X6WEqwrazVtewAShWZwS0xnm8P4D+bmXApu03+nBTqSRUXetyOMFCyrHMsw1pjJXqIRzE4rdrMOiE43lLvReZ//G8iNNMzKvmYDwAUgVULUofCsP9Jf7MpuG0FkRmRch4RVOGdcePki1nGMOQLuczpIo6Z/48Gkjn5kJynO/rSM=
0um62lb3um05fi15aj5071gsj7h1s8g3.clinic.	3600	in	nsec3	1 1 0 73 11TRV4G3O68AQ5JHKB84QIRHNDEOPQVG NS DS RRSIG
