bank.	900	in	soa	a.nic.bank. admin.tldns.godaddy. 1757015095 1800 300 604800 1800
dairystatebank.bank.	3600	in	ns	ns1.encircadns.bank.
dairystatebank.bank.	3600	in	ns	ns2.encircadns.bank.
dallascapital.bank.	3600	in	ds	52951 8 2 CB187D69E94FA1EA7C1D4BAF260990CC3F4C8FCD07ABA9809EC239A357F973FC
dallascapital.bank.	3600	in	ds	57296 8 2 E43FC0FEE3947BFD30D42E06D096F8C972242C15AF6051FBD5AAB88560FC0462
dallascapital.bank.	3600	in	ns	ns1.bankonit.bank.
dallascapital.bank.	3600	in	ns	ns2.bankonit.bank.
dallascapital.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. 2i/5iJ7m90pD4oeEW44pSp3dsFkG/WVLXgqFAvtG7Quw1eXop9HbCxaBYknM1AUTSjrI18J+TJePsYJ1fkZcjg==
damif5strq7q8uqoqcjfu78d8l1pfk86.bank.	900	in	nsec3	1 1 0 - DAQBJP20MVUQU0B0O3FC0OF5U7VRDPUA NS DS RRSIG
damif5strq7q8uqoqcjfu78d8l1pfk86.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. GpyyDmbXMsmPVUdmVrOhkM/YdpvhiHWUgXa5rSol2szUbe4UrkWomuxO+XI46SwYJm+219crtiE0f5MGsXyrDw==
daqbjp20mvuqu0b0o3fc0of5u7vrdpua.bank.	900	in	nsec3	1 1 0 - DARQGQD2N8C8BU1B3451M6V9S51PAPDS NS DS RRSIG
daqbjp20mvuqu0b0o3fc0of5u7vrdpua.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. nrRXf8QhJxRDTjEswni5RZ0TS6dsSbvzJQ1GWLB6jE48wklD2Wbi1G4lt3tRTaYE6z+UzVEI7mYgkRQWqVtWpQ==
darqgqd2n8c8bu1b3451m6v9s51papds.bank.	900	in	nsec3	1 1 0 - DBAVTHTMIMUR5BCA1GFJ77P73EHF2OEV NS DS RRSIG
darqgqd2n8c8bu1b3451m6v9s51papds.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. Nh9tog9ON5gR08SJW7rN8ClEnoa77fG0G+s5eptOK9oCDJKTtJ5HACu2zfQUCTKy9S5CYKCE9dtYR+qvHnxl5Q==
dart.bank.	172800	in	ds	2185 8 2 8F090D4D083C5B323D84035BED436A6D3DB1911E2B42285291830D075CCBBEFE
dart.bank.	172800	in	rrsig	DS 13 2 172800 20250913222600 20250830222457 9604 bank. 8MZBd5hiPYztCUfNw7D+pwynklnBaJtorINxzD4FxOEJZ51Nb0+E/01Nv5GPN6sX6WqhQ47vZE8MWin80J9ZSg==
dart.bank.	3600	in	ns	ns1.encircadns.bank.
dart.bank.	3600	in	ns	ns2.encircadns.bank.
davivienda.bank.	3600	in	ds	47065 8 2 6EC213470B5F7C2FFC9C888DEDFDB41569328FC9777E1D610A028083ED84B2D3
davivienda.bank.	3600	in	ns	ns1.encircadns.bank.
davivienda.bank.	3600	in	ns	ns2.encircadns.bank.
davivienda.bank.	3600	in	rrsig	DS 13 2 3600 20250915201943 20250901195222 9604 bank. QXWPhKx9BTjweaeKqoF/sZ7zwdpVgGf4gWnlnCTMxuuZSO1lvP2OcHahSEl9SBEWLY77HXdH9tpMMVtMzQtTVw==
dayspring.bank.	3600	in	ds	35830 8 2 5314AA5BF3B71A44E52A81AB96AE9C87E18F7DE10B33DF705BBF623E13770B9F
dayspring.bank.	3600	in	ns	ns1.encircadns.bank.
dayspring.bank.	3600	in	ns	ns2.encircadns.bank.
dayspring.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. peBqTgXIiEEPpAVvnstpLBu8cWxeeeG5fmw1SdG/0QfUWwmOharWpdojiPvAasDD+4sKh4Y0Bceuv9rMccSENQ==
dbavthtmimur5bca1gfj77p73ehf2oev.bank.	900	in	nsec3	1 1 0 - DC08FUOVIRRCJSULK0M04OHOC9VBUAIK NS DS RRSIG
dbavthtmimur5bca1gfj77p73ehf2oev.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. eBIxVdpBXfbveGlabHR7aDrbObSq8ynslb1xJN2/zpStKdWWiWuRuyDozKEl1xp3Khh87PLddz3DrznW9G42MA==
dc08fuovirrcjsulk0m04ohoc9vbuaik.bank.	900	in	nsec3	1 1 0 - DCKHU874EI4Q7TTF33KBLQE4UEKSBH0N NS DS RRSIG
dc08fuovirrcjsulk0m04ohoc9vbuaik.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. tvNEkDHMEMMTFOXBrBUAv4IFZ2LUCNwKja4sa06o7sNFr2oGYf/5uUrVDz2GYlNN7OqSoImK7jPOIBMRVuz45g==
dcb.bank.	3600	in	ds	31501 8 2 F26EB18F019D6A6228C30A942FE1635AEE6907A6D5D1F0BF577CDD280F24BB4C
dcb.bank.	3600	in	ds	62582 8 2 6E044CD29BF0F97424697A56A03CE403FE9D6EBD0C42ED427D2B755D6BB03326
dcb.bank.	3600	in	ns	ns1.bankonit.bank.
dcb.bank.	3600	in	ns	ns2.bankonit.bank.
dcb.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. w1SlO5sfSigpOAKtZpnI6qE0tFyxgSPDv45ge1TcnFdVfD1YbYTl+RQd6nVUGpHSque8RJCsDVUqkmSC+tWuTQ==
dckhu874ei4q7ttf33kblqe4ueksbh0n.bank.	900	in	nsec3	1 1 0 - DD9P9IARF9SP3CRP66EJCAIP9HLN8BUD NS DS RRSIG
dckhu874ei4q7ttf33kblqe4ueksbh0n.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. 9CWLXGpeNWbBGQmDPEJ5/xfF2ktIZB2SG9bJbmXcdABN6xxkbyuidRgmUA6+OBHnwX4p8htLDpKcU5Q+1o+89w==
dd9p9iarf9sp3crp66ejcaip9hln8bud.bank.	900	in	nsec3	1 1 0 - DDAJDHVHVO0BTOH74HIV31H0S35OG06A NS DS RRSIG
dd9p9iarf9sp3crp66ejcaip9hln8bud.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. QgMsksuNY9MARgMgyvfJtqaOiY9CSggMN8bYqjYCrfEoiiBFQ8hzX4WPBDC7JKK7PnzOuu9e/tYThr4b3wsqsA==
ddajdhvhvo0btoh74hiv31h0s35og06a.bank.	900	in	nsec3	1 1 0 - DDJ3KJ0JHM0IUE244MOTIKGQO8TVFNBD NS DS RRSIG
ddajdhvhvo0btoh74hiv31h0s35og06a.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. GIIV4iRurF/C9kGMgqQ34gdGA8X8+yOuFdAyel04YrjaimaECdt0ZF2We+aMbrB9ydvYy1jZ4VkTS2A7Iq9iKQ==
ddj3kj0jhm0iue244motikgqo8tvfnbd.bank.	900	in	nsec3	1 1 0 - DDUV8DA8H34A0N2HO3NPNBF84C0HURPS NS DS RRSIG
ddj3kj0jhm0iue244motikgqo8tvfnbd.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. IGg0wGEBCoscdWq4yGHfYJTQGEmyYbPlTnxn3COkUuaHv1FCQTKnLF6VvGGkyki+0xUspu3X6Qk21rxjAcqOYA==
dduv8da8h34a0n2ho3npnbf84c0hurps.bank.	900	in	nsec3	1 1 0 - DE76K9ARBTOVK5FDT80U5I94GV6QQ9LL NS DS RRSIG
dduv8da8h34a0n2ho3npnbf84c0hurps.bank.	900	in	rrsig	NSEC3 13 2 900 20250917223120 20250903220117 9604 bank. SMhO9dOcTMqy2VOVGjnh9woOe+TAacrre8wuuG9mcFimjWw4dGIz/gpBE6sUNq3jlV+1lvIvsO/5j7hPIlvY6w==
de76k9arbtovk5fdt80u5i94gv6qq9ll.bank.	900	in	nsec3	1 1 0 - DEB7S9B5JNBFL8QLM04HSAC74PNGPTQF NS DS RRSIG
de76k9arbtovk5fdt80u5i94gv6qq9ll.bank.	900	in	rrsig	NSEC3 13 2 900 20250917132522 20250903123422 9604 bank. KANhps+/+sTwMDomf8pUPhPY/ZlaMoinTiRnFwG7yVejnI6EOqkEKsmj5TpM4hJAK5Ui/8DIM94fjRjRXO4g+w==
deb7s9b5jnbfl8qlm04hsac74pngptqf.bank.	900	in	nsec3	1 1 0 - DEBCMGOMCPH4DB07182MDO4ETPKRE7HH NS DS RRSIG
deb7s9b5jnbfl8qlm04hsac74pngptqf.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. INV15C4yuZOemHWDDXj6IXd7cezbQyWI92WFjyLXLHnPCZj6FnothdPg5/s4NK9GlHGDsBvwvs6arJoWn5j1xg==
debcmgomcph4db07182mdo4etpkre7hh.bank.	900	in	nsec3	1 1 0 - DEKTLKDIA66I1MG8FKJDTE5DI8OIPM8Q NS DS RRSIG
debcmgomcph4db07182mdo4etpkre7hh.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. w3lI6X5XIbhE1aOrs9ugg8+dWClYQt0wr7fPzNcQIvxW3WVqTwqRQ0GBdumt1lrAIGJ8zPghnavVsw60/0aUzw==
decaturcountybank.bank.	3600	in	ds	24274 13 2 8FE445F14D545D1D31DF2A800EA1AD47F1AA529DE0374FB86AB31945FD26D9AA
decaturcountybank.bank.	3600	in	ns	ns1.decaturcountybank.bank.
decaturcountybank.bank.	3600	in	ns	ns2.decaturcountybank.bank.
decaturcountybank.bank.	3600	in	ns	ns3.decaturcountybank.bank.
decaturcountybank.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. VzqFjiFY9FowqcET1yyzglSHPHaypy2AtMsSZE65VgitGgnQihUXohDc5yd1svaxe9tt82Jhx3CslxgrDAN/PQ==
decorah.bank.	3600	in	ds	2371 13 2 5BB31D358855AABBC89E9FEA478C86ED2C7E2774873C9B177AE7B1644F75E255
decorah.bank.	3600	in	ns	ns1.decorah.bank.
decorah.bank.	3600	in	ns	ns2.decorah.bank.
decorah.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. Jd+fU6FK6p2c4942UYAl3ipunwYdkxGttm+9yuu03LdiAxwq4bLzSj+6xWYr9BAfC5EojNbr7Yosv5LjsnM7JA==
dedhamsavings.bank.	172800	in	ds	13999 8 2 904AAB2C88C0CD963232DF61B362AD41BECDF3624FCA85DC8FA3BC4F033B37F0
dedhamsavings.bank.	172800	in	ds	52282 8 2 E0C4644B60600ED2E9A981F3E3B33F2C8C546E0C1D978AF4450C9BB27A8DE489
dedhamsavings.bank.	172800	in	rrsig	DS 13 2 172800 20250913222600 20250830222457 9604 bank. 0lxT3YiQudldFfygROb4113tf9JwwVrLnvIU8YfdOll7RyXUpEaa+RKYNLY/ULe9cNRbwYGhBkrbKnzYv/2NrA==
dedhamsavings.bank.	3600	in	ns	ns1.encircadns.bank.
dedhamsavings.bank.	3600	in	ns	ns2.encircadns.bank.
deforestbank.bank.	172800	in	ds	50659 8 2 95BE925D06F897D40D13643F99474CF2679BC88DE349C4E9C21A091FC1D20097
deforestbank.bank.	172800	in	ds	62024 8 2 7CBD9FA2E5EFB74CCE6CCDB5BECC1D21FC46E0CDDCFAC3B3B8ADE9CEEAE966AA
deforestbank.bank.	172800	in	rrsig	DS 13 2 172800 20250913222600 20250830222457 9604 bank. IQgh5m6ZF2zGZG9sgl9jsaUU7bM6yqE97+vKn27YBsU3jKJWMgsVfZ6TS8S128En/P4n5Fz91XSZv7Mbf62p0A==
deforestbank.bank.	3600	in	ns	ns1.encircadns.bank.
deforestbank.bank.	3600	in	ns	ns2.encircadns.bank.
dektlkdia66i1mg8fkjdte5di8oipm8q.bank.	900	in	nsec3	1 1 0 - DG2MPBE39RH0IDQ11NL8RK0U38N51BAT NS DS RRSIG
dektlkdia66i1mg8fkjdte5di8oipm8q.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. VQxfUiMeRqYad7XkpNsdES/PSv0r+oGFbSSI3SgiA0g9TxPDBtCSM6ZW16AEVNjbB8vw1lJ+0XlUJeSAkkVUEg==
delen.bank.	3600	in	ds	2371 13 2 47FF0E9F22F7AA135B4C8F52EFA29C143FAEFACAB1644697E98753C698FFF88B
delen.bank.	3600	in	ns	marissa.delen.bank.
delen.bank.	3600	in	ns	nico.delen.bank.
delen.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. GADlM0fllD9Hpm6JhpxFwAF156+KljcMDlpdWF3z7zP1slQWlksZ7QMG7EbY259224VFCwi8BGFjloA7N1L8xA==
delenprivate.bank.	3600	in	ds	2371 13 2 639DE514E9869CD4215E503AA9EDAB37468DB6CABAC39492FA7876AEF072D825
delenprivate.bank.	3600	in	ns	marissa.delenprivate.bank.
delenprivate.bank.	3600	in	ns	nico.delenprivate.bank.
delenprivate.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. Q+hgUfAlzuhQrje+O0hqDFfjVhryQm7fkSSTWFoPZ3NWI7LvzfWiH2GKtVgrnCAAPsSK8jQM68FHBPtModqeVQ==
dellsbank.bank.	172800	in	ds	1954 8 2 6CEDD3BF862E33174C2A7AD3F1995D1811AE0C96733E6717E5C809E4D52A28D5
dellsbank.bank.	172800	in	ds	61180 8 2 0E5DA103E7EA4EEA0BA6C282095870FD96F200D1BC7244EAF41D610B59BCF7AC
dellsbank.bank.	172800	in	rrsig	DS 13 2 172800 20250913222600 20250830222457 9604 bank. EJhpCOdH+EZx8yearM1ZplQwYfd4loOljZZxE99/FbfyY3bHLid0B1SLrWnctCqAIBzTPDQpHjN8cZiK3g7sKw==
dellsbank.bank.	3600	in	ns	ns1.encircadns.bank.
dellsbank.bank.	3600	in	ns	ns2.encircadns.bank.
dfcapital-investors.bank.	3600	in	ds	10506 13 2 56AA23E992FD55BAB1AC51262C04F717BBCE3D4DFCF09CE56DEC674CE9F8188C
dfcapital-investors.bank.	3600	in	ns	ns1.dfcapital-investors.bank.
dfcapital-investors.bank.	3600	in	ns	ns2.dfcapital-investors.bank.
dfcapital-investors.bank.	3600	in	ns	ns3.dfcapital-investors.bank.
dfcapital-investors.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. TGQMF8kSicgztqGqcWvX+zac27shkhXQrRdwzuT4+6Ek5yNL7Haak2E0C7eZE0wjvKhqojYm2Hm9sYOM8QgLsw==
dfcapital.bank.	3600	in	ds	4199 13 2 8C3E5593305F55E32766249FA6C8F628C6C4514AA98D615DBAD297B432DAC382
dfcapital.bank.	3600	in	ns	ns2.dfcapital.bank.
dfcapital.bank.	3600	in	ns	ns3.dfcapital.bank.
dfcapital.bank.	3600	in	ns	ns4.dfcapital.bank.
dfcapital.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. grbjy2I3imn2zXQM/18as96zCOaxpl8TTMSKQaFg1/6E4nLe7+wQAsGMkrbtDQ7abicaOgVjuO2jIinaIr+S1A==
dg2mpbe39rh0idq11nl8rk0u38n51bat.bank.	900	in	nsec3	1 1 0 - DGG7E42OR3K1M493AO7N0F20HR0TPELI NS DS RRSIG
dg2mpbe39rh0idq11nl8rk0u38n51bat.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. HtJ8eaffkI1E5YtmmM3KaBdp2POEg2CyErfISISTZNzqtAd3kxtZdX3nJ4veVRq7EEYvVWhDdmXCVOSicYghkA==
dgg7e42or3k1m493ao7n0f20hr0tpeli.bank.	900	in	nsec3	1 1 0 - DH18HUGMA7ND8SOPQFKE1ASL206SMFQ1 NS DS RRSIG
dgg7e42or3k1m493ao7n0f20hr0tpeli.bank.	900	in	rrsig	NSEC3 13 2 900 20250915042234 20250901033706 9604 bank. NkawwyxrbxRwGB0Pv3X3B3X+/fZ85GM4LWXNWgY10rLKN8UtHRf/h+GAsu9BvSVswRaWCDVBwt1cKIMW7h633g==
dh18hugma7nd8sopqfke1asl206smfq1.bank.	900	in	nsec3	1 1 0 - DHAMO2PNT8BNP7OSOUN4F571O3FFL6N0 NS DS RRSIG
dh18hugma7nd8sopqfke1asl206smfq1.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. 5hQC6Xj4H+7ijEataxWvCKHqN2CB+r5ayNMM1yb6PjtdEu0Du/fBf+qvtR8K03kqXcH0xnoDf6AT6+VTFOm1ag==
dhamo2pnt8bnp7osoun4f571o3ffl6n0.bank.	900	in	nsec3	1 1 0 - DHC5BJIGR9KGC4TBF5CEKDDQGSE068KE NS DS RRSIG
dhamo2pnt8bnp7osoun4f571o3ffl6n0.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. WDaztRqPaO15882E6gRQ73fcj9v0Z21PKlQwk5HU2DIcv6CENQedYhTx/Bayz/KCElHIsTiWVdqWqdVSOEtnjg==
dhb.bank.	3600	in	ds	59740 8 2 18F2FE26E906D3B0ED029F2C3AC90C33A15AB635A0B4285975F338F369D043EF
dhb.bank.	3600	in	ns	ns1.encircadns.bank.
dhb.bank.	3600	in	ns	ns2.encircadns.bank.
dhb.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. IPLrVIi2JbkR+VOoOs/KZqJBfVtLv7txY0fxNtQIU+KwnMbHmyoZfw7hUXHcLWz6q9ISzppu1OBvrk6/OY330w==
dhc5bjigr9kgc4tbf5cekddqgse068ke.bank.	900	in	nsec3	1 1 0 - DHED71NQU9GEUGV12SPDP99F86PSJ50P NS DS RRSIG
dhc5bjigr9kgc4tbf5cekddqgse068ke.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. npw3U63tJG4gaGJeTZ9K3F12hxFy1SHsDmfxg2fkHB7zGK7/Bjul+3NV6q+4LFkVk35jVJ81mfR77zh3my2Ezg==
dhed71nqu9geugv12spdp99f86psj50p.bank.	900	in	nsec3	1 1 0 - DHTG3DCRJ6INDU6HDIU4NQ9N7H65B61L NS DS RRSIG
dhed71nqu9geugv12spdp99f86psj50p.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. r51zN7/A6hi8RXAImRvsfK3kbALppX9j9ID3iU2/xRDFcvaybuQAQJcRjwnNr1sTnu1R4tV7vjR9io7yAiLFog==
dhtg3dcrj6indu6hdiu4nq9n7h65b61l.bank.	900	in	nsec3	1 1 0 - DHTVUIK97GCOHOHB2JVFDVB73FGP4MQI NS DS RRSIG
dhtg3dcrj6indu6hdiu4nq9n7h65b61l.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. gvwPImCAz9lMz6qiL1goKpeYVAuK3R6PpnR/MTtUE3ACLd5PGVX+U2gRfWkrEivLVqldHyLmKW+0grzT++1OJQ==
dhtvuik97gcohohb2jvfdvb73fgp4mqi.bank.	900	in	nsec3	1 1 0 - DIH395AI73FO0NAC52KUC3C5743Q5I00 NS DS RRSIG
dhtvuik97gcohohb2jvfdvb73fgp4mqi.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. +EWM1f2WLSN72ifLmVD7ck9Sg9v0cZj/UlR9tC/KaqIE7NgoOGhiwHaFCpdKfyAYyEUcypy/OMkMiTGQWcb3NA==
diamond.bank.	3600	in	ds	2371 13 2 E907335D5594BA987183ADB4AB71318008A1F54FEA108D68E5E1EFFD8AB73393
diamond.bank.	3600	in	ns	ns1.jh-cf.bank.
diamond.bank.	3600	in	ns	ns2.jh-cf.bank.
diamond.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. YDLe8Xv15kCDftIV9Mrfwe9tzgE8uiAjpYntA7xaYya3u0ZL1Cp8um6NDfjcARKCIFwTNG7HJTnR82wcXaltcg==
dih395ai73fo0nac52kuc3c5743q5i00.bank.	900	in	nsec3	1 1 0 - DIP04CNBHNBOOJLRIU02KV58LP111HT3 NS DS RRSIG
dih395ai73fo0nac52kuc3c5743q5i00.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. xuYSjpS9VS+I32QJOpefkG5YUiaw98FVPnrvRAkA2qMh6rVxvaFxsZs74ajQJGp4oBZWg7jbnMakYuK/Hiao4A==
dip04cnbhnboojlriu02kv58lp111ht3.bank.	900	in	nsec3	1 1 0 - DJL1B0SORO95RV65KGUO6U0DQQP5IDGK NS DS RRSIG
dip04cnbhnboojlriu02kv58lp111ht3.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. kiy4T52n/Ndi5aL/97zzpzbOHdI93Heo2wf8m34O7fvxGskMOrh9lGPevb9dTCfv1tKAIyUbYPLPqyfIYHGsDw==
dirttrack.bank.	172800	in	ns	ns1.bankonit.bank.
dirttrack.bank.	172800	in	ns	ns2.bankonit.bank.
dirttrack.bank.	3600	in	ds	42259 8 2 673DA0F58F5B00B4382B426B6243011C6CE83EB3C0A7682F3B36F9407FBD7203
dirttrack.bank.	3600	in	ds	56909 8 2 9E166415EBE727087993D2D24E7A52C68B3ED27B990E00CBE5626550BEA38AAE
dirttrack.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. PT2XX9k3t/lC/uNNCVVz0cQQSr75HlsyEzUgXTSBsxXwtAkXJy7y2gKrekj81YLJiG8EEa+SVtZ26BUs6cowLw==
discovery.bank.	3600	in	ds	65021 13 2 95E7C1F2B758628B15A8F79ED3DE44BDFA70856DA9E6FB3E32E9169B51220BE3
discovery.bank.	3600	in	ns	ns2.discovery.bank.
discovery.bank.	3600	in	ns	ns3.discovery.bank.
discovery.bank.	3600	in	ns	ns4.discovery.bank.
discovery.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. OaNVxn4JmfXFVaZfv31hBVCKi3GFxXqaXvLE64dosW8FqjllO81P95pOPISijuTt12JaNxbfiBEAcuEYfBATpA==
djl1b0soro95rv65kguo6u0dqqp5idgk.bank.	900	in	nsec3	1 1 0 - DKDEUCNI56UV7TI7BJQGV02GAL7CHR4K NS DS RRSIG
djl1b0soro95rv65kguo6u0dqqp5idgk.bank.	900	in	rrsig	NSEC3 13 2 900 20250914044021 20250831034707 9604 bank. KndspVS0MVcqhOU6t4iB3Nh/DLWXBLIhUXQnQzA2hXFuprPpH76dqs20rXev7nkRbTXG9Rzm7Fmf4RKc4pFoAw==
dkb.bank.	3600	in	ds	37426 8 2 6FDC868FBCB96326C602E0E997811E467D6DAC2FEBDFA548F1DEB016D98FFB26
dkb.bank.	3600	in	ns	ns1.dkb.bank.
dkb.bank.	3600	in	ns	ns2.dkb.bank.
dkb.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. myeS9Z7hE9Mome1oTYP0Q8p26t1zGKA5Jzg+0Q7ovt7GTqoucnVFzyvqzRFSGtQjeFIVc+ZzDXws/hO8zZrMKw==
dkdeucni56uv7ti7bjqgv02gal7chr4k.bank.	900	in	nsec3	1 1 0 - DKELOC52N7PI2MNE229EO240KHDOJ1SF NS DS RRSIG
dkdeucni56uv7ti7bjqgv02gal7chr4k.bank.	900	in	rrsig	NSEC3 13 2 900 20250917132522 20250903123422 9604 bank. Ir+VpXnOw/dL1cYPL0a8VqlUyRteAajyf66Z/k22RxPHXJKVHAMbYnL7iYcO+6PwoqeN8/sU78bOouFHma1awg==
dkeloc52n7pi2mne229eo240khdoj1sf.bank.	900	in	nsec3	1 1 0 - DKS4V5A66Q4HTEECDN3158P9MP3RF53V NS DS RRSIG
dkeloc52n7pi2mne229eo240khdoj1sf.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. EH35OEo8KypRiGxnGpFRRQtxWzTMg4iJ+LWtCHLVvHNTXgM4n5OvqxUtGTqReaRM5DcnDeUXnb2S0WBDrGWl7Q==
dks4v5a66q4hteecdn3158p9mp3rf53v.bank.	900	in	nsec3	1 1 0 - DL9P32QNDRBVC6B9OLEK5OK1D28VB9P6 NS DS RRSIG
dks4v5a66q4hteecdn3158p9mp3rf53v.bank.	900	in	rrsig	NSEC3 13 2 900 20250917221057 20250903215512 9604 bank. J78xmL2m19TTfHP4scKjpTygC+Ioqytkg+lm4F12Z5zz8Hp2a8amo3nKjw6x2rWm1WwIn4xL5aO1aCJcGJc2hw==
dl9p32qndrbvc6b9olek5ok1d28vb9p6.bank.	900	in	nsec3	1 1 0 - DLCGCG4QLK6964KRN5JDAVJITNN20HL9 NS DS RRSIG
dl9p32qndrbvc6b9olek5ok1d28vb9p6.bank.	900	in	rrsig	NSEC3 13 2 900 20250915042234 20250901033706 9604 bank. hfIxix3rBUXEXiiclE/pwis4MdmBE0u2A3P04lFydYjd2ewlrn5EjyNhTjMcNRkVFog9tHKpuB9TU8eMVruzaw==
dlcgcg4qlk6964krn5jdavjitnn20hl9.bank.	900	in	nsec3	1 1 0 - DLJD4GSK98P5EJQ5RL8L55P3L8AT7I8C NS DS RRSIG
dlcgcg4qlk6964krn5jdavjitnn20hl9.bank.	900	in	rrsig	NSEC3 13 2 900 20250916174632 20250902171739 9604 bank. sMWx8CyeTrT3xANK82ACM0FOBfyKZWzbKeL21v1sVBKDcoBd8o1esw0zjOUni8mcxYvsdN95JKeBQJA4kF3dMQ==
dljd4gsk98p5ejq5rl8l55p3l8at7i8c.bank.	900	in	nsec3	1 1 0 - DMB337FIV257U2ATC139AN83MAS9329E NS DS RRSIG
dljd4gsk98p5ejq5rl8l55p3l8at7i8c.bank.	900	in	rrsig	NSEC3 13 2 900 20250913204920 20250830195946 9604 bank. 6CX7VVw3CLwtm+w/YCnHCZMU2vrejSYrxCVV+CoU1l/R+G1osIXCF4hIwWySkSzn4bnQRl7MlEDMzFQH9daEHw==
dlp.bank.	3600	in	ds	43264 8 2 311AC244333365D869E6542BA78C715FD78C42EEB22D38C64B835184E34D3D65
dlp.bank.	3600	in	ns	ns1.encircadns.bank.
dlp.bank.	3600	in	ns	ns2.encircadns.bank.
dlp.bank.	3600	in	rrsig	DS 13 2 3600 20250913222600 20250830222457 9604 bank. 8SpruS3CvwSnbZABI/HYTROvELm/+uJXLH8f+IAhI8NWaoGcMn6iW0/NOwiMvuBKnI0HM6tjoyn767bZl9HYXQ==
dmb337fiv257u2atc139an83mas9329e.bank.	900	in	nsec3	1 1 0 - DMHAAVT60KACOQLIRKAAS9GS60IR5TR8 NS DS RRSIG
dmb337fiv257u2atc139an83mas9329e.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. HDH12tE67JAH7iNEkm4VMxe9ytEsL2rCrHJy5isrU9nYmAP54n5GLY0sinTWdHsNZNnwTs3cl8wPhpLhsILhlw==
dmhaavt60kacoqlirkaas9gs60ir5tr8.bank.	900	in	nsec3	1 1 0 - DMK3V9HBSC3T24CV429DQVFCLEQ0DKQS NS DS RRSIG
dmhaavt60kacoqlirkaas9gs60ir5tr8.bank.	900	in	rrsig	NSEC3 13 2 900 20250913170112 20250830161529 9604 bank. KOVMiwjpamvvHP6uKtkONjVwquppR+5sLYvCOmRQR8+4eWeAM6qlmmedoCSv+eAKpkwkR8ClQqptePgLxyYc0g==
dmk3v9hbsc3t24cv429dqvfcleq0dkqs.bank.	900	in	nsec3	1 1 0 - DN09775VNC9M89S76KO55RKT3061OQHC NS DS RRSIG
