zuerich.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 2019132140 900 1800 6048000 3600
blumen.zuerich.	3600	in	ns	ns.hostpoint.ch.
blumen.zuerich.	3600	in	ns	ns2.hostpoint.ch.
blumen.zuerich.	3600	in	ns	ns3.hostpoint.ch.
blumenladen.zuerich.	3600	in	ns	ns5.swissit.net.
blumenladen.zuerich.	3600	in	ns	ns6.swissit.net.
blutspende.zuerich.	3600	in	ns	ns.hostpoint.ch.
blutspende.zuerich.	3600	in	ns	ns2.hostpoint.ch.
blutspende.zuerich.	3600	in	ns	ns3.hostpoint.ch.
bluu.zuerich.	3600	in	ns	ns.hostpoint.ch.
bluu.zuerich.	3600	in	ns	ns2.hostpoint.ch.
bluu.zuerich.	3600	in	ns	ns3.hostpoint.ch.
blvba98mjr4e8r7fl5cl83ob98f40pk7.zuerich.	900	in	nsec3	1 1 0 - C2QJ65KBSR89145495TCMES51I62FL76 NS DS RRSIG
blvba98mjr4e8r7fl5cl83ob98f40pk7.zuerich.	900	in	rrsig	NSEC3 8 2 900 20260214132222 20260115115222 52075 zuerich. jnZm5kTausgE5CNIgTBDYvGi6BFWyy+0OTLtJq3BaQGmfmoifYNy8nhARfyzh/kDZ0eCZYNQi6Q8ajOzE+qbI/J40W+nuPjA/fYvC0PTYonxzlmrvtiLCi/N9daTAgJ4GMIkbOBsL8712m+ebKU4zq04DaRNtOnNiO79LcjlAjc=
bmw.zuerich.	3600	in	ns	ns1.brandshelter.com.
bmw.zuerich.	3600	in	ns	ns2.brandshelter.de.
bmw.zuerich.	3600	in	ns	ns3.brandshelter.info.
bmw.zuerich.	3600	in	ns	ns4.brandshelter.net.
bmw.zuerich.	3600	in	ns	ns5.brandshelter.us.
boden.zuerich.	3600	in	ns	ns.hostpoint.ch.
boden.zuerich.	3600	in	ns	ns2.hostpoint.ch.
boden.zuerich.	3600	in	ns	ns3.hostpoint.ch.
bodenschutz.zuerich.	3600	in	ns	ns.hostpoint.ch.
bodenschutz.zuerich.	3600	in	ns	ns2.hostpoint.ch.
bodenschutz.zuerich.	3600	in	ns	ns3.hostpoint.ch.
bodylab.zuerich.	3600	in	ns	ns.hostpoint.ch.
bodylab.zuerich.	3600	in	ns	ns2.hostpoint.ch.
bodylab.zuerich.	3600	in	ns	ns3.hostpoint.ch.
bookahome.zuerich.	3600	in	ns	ns11.pcdog.ch.
bookahome.zuerich.	3600	in	ns	ns6.pcdog.ch.
boom.zuerich.	3600	in	ns	dns1.swizzonic.ch.
boom.zuerich.	3600	in	ns	dns2.swizzonic.ch.
borjabylimmat.zuerich.	3600	in	ns	dns1.swizzonic.ch.
borjabylimmat.zuerich.	3600	in	ns	dns2.swizzonic.ch.
boutique.zuerich.	3600	in	ns	ns.hostpoint.ch.
boutique.zuerich.	3600	in	ns	ns2.hostpoint.ch.
boutique.zuerich.	3600	in	ns	ns3.hostpoint.ch.
branding.zuerich.	3600	in	ds	39244 13 2 C15E718E46B03A569693B6A5C9E724F9FEDCD90E80195CB8E9D556B8973D9280
branding.zuerich.	3600	in	ns	ns41.infomaniak.com.
branding.zuerich.	3600	in	ns	ns42.infomaniak.com.
branding.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. P4HQjoe6G3IGFVhKCvN9GvzInK1R7paEJnEhzbLQ/sPXGuTNpsjk3daXSlJkcl9xKRat/bm16WAWkPj+lzG0mFxg14eranv9nVQt24bTF1O50GgDheuXZvVPhlgfjVC6+VKM+EeMLpi9cuSWxrJrVqGtj2rAT5usiX6AySGMQLI=
brandingagentur.zuerich.	3600	in	ds	50134 13 2 E135D0407DC99DE679571D4F4A846479FFBBF7603743A65D67D79195C35B78E7
brandingagentur.zuerich.	3600	in	ns	ns41.infomaniak.com.
brandingagentur.zuerich.	3600	in	ns	ns42.infomaniak.com.
brandingagentur.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. Tvs0nJKRxF3KU6cSEmC5ZDdaKJEpk/anAfk5fEoNP//PcErDiqbT4hKdFkZYv/xK0fM9EO+Tac7+esNX86JZMO9NValpao/q0CCEOyJZLe3O72K7lisR0OXcyGuD2heXN91sRNRb15ych3/MghKq1FoB3Qg92hTCD/GSV/V5qig=
brandit.zuerich.	3600	in	ns	a.portsdns.se.
brandit.zuerich.	3600	in	ns	b.portsdns.net.
breitenstein.zuerich.	3600	in	ns	ns.hostpoint.ch.
breitenstein.zuerich.	3600	in	ns	ns2.hostpoint.ch.
breitenstein.zuerich.	3600	in	ns	ns3.hostpoint.ch.
brot.zuerich.	3600	in	ns	dnsmgr1.tophost.ch.
brot.zuerich.	3600	in	ns	dnsmgr2.tophost.ch.
brunnenhof.zuerich.	3600	in	ds	46030 13 2 C28088315C75908654144A9A80278E09EDFA2E2E7372D775DF4D35D0DE2D89BB
brunnenhof.zuerich.	3600	in	ns	nsany1.infomaniak.com.
brunnenhof.zuerich.	3600	in	ns	nsany2.infomaniak.com.
brunnenhof.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. OTbS22UvObeFg8qDs8qRoTb7lbVZqDjkKcpBnnv3wQSMi/g3oHUc3yqdg4Lh9Vl+lfyxvsgbdyA8Fb9i+Uz9E8q1FD7cD8tyb+O4PKRdTgZHIXGit4mNgi2HALIzgivaVgEnN+dsO3AFkwWKFAF4XfR1Tr+mjs+F94/1CzDnLpY=
brust-zentrum.zuerich.	3600	in	ns	cameron.ns.cloudflare.com.
brust-zentrum.zuerich.	3600	in	ns	simone.ns.cloudflare.com.
brustzentrum.zuerich.	3600	in	ns	cameron.ns.cloudflare.com.
brustzentrum.zuerich.	3600	in	ns	simone.ns.cloudflare.com.
buchhalter.zuerich.	3600	in	ns	ns.hostpoint.ch.
buchhalter.zuerich.	3600	in	ns	ns2.hostpoint.ch.
buchhalter.zuerich.	3600	in	ns	ns3.hostpoint.ch.
buech.zuerich.	3600	in	ns	ns.hostpoint.ch.
buech.zuerich.	3600	in	ns	ns2.hostpoint.ch.
buech.zuerich.	3600	in	ns	ns3.hostpoint.ch.
buelach.zuerich.	3600	in	ns	ns.hostpoint.ch.
buelach.zuerich.	3600	in	ns	ns2.hostpoint.ch.
buelach.zuerich.	3600	in	ns	ns3.hostpoint.ch.
burgwies.zuerich.	3600	in	ds	5913 13 2 776DBC06080CC2C19E90B7B3EE2C2325701695617F91D553D852CB155070A0A3
burgwies.zuerich.	3600	in	ns	ns41.infomaniak.com.
burgwies.zuerich.	3600	in	ns	ns42.infomaniak.com.
burgwies.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. ib0yRZvQmfiAHrdBtzqsJntn2cLCdSswwfCuStMOn/1kaHL7XNftKc+Vwm1CFz8WuOpyIZF8wg0xHUeBkGE/TyrZI3n3VEQf2tB3T47XMIc9cJMgFy3PcEyyecZOj/cIQTT8k9+NaOJL0qztgsXS4atjqLHunxLk9DkrHA/pH04=
burstwiese.zuerich.	3600	in	ns	ns.hostpoint.ch.
burstwiese.zuerich.	3600	in	ns	ns2.hostpoint.ch.
burstwiese.zuerich.	3600	in	ns	ns3.hostpoint.ch.
business.zuerich.	3600	in	ns	ns.hostpoint.ch.
business.zuerich.	3600	in	ns	ns2.hostpoint.ch.
business.zuerich.	3600	in	ns	ns3.hostpoint.ch.
businesscenter.zuerich.	3600	in	ns	katelyn.ns.cloudflare.com.
businesscenter.zuerich.	3600	in	ns	rene.ns.cloudflare.com.
busmiete.zuerich.	3600	in	ds	21186 13 2 75B44CB002BB789AA88B98BC67D99F265E00682F2B0D836A95AE82138195FF8B
busmiete.zuerich.	3600	in	ns	ns41.infomaniak.com.
busmiete.zuerich.	3600	in	ns	ns42.infomaniak.com.
busmiete.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. YSfWC11+XOBRYP6Sw+5eDhAhLlNMOdqoOt5ZWwtHov5A9AJ/KF8gi0lvOvWO7uzMhjYbr86PjB4kqdiQNxfaJSZF/gwP7L1W6f5XqPKouGufvKl9Bjg9zNhUCGiQIMEGVzumRZpevicyOtrCDtz6X5rMQSA33xP0VkiCdoP7/6k=
bvk.zuerich.	3600	in	ds	19981 13 2 65D42D3E930798922F50DD17961BC49507D5BC55890D1DE5F4E6C6F8C1495BA8
bvk.zuerich.	3600	in	ns	nsany1.infomaniak.com.
bvk.zuerich.	3600	in	ns	nsany2.infomaniak.com.
bvk.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. ovQa+hAz/LmfaYPEtsNgKSriz9eBOi01CK1UfDq9+mWHZZG2arqj4XfK5FlCON3ZXgUKBU5iVwlq1FJ9EEoBYuK/V6UEX8O5uTlxAOCAuuNxUf32gzvkV29fBXsDWTs+SwisSvmBE6Phn/j1osoummeqaa8r98tYL+PznXERq9E=
bvs.zuerich.	3600	in	ns	dns1.swizzonic.ch.
bvs.zuerich.	3600	in	ns	dns2.swizzonic.ch.
bvz.zuerich.	3600	in	ns	dns1.ewdns.ch.
bvz.zuerich.	3600	in	ns	dns2.ewdns.ch.
bvz.zuerich.	3600	in	ns	dns3.ewdns.ch.
c.nic.zuerich.	3600	in	a	212.18.248.107
c.nic.zuerich.	3600	in	aaaa	2a04:2b00:13ee:0000:0000:0000:0000:0107
c2qj65kbsr89145495tcmes51i62fl76.zuerich.	900	in	nsec3	1 1 0 - CNPJ51MS5QVG2205GE16SO25EUF1D18O NS DS RRSIG
c2qj65kbsr89145495tcmes51i62fl76.zuerich.	900	in	rrsig	NSEC3 8 2 900 20260214132222 20260115115222 52075 zuerich. Jg3gLjUpQJq37JYFXSHGirgG3o03ny7JlCbx9U7hcu1U75LKot04s6Tde8dVfR2bsux5bcG7XDdsnnLP2FAvpkhGh7tsT89q+FWKeUbbCgMyicBeCJCQ0Dd/lQvsXmLsXX0AM01DEr5JMXo9zl2A9lFIXeLjnbFdxbtoNluc5y8=
calvados.zuerich.	3600	in	ns	ns.hostpoint.ch.
calvados.zuerich.	3600	in	ns	ns2.hostpoint.ch.
calvados.zuerich.	3600	in	ns	ns3.hostpoint.ch.
caminada.zuerich.	3600	in	ns	ns.hostpoint.ch.
caminada.zuerich.	3600	in	ns	ns2.hostpoint.ch.
caminada.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cannabisberatung.zuerich.	3600	in	ns	ns.hostpoint.ch.
cannabisberatung.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cannabisberatung.zuerich.	3600	in	ns	ns3.hostpoint.ch.
carsharing.zuerich.	3600	in	ns	ns.hostpoint.ch.
carsharing.zuerich.	3600	in	ns	ns2.hostpoint.ch.
carsharing.zuerich.	3600	in	ns	ns3.hostpoint.ch.
catering-miete.zuerich.	3600	in	ns	ch.pro.io.
catering-miete.zuerich.	3600	in	ns	nl.pro.io.
catering-miete.zuerich.	3600	in	ns	p.dnh.net.
catering.zuerich.	3600	in	ns	ns.hostpoint.ch.
catering.zuerich.	3600	in	ns	ns2.hostpoint.ch.
catering.zuerich.	3600	in	ns	ns3.hostpoint.ch.
catery.zuerich.	3600	in	ns	ch.pro.io.
catery.zuerich.	3600	in	ns	nl.pro.io.
catery.zuerich.	3600	in	ns	p.dnh.net.
catsoft.zuerich.	3600	in	ds	59641 13 2 CBE259C60F4D8A1DFEAC71D5A5B998692A70A62E563BD118CE7BADD5F35E25D7
catsoft.zuerich.	3600	in	ns	ns41.infomaniak.com.
catsoft.zuerich.	3600	in	ns	ns42.infomaniak.com.
catsoft.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. sY4HcgaxqiLRwPiB2Myh50UP8fT6tSucsW7rICjiMyOS9qyW0etxmWA1NIj2K8+KHrIoYU7w0kgCfmNXr+Ccc5/dD7q7Uvq46MDqhMl1pFYA8+dPh9srt/eZV1zkxXte+4TvS5kF3Fe9BtGMqsoDJJDgeFgQ64TshM6FlbuCU94=
cb-stiftung.zuerich.	3600	in	ns	ns1.chromaflex.ch.
cb-stiftung.zuerich.	3600	in	ns	ns2.chromaflex.ch.
celebrate.zuerich.	3600	in	ns	ns.hostpoint.ch.
celebrate.zuerich.	3600	in	ns	ns2.hostpoint.ch.
celebrate.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cgz.zuerich.	3600	in	ds	4058 13 2 33DAF83EB4EBF38D47AC14815AE02443328E9E3C462D1A2BF7ED12ABF9C62D4C
cgz.zuerich.	3600	in	ns	ns.hostpoint.ch.
cgz.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cgz.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cgz.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. IPsdJOd6Zi/YI6rJ1xMO37m3IE+oSd4pytpQ5OIDU91Vqkvgfo5WjDGwVdVEQaqV4VuW5ptMCZF0N9kTbURVzE/peRo76DftKAZzaRHPL9o0SdHbvWBVOldAzo56j7s77vVVcB6OlkdGEs+FRLhvlbPI1NGpCRvZ9tlWAGyCLus=
champagne.zuerich.	3600	in	ns	ns-anycast1.hostpoint.ch.
champagne.zuerich.	3600	in	ns	ns-anycast2.hostpoint.ch.
champagne.zuerich.	3600	in	ns	ns-ch.hostpoint.ch.
champagner.zuerich.	3600	in	ns	ns.hostpoint.ch.
champagner.zuerich.	3600	in	ns	ns2.hostpoint.ch.
champagner.zuerich.	3600	in	ns	ns3.hostpoint.ch.
chouchou.zuerich.	3600	in	ns	ns.hostpoint.ch.
chouchou.zuerich.	3600	in	ns	ns2.hostpoint.ch.
chouchou.zuerich.	3600	in	ns	ns3.hostpoint.ch.
choupette.zuerich.	3600	in	ns	ns.hostpoint.ch.
choupette.zuerich.	3600	in	ns	ns2.hostpoint.ch.
choupette.zuerich.	3600	in	ns	ns3.hostpoint.ch.
christkindlimarkt.zuerich.	3600	in	ns	ns.hostpoint.ch.
christkindlimarkt.zuerich.	3600	in	ns	ns2.hostpoint.ch.
christkindlimarkt.zuerich.	3600	in	ns	ns3.hostpoint.ch.
chrome.zuerich.	3600	in	ns	ns1.googledomains.com.
chrome.zuerich.	3600	in	ns	ns2.googledomains.com.
chrome.zuerich.	3600	in	ns	ns3.googledomains.com.
chrome.zuerich.	3600	in	ns	ns4.googledomains.com.
citroen.zuerich.	3600	in	ns	a.portsdns.se.
citroen.zuerich.	3600	in	ns	b.portsdns.net.
citycard.zuerich.	3600	in	ns	ns.hostpoint.ch.
citycard.zuerich.	3600	in	ns	ns2.hostpoint.ch.
citycard.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cityclean.zuerich.	3600	in	ns	ns.hostpoint.ch.
cityclean.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cityclean.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cityparking.zuerich.	3600	in	ns	ns.hostpoint.ch.
cityparking.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cityparking.zuerich.	3600	in	ns	ns3.hostpoint.ch.
citytour.zuerich.	3600	in	ds	57099 13 2 8D7F514471CDF260C90DB037FCEF6E4D3E6EAFF5DE9818454C173DA76C303389
citytour.zuerich.	3600	in	ns	ns41.infomaniak.com.
citytour.zuerich.	3600	in	ns	ns42.infomaniak.com.
citytour.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. njqnwu4lXP55/08NK15krmxS4jVIJv+G+gTIgdxhh3jhFZD+0fQCDm/rKDO6rPEyC1ibLu3vhVilACeh4FojibY6jRqf24XrYELQGkd+HWDPzSXHY/AEkdWg06bROpIQWuzRX3UYE7ptZj/9xo3wN3IXsy8dlTH9arBc7XKBIs8=
cityvereinigung.zuerich.	3600	in	ns	ns.hostpoint.ch.
cityvereinigung.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cityvereinigung.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cleantech.zuerich.	3600	in	ns	ns.hostpoint.ch.
cleantech.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cleantech.zuerich.	3600	in	ns	ns3.hostpoint.ch.
closecombat.zuerich.	3600	in	ns	ns.hostpoint.ch.
closecombat.zuerich.	3600	in	ns	ns2.hostpoint.ch.
closecombat.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cloud.zuerich.	3600	in	ns	eleanor.ns.cloudflare.com.
cloud.zuerich.	3600	in	ns	ian.ns.cloudflare.com.
club.zuerich.	3600	in	ns	ns1.dns-parking.com.
club.zuerich.	3600	in	ns	ns2.dns-parking.com.
clubs.zuerich.	3600	in	ns	ns77.tophost.ch.
clubs.zuerich.	3600	in	ns	ns78.tophost.ch.
cma.zuerich.	3600	in	ns	ns2.interway.ch.
cma.zuerich.	3600	in	ns	slash.iway.ch.
cnpj51ms5qvg2205ge16so25euf1d18o.zuerich.	900	in	nsec3	1 1 0 - D5TLO4QDV3UAE9BLLNTHNLU1NJ92NGQJ NS DS RRSIG
cnpj51ms5qvg2205ge16so25euf1d18o.zuerich.	900	in	rrsig	NSEC3 8 2 900 20260216102518 20260117085518 52075 zuerich. CwXteINyRccJjxWt2RXABW9ix3Gu5TeQqXYKpc76tn3yYXkBj3dfdmBhaG0wylONwSIe5HWJlqXWvZNoSKG+AbFzKrad0iP5EehQMAiV1Kpaw/bvdA9Kqq2BloTzoix/Y5MsAI11aVgGHthnWv4Y7oQBX/pTJWCemCht/tuWhxQ=
coach.zuerich.	3600	in	ns	ns.hostpoint.ch.
coach.zuerich.	3600	in	ns	ns2.hostpoint.ch.
coach.zuerich.	3600	in	ns	ns3.hostpoint.ch.
coaching.zuerich.	3600	in	ns	ns1.parking.tophost.ch.
coaching.zuerich.	3600	in	ns	ns2.parking.tophost.ch.
coffeeconcept.zuerich.	3600	in	ns	ns.hostpoint.ch.
coffeeconcept.zuerich.	3600	in	ns	ns2.hostpoint.ch.
coffeeconcept.zuerich.	3600	in	ns	ns3.hostpoint.ch.
coin.zuerich.	3600	in	ns	dns1.namecheaphosting.com.
coin.zuerich.	3600	in	ns	dns2.namecheaphosting.com.
collectif.zuerich.	3600	in	ns	ns2.interway.ch.
collectif.zuerich.	3600	in	ns	slash.iway.ch.
college.zuerich.	3600	in	ns	clint.ns.cloudflare.com.
college.zuerich.	3600	in	ns	leah.ns.cloudflare.com.
colosseum-schriften.zuerich.	3600	in	ns	ns.hostpoint.ch.
colosseum-schriften.zuerich.	3600	in	ns	ns2.hostpoint.ch.
colosseum-schriften.zuerich.	3600	in	ns	ns3.hostpoint.ch.
colosseum.zuerich.	3600	in	ns	ns23.ch-dns.net.
colosseum.zuerich.	3600	in	ns	ns24.ch-dns.net.
comedyclub.zuerich.	3600	in	ns	ns41-expired.infomaniak.com.
comedyclub.zuerich.	3600	in	ns	ns42-expired.infomaniak.com.
company.zuerich.	3600	in	ns	ns01.domaincontrol.com.
company.zuerich.	3600	in	ns	ns02.domaincontrol.com.
compresso.zuerich.	3600	in	ns	dns.dns1.de.
compresso.zuerich.	3600	in	ns	dns.dns2.de.
compresso.zuerich.	3600	in	ns	dns.dns3.de.
compresso.zuerich.	3600	in	ns	dns.dns4.de.
conferencing.zuerich.	3600	in	ns	ns.hostpoint.ch.
conferencing.zuerich.	3600	in	ns	ns2.hostpoint.ch.
conferencing.zuerich.	3600	in	ns	ns3.hostpoint.ch.
conimbriga.zuerich.	3600	in	ns	ns.hostpoint.ch.
conimbriga.zuerich.	3600	in	ns	ns2.hostpoint.ch.
conimbriga.zuerich.	3600	in	ns	ns3.hostpoint.ch.
consciouscapital.zuerich.	3600	in	ns	ns1.domains.ch.
consciouscapital.zuerich.	3600	in	ns	ns2.domains.ch.
consulting.zuerich.	3600	in	ns	ns.hostpoint.ch.
consulting.zuerich.	3600	in	ns	ns2.hostpoint.ch.
consulting.zuerich.	3600	in	ns	ns3.hostpoint.ch.
controller-akademie.zuerich.	3600	in	ns	ns.hostpoint.ch.
controller-akademie.zuerich.	3600	in	ns	ns2.hostpoint.ch.
controller-akademie.zuerich.	3600	in	ns	ns3.hostpoint.ch.
conventionbureau.zuerich.	3600	in	ns	ns1.brandshelter.com.
conventionbureau.zuerich.	3600	in	ns	ns2.brandshelter.de.
conventionbureau.zuerich.	3600	in	ns	ns3.brandshelter.info.
conventionbureau.zuerich.	3600	in	ns	ns4.brandshelter.net.
conventionbureau.zuerich.	3600	in	ns	ns5.brandshelter.us.
corefinanz.zuerich.	3600	in	ns	ns1.hosttech.ch.
corefinanz.zuerich.	3600	in	ns	ns2.hosttech.ch.
corefinanz.zuerich.	3600	in	ns	ns3.hosttech.ch.
corporateservices.zuerich.	3600	in	ns	ns.hostpoint.ch.
corporateservices.zuerich.	3600	in	ns	ns2.hostpoint.ch.
corporateservices.zuerich.	3600	in	ns	ns3.hostpoint.ch.
cosmolia.zuerich.	3600	in	ns	ns.hostpoint.ch.
cosmolia.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cosmolia.zuerich.	3600	in	ns	ns3.hostpoint.ch.
courtyardhotels.zuerich.	3600	in	ns	dns1.cscdns.net.
courtyardhotels.zuerich.	3600	in	ns	dns2.cscdns.net.
coworking.zuerich.	3600	in	ds	5291 13 2 D27911966ADC410576894C6C1DD77643E365AD1C4A2BC0195A85EC8BB4A0F78B
coworking.zuerich.	3600	in	ns	ns41.infomaniak.com.
coworking.zuerich.	3600	in	ns	ns42.infomaniak.com.
coworking.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. h1FkRXbdwiCtVsf1atBm8TTvIcIWzDBApRINNlxJM4U9CWoeICk14gC7UF7qLB94B/Q1kVH945IZlt6G6VKEft1sSUvUSSPhBfK3XXzMDL0VEe5l5zmfFgbqFgbv/JSzvx3Bmfgn7BsImShPdj9VDYnPgKPdusqgA4SGxliHl2Y=
cozy.zuerich.	3600	in	ns	ns.hostpoint.ch.
cozy.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cozy.zuerich.	3600	in	ns	ns3.hostpoint.ch.
crypto.zuerich.	3600	in	ds	21616 13 2 68B29ADC99F8931D71135F7F8A942670A1C7C74C488E39AE8C678E34EAFA0766
crypto.zuerich.	3600	in	ns	ns41.infomaniak.com.
crypto.zuerich.	3600	in	ns	ns42.infomaniak.com.
crypto.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. EViETiR3xw3xuqTIkRssGFXGxIpXUbENu4m4vrgtyQTEDqnL9Vh5Cg5bJlJ82fNW7T447hwNNP07wgEfdujzUJ/thHlkWLFNiyTv61f24mKv80ZKvoB+H3D0/4ZFJP7joy6a+K0LoiZ1IRmvR8PPQCK4XPTOzcXB54eWkH8COro=
cybercrimepolice.zuerich.	3600	in	ns	ns1.vshn.net.
cybercrimepolice.zuerich.	3600	in	ns	ns2.vshn.ch.
cybercrimepolice.zuerich.	3600	in	ns	ns3.vshn.org.
cybersecurity.zuerich.	3600	in	ns	ns.hostpoint.ch.
cybersecurity.zuerich.	3600	in	ns	ns2.hostpoint.ch.
cybersecurity.zuerich.	3600	in	ns	ns3.hostpoint.ch.
d.nic.zuerich.	3600	in	a	212.18.249.107
d.nic.zuerich.	3600	in	aaaa	2a04:2b00:13ff:0000:0000:0000:0000:0107
d365.zuerich.	3600	in	ds	50729 13 2 EBBAC2B34BDCB233BFA658C61F8E2B61C22BB416B72CED4B94E19534E3A040FE
d365.zuerich.	3600	in	ns	ns.hostpoint.ch.
d365.zuerich.	3600	in	ns	ns2.hostpoint.ch.
d365.zuerich.	3600	in	ns	ns3.hostpoint.ch.
d365.zuerich.	3600	in	rrsig	DS 8 2 3600 20260216102518 20260117085518 52075 zuerich. gU4nNsfWyGmxGasuNFOySO13QBmUOuOiNNPrFLcqToUuI/fGNjge5UNBoWnC7IEOPVUfcxUPtSuUQ3yb7drnhe4hEsPFuP1Gy14vmx+o5JGOhsFZnKBKhqrcAXX1FpQUpxmZORPtN6/ZnwjZbfxRWikGW4EGjTS5rHayl8DW/r0=
d5tlo4qdv3uae9bllnthnlu1nj92ngqj.zuerich.	900	in	nsec3	1 1 0 - DF8BRV734Q7D53M08UBDOAC72MJNL9DT NS DS RRSIG
d5tlo4qdv3uae9bllnthnlu1nj92ngqj.zuerich.	900	in	rrsig	NSEC3 8 2 900 20260216102518 20260117085518 52075 zuerich. FUsxRuKRo4rXalHDB/cq6NlkEV9Ht7AsCkLy0fvhEwgjJCt8wUq/dVENay/QXLdzcvU1c5J3UFgkWzkY50ryCb2MM582QGmjBVBl5NW1YpJnB4NBOqoculxTstDp+a1rudcai8MiORJO9YHppl0JMaNp1PkFIMbJ3HMkkAYh+u8=
daheim.zuerich.	3600	in	ns	ns.hostpoint.ch.
daheim.zuerich.	3600	in	ns	ns2.hostpoint.ch.
daheim.zuerich.	3600	in	ns	ns3.hostpoint.ch.
darm.zuerich.	3600	in	ns	ns.hostpoint.ch.
darm.zuerich.	3600	in	ns	ns2.hostpoint.ch.
darm.zuerich.	3600	in	ns	ns3.hostpoint.ch.
datacenter.zuerich.	3600	in	ns	ns03.2is.nl.
datacenter.zuerich.	3600	in	ns	ns04.2is.be.
datacenter.zuerich.	3600	in	ns	ns05.2is.nl.
dating.zuerich.	3600	in	ns	ns1.sedoparking.com.
dating.zuerich.	3600	in	ns	ns2.sedoparking.com.
day.zuerich.	3600	in	ns	ns.hostpoint.ch.
day.zuerich.	3600	in	ns	ns2.hostpoint.ch.
day.zuerich.	3600	in	ns	ns3.hostpoint.ch.
defender.zuerich.	3600	in	ns	a.portsdns.se.
defender.zuerich.	3600	in	ns	b.portsdns.net.
deimos.zuerich.	3600	in	ns	ns1.deimos.ch.
deimos.zuerich.	3600	in	ns	ns2.deimos.ch.
denoth.zuerich.	3600	in	ns	ns1.hoststar.hosting.
denoth.zuerich.	3600	in	ns	ns2.hoststar.hosting.
dentistry.zuerich.	3600	in	ns	ns.hostpoint.ch.
dentistry.zuerich.	3600	in	ns	ns2.hostpoint.ch.
dentistry.zuerich.	3600	in	ns	ns3.hostpoint.ch.
dept.zuerich.	3600	in	ns	chloe.ns.cloudflare.com.
dept.zuerich.	3600	in	ns	rudy.ns.cloudflare.com.
dermatologie.zuerich.	3600	in	ns	ns1.domains.ch.
dermatologie.zuerich.	3600	in	ns	ns2.domains.ch.
design.zuerich.	3600	in	ns	ns.hostpoint.ch.
design.zuerich.	3600	in	ns	ns2.hostpoint.ch.
design.zuerich.	3600	in	ns	ns3.hostpoint.ch.
designreich.zuerich.	3600	in	ns	ns.hostpoint.ch.
designreich.zuerich.	3600	in	ns	ns2.hostpoint.ch.
designreich.zuerich.	3600	in	ns	ns3.hostpoint.ch.
detective.zuerich.	3600	in	ns	ns.hostpoint.ch.
detective.zuerich.	3600	in	ns	ns2.hostpoint.ch.
detective.zuerich.	3600	in	ns	ns3.hostpoint.ch.
detektiv.zuerich.	3600	in	ns	ns.hostpoint.ch.
detektiv.zuerich.	3600	in	ns	ns2.hostpoint.ch.
detektiv.zuerich.	3600	in	ns	ns3.hostpoint.ch.
df8brv734q7d53m08ubdoac72mjnl9dt.zuerich.	900	in	nsec3	1 1 0 - E76T63EB9KFOU3D498KFBK32MNQ3DJMC NS DS RRSIG
df8brv734q7d53m08ubdoac72mjnl9dt.zuerich.	900	in	rrsig	NSEC3 8 2 900 20260205013027 20260106000027 52075 zuerich. Fu7s2vN76gU+ZzP7Ik+b/8mm80QIXH3dI1leOArREuW5xp+S5ByVp9bl/glW5sapCKBboU2OK0lz/doFF+tADcGPXi6983Y+z9YER8RhSmgjq+/1vcdc2wd1C+6QUfvzJKKnW/GaO09P2a74an1cNDS7Pl3q2fZuayP0QgHxk30=
dhc.zuerich.	3600	in	ns	ns.hostpoint.ch.
dhc.zuerich.	3600	in	ns	ns2.hostpoint.ch.
