swiss.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2601060059 7200 7200 604800 900
0ph616k8l9ierbaln1cq1einqocgg4qt.swiss.	43200	in	nsec3	1 0 0 - 0PH7PNI7GNB78NA4IMNT79O3A10T5VC0 NS
0ph616k8l9ierbaln1cq1einqocgg4qt.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. UJ0uI8/Yq6miRQcvx3RjzItoIihCw8um+qnDkG9s2r2EGBsaSl8HC3YkuqyFcjSLDK0AXa34BAlBHgkFyxhTrlSlrDjkBQnNb4jzUbEz47Png+CJJC66tHbm7bOs2XxmO2C7O0rMg+mmZ8YW96mteB6cdT94GnaSDrFTlSnpPM9jcJmCOiPDkHzJBKcANy4T7eycTM7Cj8uBc30/CetCrw==
0ph7pni7gnb78na4imnt79o3a10t5vc0.swiss.	43200	in	nsec3	1 0 0 - 0PHIH746GTVL1RBFQ82RGGRK53P2VT3D NS
0ph7pni7gnb78na4imnt79o3a10t5vc0.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260115211433 20260101211433 11583 swiss. YQ1aOn1oK5PQpZG275XbEqVXcNI6Hbk0g3SWjacqc8/lxBN6dNiipZWD1T8lHR8cQFU/zeh8ro0Jes59tQcugkAb6wXhni/3SCsgWtVcn4OYSeZ4bPjOVMDrwgnzYuDmJwt72ykMhuRFZlYD47rsFWYSvxBHRLHnIuVK47lDW9H0haWrNVlBvqILMpk7uFN3F8FxzBWBhqRw24awvSoBTQ==
0phih746gtvl1rbfq82rggrk53p2vt3d.swiss.	43200	in	nsec3	1 0 0 - 0PIP9RQLNADPKKK1PA3PDNUMI6T1P5V7 NS
0phih746gtvl1rbfq82rggrk53p2vt3d.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. MjD+bhBZuVzNQqEZLCTjAfCjnPJR67kOuuNia09xWT/yHr5rk5V5frYTVWmciLs+DgT1/PKOnSWczV0uMJUam5akYtHbFtrDFrb4IGvNMo0DhZVCB8BdAyYQyY9mOoxCFoVSbx0anmp/PeZ4oeDSvAioaIjobkldkUiozEcE8SVGgTKImGVfgv17vNN8mq/aV2+wqNTY3wmhzwxqCVsSlw==
0pip9rqlnadpkkk1pa3pdnumi6t1p5v7.swiss.	43200	in	nsec3	1 0 0 - 0PKE5J4OAK8R9LN3OA5L8S91L3E7IQ6M NS
0pip9rqlnadpkkk1pa3pdnumi6t1p5v7.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. eeo9Wg8d8r4nywxrMgixWXtLD6J/9TE8vqJ0njnfR4AexhrUr91VgXAcRX7MAXJUIF/9KFg0Y5KU6gEx+Whe603lDSO1GIPBhzB/wF859AnPaUcWoTAwMnlXIvpwlDB2zBNGeOgbtiRwc/W9xhBuufLDM1EOp9/FZfuPJ9ZExZQ7Q1tbgKGPgWm1sxN6nXrDEVEiOGGEFhbC5Ax9lkshHA==
0pke5j4oak8r9ln3oa5l8s91l3e7iq6m.swiss.	43200	in	nsec3	1 0 0 - 0PKQTH4S9QAMSMPM6MVSRKD7NACPL1DI NS
0pke5j4oak8r9ln3oa5l8s91l3e7iq6m.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. YAw6ybX7BS4VxrHon8Tk5PIYSK20N7fPHpU2RszINep9ImyQQNPNrgsyxkyyyTw5xi8tYGnJAp9nycTRSgz5fts0KT3k7aiQ60GHe2jWjj6F7jb/lzSeX570CRs9+XoBdSFtb6OMfuBzD1aAD8aEN0kE6b3pktIipKVykSR7U6ux0VXwvDN+VfRQLl7P8ZUR/VnNf+FnWN3/YhMmHN169Q==
0pkqth4s9qamsmpm6mvsrkd7nacpl1di.swiss.	43200	in	nsec3	1 0 0 - 0PNEB8OQRVI6HI7QSGPC7PG3L0C8HNIH NS DS RRSIG
0pkqth4s9qamsmpm6mvsrkd7nacpl1di.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. LJ33+BGj+rwbZdkDiIC/kKzosFzBt+6bDo1RsWjgVT5MMD1FjW+Yxij2+XWeBJ5Hio5H/Hp8xm3eSVvCs0QPzCykzqqRBP6EEzcF6iLg8O/kVO3jb55FclsdPo9yWYrhC6QGWfo4u1KZTjpmODEbi06uQFBEPGIbJOMrMyWiwYFgd6K5n9C+tO6lBLJ4MEjF6a71qgBFgcaWnd6xASqekg==
0pneb8oqrvi6hi7qsgpc7pg3l0c8hnih.swiss.	43200	in	nsec3	1 0 0 - 0POHC9EB01CBHNS96KH66II6IKJ7T2E7 NS
0pneb8oqrvi6hi7qsgpc7pg3l0c8hnih.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. OrW/rAk+NMdrLtEo8KR1l5orTddESnSiRp5kHjQkhD6r9Dr+Q6g7zAAfLxRj7PLaVExlEYruBxqJ4zeeGYswt9IzT1D+tKNaxbd+jEzc/vp6nQVoNdOHGLBSyWiY/yL8okOujIdBI1GtSBTDzJPUnPkHd6x5FHEthxwtza+ljKvwpDFQTWh0LC7CKskYkOSbobfIGjK+28I7e882EWeifQ==
0pohc9eb01cbhns96kh66ii6ikj7t2e7.swiss.	43200	in	nsec3	1 0 0 - 0POKMR1O31P47I4F87GDALFTKE1G7QUV NS
0pohc9eb01cbhns96kh66ii6ikj7t2e7.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. TsznFK76cWh+PAnr+2BglQBdcxO9eamG1L3anrw91izsTgAvEQ5ZnYiBIZP7/BK2hrP0xF7Q4ra75BWdBgVg3NFLfdaS2dbOvB7xdd6PB8kIFWLhHT3FGZu9a6EV3NxBmyt9aaet5C9MfDEQDfieHnl6aI7ErEwkDmpmACiGMJMvqX5leERqASRs/tG7qkH4/iqdbZVMv6vgrDiFLH5tbA==
0pokmr1o31p47i4f87gdalftke1g7quv.swiss.	43200	in	nsec3	1 0 0 - 0PPPD2D3TIHEKV761MH5Q2E0PPDMMFQE NS
0pokmr1o31p47i4f87gdalftke1g7quv.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. AlebvCo8kKnuZB7laluIPj2cOIknkU/mpcVfsk4YGdNJZwdnj/rmo76NsqqdJvPA+6Mq9HoUm7FQ/XKVIoPqdL/SYLwcApf79G9u5W/luwDtK2e7Af3Nwbx6P3VGY5ZU38n+weLcg0iylarGgxP0dbDZRU7od8KsrA10s9IsehO1mfdZJjbHYcPvHPV36AhMgaxMmcwAYvl69rcdAhhaVw==
0pppd2d3tihekv761mh5q2e0ppdmmfqe.swiss.	43200	in	nsec3	1 0 0 - 0PPS18B7UTDPLBEBBLURUQ8PSOH91B9A NS
0pppd2d3tihekv761mh5q2e0ppdmmfqe.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. KASm9Eq6cgBxezTY1+chCZ2E3OgYDv51Hw72iN1S0tYA7SRZ3JXff/Yxnt/Q8CiLR/AZf2j2ljxZuSnrllwjiYb0bF4fT4dODHcADBEyruiJNMewREI4NJHGqRAPaxs7QzZtFK+Hm6uj6sOcuUgYHQA2Rf0rmzKOHGp7i4WXjMQdFKlZJ3B9ma4ujzoWP40SEereoiVQAqg7sD6l1L3udg==
0pps18b7utdplbebbluruq8psoh91b9a.swiss.	43200	in	nsec3	1 0 0 - 0PPSQKJM718IKOG273NITOGL8S9IUUTG NS
0pps18b7utdplbebbluruq8psoh91b9a.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. d7H5QBdqdXyBp1jc/F3seFrLplIoLbqRwQGS+CpgdoMsl0UDHf4LwPeaMHnW7yRyIZyNQ0tc+ZdEN4CKxo6ULyMkegunLccC/G6jjxQ44tbFr8guEESR2sasBE59K+IXdS8nbmEOGuNYBPzynTiL0YRe9qlTddXM/if57ck060VObey1VoxQp+AvOHq66BrVAUmc+YcREsuDRcL9snMenA==
0ppsqkjm718ikog273nitogl8s9iuutg.swiss.	43200	in	nsec3	1 0 0 - 0PQMJK12B7B87G1I8IQPRN2ETM09P8IQ NS
0ppsqkjm718ikog273nitogl8s9iuutg.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. VLrMSynHZg2OZeFnk6wHsOmzCrqn78oesuqlikZUcdKXzHy38TPmxbRrSU0iuyTU0oMDvCDhZvZ43qrhTosqDe4HWyCLXvir8KDnEWTjfRx9TJHY/9kAh/8XvAE0g98XeuKeJXyAdSSYg0LjG6L/g+6mdUp5XqZe1I5Y9GYo5lC/YJz4ajlUi7r7rgJYSeHkMsWHq9+bGeMKjGWJnCGD4Q==
0pqmjk12b7b87g1i8iqprn2etm09p8iq.swiss.	43200	in	nsec3	1 0 0 - 0PR7M5MEJ360V686LBU81AFH1MOHA5AM NS
0pqmjk12b7b87g1i8iqprn2etm09p8iq.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. H5JAMg+xqFX9DbGtmWu6p8o0z0slwPcLR/Xw1XKW0TZ7oPxJPv1glPbdD05PMqUeyLpfhdYjvzxof2FGUR4MWhhONNEOlldAxNXsJBvkvfoxXCX3OJ/QQ/b6nUgj9TSLjyZ4KQ7VusO/fKm0JpEyLdgS7VzJ0wz/SVVxVCOxMMfRLh6jGzl+Qu0MFScpy67Qcxm9VbrtYZWcCJpISr/r7A==
0pr7m5mej360v686lbu81afh1moha5am.swiss.	43200	in	nsec3	1 0 0 - 0PRVC4CJ7LF17E90PB26QCQNH4Q84S7G NS DS RRSIG
0pr7m5mej360v686lbu81afh1moha5am.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. DP7NNM1VKWYv6PSwPu/dt8caQZ5pcjDAWATukIklmfK1OQ8RKC4d5LidjOsAGmKRkMCpOJqQrDWGtcJEIap+DjZpO9QG3UrRGsFnfAXg9/xm5qk6BgsjN12gJLHme5xSTzVnDrNuRzpMUT/EEwIOldWEbr25pH9n/KYsJK/NMbfcAIM2zbfkV1bh8sZIMCFWno7ogi+54B5JDBDrLOQLTA==
0prvc4cj7lf17e90pb26qcqnh4q84s7g.swiss.	43200	in	nsec3	1 0 0 - 0PT0RHA4KSSD07MVABRNJ6MFPJMVT6UU NS
0prvc4cj7lf17e90pb26qcqnh4q84s7g.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. PN1MIsQ22VDOQ7HL+PipRdh7lWPf7LWNWUIx9HzPKyYcLbZaw60Vej6B+HJhOQWjHQ2u5BCUgj0INOnKDLVWjvh6d0wYfRSdpxN1J16jJ2vu7pB5Bn+Fhcy/q0gX5rIvnq+C0TtyDZlXhrcAVC1KJ26Z6ZuXsIYDKxOOtsgG6vXXHmC/wJXjhqJ7Ju8cfsojrVGHrZEq0iv14ZFZEzp+Ww==
0pt0rha4kssd07mvabrnj6mfpjmvt6uu.swiss.	43200	in	nsec3	1 0 0 - 0PU05VQK2TH8DAGJ2TO954P473561KT4 NS
0pt0rha4kssd07mvabrnj6mfpjmvt6uu.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. idDVpx+9h7r1BJVW72OkcwiHSlpMtO7HoBi+lps06FfULHCR/VHqqspJcd7CGJU/mR8dAC1xToo4KLZ6L71NXKcaBRNKi7UD2IbZSbgG3DxhJqS7FgWx+xT+XaepTSazfzIOYZptxUsZTcCRadyt0GK9EmU8pQNzS4ItmSfWOPtUCaoIkH9uMBkHox6MHRJXx0r5ek/DEoiDi+Grv1YTPw==
0pu05vqk2th8dagj2to954p473561kt4.swiss.	43200	in	nsec3	1 0 0 - 0PU95D40464G5HUGHQKPKVVDABU967EE NS
0pu05vqk2th8dagj2to954p473561kt4.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. hS+v0ilxnRnX34dIJo6o9S4s6gXukgngcB+QWV+VqUttOlAyFoYbge0XHhViXmt694jWOrAOtOtqDZYQFAKPSn3jsUOsz49I6YEbzoOwdtM8XSdpr/astHIoSQSCHtG+kAEXwriOxAGLCMJwD6vG9kS3f2dgZLyoU0GSqDOna2091KBTQfBAxQxPUilHX7TcR4n5X0YKQC6CE0qkGd66Cg==
0pu95d40464g5hughqkpkvvdabu967ee.swiss.	43200	in	nsec3	1 0 0 - 0PVCVU1M13HNBT3UGHNO6ESNRUMO179V NS
0pu95d40464g5hughqkpkvvdabu967ee.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. bDFUh8pvgzSy3o/FM3936g6QCdDcskhvOocJgY8qAKJpIczOA5GFC6oeofl2TckLqxgI7b6v2AlVmjLGLQVP9M1+R3/R7XnZuARbDPf3D/ndE8fEZGkK0T+nBOSZHX8MVkqus/fi7VA2STX2MjUOyNaxzgFHRycEbwqqWWeDwCB3U/Zyoz0u5FgUfBki6/NtYHL3fLks2CaL0iTxcaF1Yw==
0pvcvu1m13hnbt3ughno6esnrumo179v.swiss.	43200	in	nsec3	1 0 0 - 0PVEQ3GTTR1KBBIO7FSO5DC4HR7CL7JR NS
0pvcvu1m13hnbt3ughno6esnrumo179v.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. LUJ8+GbNXSdUaX3IhsvPpCaeEI+OLyJVMG99Zw6xt5lctDhU8OC+qt6MWIMSEd1o/dG9s9Fu8Nn3eS9jbE0gaw0ZAnEtzTwc+Sj43hXKHNkY9VSGWPEnpJNHdtROVudmS6VkCVxwXC1SFiyDLjB61E346QjJnaUgW3YzDWTrBpQNNYmGDLh30QT6fvbi3xx3qZ2buPM07Q7Hrf6qS37yAw==
0pveq3gttr1kbbio7fso5dc4hr7cl7jr.swiss.	43200	in	nsec3	1 0 0 - 0PVRNM4Q6K5T3F1GFBBE8RSPQKB7F0J7 NS
0pveq3gttr1kbbio7fso5dc4hr7cl7jr.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. VBmAfTKb5jVD8lr8/ir+ytqzAsk3rwDjblaE7iH5tqdH7rAIrJZmVWPSh+nSNtHKAzUSUROqJwYBIJcgRtfrAsC3PT+XgkxfWckvaz/feEW7JBp8kjO93z+VcS1fqDajsTvM54WExWJeNEu5J7xEyOVmzRCJA9aqcaKqyZjiBvunO/jCmdXNDVw3BzzmavrpyR5HXspudYsTZ/xHsJ9blw==
0pvrnm4q6k5t3f1gfbbe8rspqkb7f0j7.swiss.	43200	in	nsec3	1 0 0 - 0Q0SH3JFG9HISP6FJHU0M196GO198PUC NS
0pvrnm4q6k5t3f1gfbbe8rspqkb7f0j7.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. BEd/pAT3KjmD2iPDYuVKli8UAHU11UOrNEUmq1wojT36KwZYIS3yGB36x15Zs270+96EqmlYGvwpbEEZQ47KfmENYInHkCWZarxN+kKUVj+DZilUVC3QD+o8bMfXOyHeWgVGxvNQUOSrhXexC++RnSO/Gb+oA5wbfzOqA66JN/XEmJqZb0G2+8YR4X/czgnGPgunZDqrNEP/7xE/QdBEAw==
0q0sh3jfg9hisp6fjhu0m196go198puc.swiss.	43200	in	nsec3	1 0 0 - 0Q1T6BOPN7SV22I4TV663N1TKUBLHM8U NS
0q0sh3jfg9hisp6fjhu0m196go198puc.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. c59kClNmAVjqCnUDH/EOMEgrpz5zcdtBqLIqa7V1l9l3o6p59K2MfZZ4dmZ//W3vS1QYUW1ezEbM9/k9Lc8tq5YO/RcMIgG/hu7+hycpcHOHAGpwsbNrgYBXAOTPwMCN87ooitLQJwMbOQadZrMODAAXSLXAGGO3/icfoOaEz/2nQNZFNjnoPcDTqpx9LvnTbWd9e193MN/JSYIRBx7l2g==
0q1t6bopn7sv22i4tv663n1tkublhm8u.swiss.	43200	in	nsec3	1 0 0 - 0Q3L77OQ8PO8KCU7NL1UT5KBO90KCOS5 NS
0q1t6bopn7sv22i4tv663n1tkublhm8u.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. A9GCpIdWmb4hlBOKQJb95senpXOngwS5RLUrmnCFD/okcZBi/GQRlaO30t5AIDYnRs1QVpvnpC8xhTxrHtExtEmUERsroEKStUBihl02MJPoBBQfplCAZ9zVSl+ZQouY4IY2fe/9lUXNJ3qnsYAf02/Z9n58augrcXf4FjFqkbKvCErsDoroMyKtGLliEq+FII6LlwbHk4bGgCR1MbMIaA==
0q3l77oq8po8kcu7nl1ut5kbo90kcos5.swiss.	43200	in	nsec3	1 0 0 - 0Q4J4COHGCS6AF3NBBOLTOFKG6HJB025 NS
0q3l77oq8po8kcu7nl1ut5kbo90kcos5.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. DwlpkitUnDGJOHRmyhfjp/GNZxh//QsrlaYhbsJHzuOZyqXBE7I41JidONBfkAWu38qbEXb017UWZCsPAUmqIaxSK2aYA6iUjauw8OfQrXNmge2KKkXe9/6HvV5hMWq3qZocTMZWW+C5/68+tUzVeTmxz/Qm9S9+PIf6lzubK2ZPz82XeSbOfhv5xXVMrHCBu/3n903Wh26dEeVJzcn1MA==
0q4j4cohgcs6af3nbboltofkg6hjb025.swiss.	43200	in	nsec3	1 0 0 - 0Q4K512LQRBNIR1BO1FM1JPJNVFN1CTO NS
0q4j4cohgcs6af3nbboltofkg6hjb025.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. aTUgDa8TSOwvD4PnbZ2HiJVoTB4CjaLq+q6KeSxaWznU7dXQawRHOjBDHrQ/W+FrC2i3GZiIW4w+G8xsMhdw77XJ4cusPu18U1Y7O55z8p2lSa487hKwMr6LaFXP4bpAIDO4sb2U/zNS/PlyLdcf/mjPNbjrV0ahoyLl8+FL7h3aghODnz5xGOi+ZTM9ag9K5YnoHlOtjI3kt3UzeLJ92w==
0q4k512lqrbnir1bo1fm1jpjnvfn1cto.swiss.	43200	in	nsec3	1 0 0 - 0Q92MB4K7VS3OGL7VKQDL1J4UV0RP2I9 NS
0q4k512lqrbnir1bo1fm1jpjnvfn1cto.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. c5VGT24y7NZRklMt0oOzoJjgoHZFqMOIyNL/gyrs8DgZC4oqZDqiDZQfhZmMAYYC/ShyCe2EOaV7apKzZwcuhrm778K1Ulg7vVqwVEV8MACouYCttaFAdy4ICcg+9Bkv4omh1+ZZOTT+Eb3YS0S0gjPRGTdUzXVfkk3ch3ajoab2PbjzB+xaHg0X860onAwg9taQUG9KQ5jIGhvgbV9o8w==
0q92mb4k7vs3ogl7vkqdl1j4uv0rp2i9.swiss.	43200	in	nsec3	1 0 0 - 0Q98C6FAJ35894KPTKACV9FJ59DGPNJ1 NS
0q92mb4k7vs3ogl7vkqdl1j4uv0rp2i9.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. laRSuwlwMT+EkgJSEUnncEPaoS4+Sd4hS3ie11/kgWIYdXyF6PqBYTpmDOEjARtLXQwXWm+70+SePc8wqdLztv1n1sD9DyId++89inStQtt9JwINsI0+C8mvHguDKHrrXMdMIwp4yXd6o01J72I9puOOx0ypZDJ6N804XGmKArozOrFiM0mPvPAsZh5nhqyZZ36WiFyjv1hkBc9pUzP2nA==
0q98c6faj35894kptkacv9fj59dgpnj1.swiss.	43200	in	nsec3	1 0 0 - 0Q9GEL457FDOPFSOQUL1QP8T1LSND983 NS
0q98c6faj35894kptkacv9fj59dgpnj1.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. DIH1r7Bpf6FCVwk6EfyU5/ZeMO72aVBrvBn1k4G7tnOc/cFwPWou+IFlCxzSJ1NoqZ8OS0Q8BdDSpWZL9Cca4v/omPsstoURWvk1k/zvu5hzu0ObshpX8GcTzgXyEejJ3JNTppOm5jvmR1PO2wnnqKXQR3X2lzUU0xkyJerPerPPzvko8jg3QN3mJAUxxHLadGKceDD1Mchrc1EbHFpn2Q==
0q9gel457fdopfsoqul1qp8t1lsnd983.swiss.	43200	in	nsec3	1 0 0 - 0QA1PRUVQ8RJ35CKCBNHIJ40PI5R1M64 NS
0q9gel457fdopfsoqul1qp8t1lsnd983.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. XM7ACH91uv+Lyk5HPq07O05rK8QvQLvJOL/BBxP6cBng2zQEEmyHbtpZ6Iy28JnQLtaql048B/OLGRcr0otDKKRZTEr1GnhlRiebWMP9YH6bPFp6u5ptP8/94gY/qFpfhQOE1AV3diJ/DtqmnkokcEYgbq/ywZsoMoFO16W8wrZU1EH7TTB28zyFM1cT4aQQ6Rnf0srbgScB2OMpoFNWlA==
0qa1pruvq8rj35ckcbnhij40pi5r1m64.swiss.	43200	in	nsec3	1 0 0 - 0QABJ6ALRDIH4BJ10FELFDDGCGPF6BQT NS DS RRSIG
0qa1pruvq8rj35ckcbnhij40pi5r1m64.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. X5VqjOum3KQwRKvQ6wNCMVjYn7Hy4tA3ZtYHnuiJEqyBBLWVaqo0zW7pCVf5q/Gc7X2E0X9foNRLBInSTELECR8D7bdiNjLiHzNRixktHxCrTd3DaPfNs5aqCin6z6Rs7SQRpOlhy+wSvuNesS+D0C1X5y+mtmeR5VPXxTspi3nxpiMLShO1G/4BGfmdoLqJu2lS2O5zPS9aCGYXNy/rPQ==
0qabj6alrdih4bj10felfddgcgpf6bqt.swiss.	43200	in	nsec3	1 0 0 - 0QDH4RU685995AIU56MORCP67CJ87KO7 NS
0qabj6alrdih4bj10felfddgcgpf6bqt.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. FdqF4C4AfW8TG0igUxn0xKLPhtpwKgJ0ms/IFvoD+UC/uz6cWGzyEz2OHZCsFg25nMveD1aLFcgD7RLkMTDQj8uo+kw0HLZgrdoUOGiDKmEp0gNNeUpOzCSzPR2jl4uRKx/1oAEx9MBq97qZzJkDppBKUfn/TRA3/gmfCZZiNx6jpjUVcmLh96OBXetYX56nxzXkwyqFiHEpwdFOcrB5Hw==
0qdh4ru685995aiu56morcp67cj87ko7.swiss.	43200	in	nsec3	1 0 0 - 0QFA69RRPIK7GHODGQOCUFRQAMMM0IAL NS
0qdh4ru685995aiu56morcp67cj87ko7.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. YH8wC4DGXgs3IH5VMwXsquSpuWMfUDkk47ChuzwbEr97TOlMg1sSpvqIr8TQjF5HsTQgGo9xyUYXpgBTBNtdqXCJiZ0y6SmcygUHYSSVHIsJqha81hVWfOIJrns6na8xTVn7LfPmf7VGVYzwO9P/qhLdApJ/G1axHJq6STnTT1CKzlMWgA2oGIlUNhV+AzXGQDRx270PdNQjI+Wb/q29xw==
0qfa69rrpik7ghodgqocufrqammm0ial.swiss.	43200	in	nsec3	1 0 0 - 0QH3EFM349C31PJN68S1EBPLCC8FDQVL NS
0qfa69rrpik7ghodgqocufrqammm0ial.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. kjzEr8uTZihNaljdxTZMkC10cRmlCotNYZ+MARROEehB9NmfJ0GA0dPJ/CJeha45RqDMx0q/yLFxGH+Mf7tcc7xbuKElRtQBoz713g36Cl70/Tx+EDgzOixm7zm9iJjCkvXNNQrVR6vjapiMHwIdZIF8cWGlg1Jjk30/4FnqlfoJE1bF2dCnaEMncJa2A3JYmt/U0xox3P94ooR2LQNjtQ==
0qh3efm349c31pjn68s1ebplcc8fdqvl.swiss.	43200	in	nsec3	1 0 0 - 0QQNA8TN4RP5A466K5LLQ8DSHNGK9RHG NS DS RRSIG
0qh3efm349c31pjn68s1ebplcc8fdqvl.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. czG22s4FiCX7+hZQQ1mqv3F9VPwWPtL9gJa3/SkxrqIUoJQvg2RusAnR4UyvojxLotuC6U3M/8ADKFNh9612RSnkVs6F0Juek5SjBef8dsMufEZW02CH7SsxoRqi3gXRbplq/fZQcHUErGdO8irh88DKaMhCLqS9rPcJKRK/vl5oY4KXpgTULPmyZRkm4IuM6fuVGYSl1J79MHxK+hdqyA==
0qqna8tn4rp5a466k5llq8dshngk9rhg.swiss.	43200	in	nsec3	1 0 0 - 0QSOODCP73R5LU9SJ5SNS6OAVTRJMECE NS
0qqna8tn4rp5a466k5llq8dshngk9rhg.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. g7hxSOtA0qJrw7+ekH9JPSCy8YiLrvcYtB0sb3p10JnnnS8xQKjvDAeDj0lTsMHZG63UB/gECyGoT4sxYFam/TMaaXR4HwDG7GRoyNXYYQ/4MWFAFoEPEMYkza9ifbH9Wdw/gF3+7yx5DH7am/PRCdwm9EHe8nRw7G7Y9RH7dbuXXk52+3ZSn6In0TYwRaBRWxwFj1fOlBUs9LcRUKLuAQ==
0qsoodcp73r5lu9sj5sns6oavtrjmece.swiss.	43200	in	nsec3	1 0 0 - 0QVVOSDJR07T344G5GHKQUGRMGP2JSI5 NS
0qsoodcp73r5lu9sj5sns6oavtrjmece.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. kn7NkVrlHxe2/1cQ3pHlDHpCO6D/dBhhATCA53CI2PzReHGNHYwqzuRNfJ/Gbj5mmJSGNVzWwzjRnYxQazpukHlWwYkVcvtcem7soz+GB4zXFxUWvDACPw6ak+EkT/MUA9ryi64yhx/MDkm1qLD26zX1fY70+BDw9I7wPP1xGFtuK7TvmIPBv+VrCH0vMxJeu+uH5koNZZZ9ZDMrT1/Z/w==
0qvvosdjr07t344g5ghkqugrmgp2jsi5.swiss.	43200	in	nsec3	1 0 0 - 0R1DPGF6M25JGN1V2SG03E9FQ4GGPUIM NS
0qvvosdjr07t344g5ghkqugrmgp2jsi5.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. Rdwkkv6LXTw+2w2elKeQFuqFWt3Ll3qLo5rpwza296wvA0ETZmiTisiaX/2cj/pTAUdH0eFTII3VKD1hIkHgfeevQmT+OACn06IJzOEjTJPL7tak3gZ0hId2pwRFadw7rlfZ6atL+qH4HxXJT008mIL/iD3tRxPQnqExeLpstp2JEMfOzJ0tXLxGTQMxjJE2E04+YkrpRTH4FV9TIbUJWQ==
0r1dpgf6m25jgn1v2sg03e9fq4ggpuim.swiss.	43200	in	nsec3	1 0 0 - 0R25HVJQ4VUH09FSM6703LCSANEBF3H0 NS
0r1dpgf6m25jgn1v2sg03e9fq4ggpuim.swiss.	43200	in	rrsig	NSEC3 10 2 43200 20260114215222 20251231215222 11583 swiss. kG0dBCvhXCV23dWSkhHeLcwdwGN2F5nxLSD9x5ZNuFa4+jAhYDQtrwi4nxet8jt2qz0yIkxVC5NB1VlE6waqk314i9qcZ3VchMCheZMoULMfT6o17ZQ/P5mBVrNintniajSZIbonER1a9Ovd52m1NX+bnFzchdncdv8d5npwezPXQKC3aYVBFETG4myfSBOOj2svgY1nTZQLWp4r5dFVjQ==
0r25hvjq4vuh09fsm6703lcsanebf3h0.swiss.	43200	in	nsec3	1 0 0 - 0R3N38TPAJLUS3INBOC6UVDCCCQS904O NS DS RRSIG
