corsica.	3600	in	soa	a.nic.fr. dnsmaster.afnic.fr. 2222879700 3600 1800 1209600 600
0or6tuhdbfbtsa0d9odrtkbs6eajscji.corsica.	600	in	nsec3	1 1 0 - 0PH92PSQA1JQA5KUDCA15758E7RLCCVG NS DS RRSIG
0or6tuhdbfbtsa0d9odrtkbs6eajscji.corsica.	600	in	rrsig	NSEC3 13 2 600 20260209223841 20260110221833 60679 corsica. DWE4x9P5ZdIj6EnFH6fhhvRknsEgcnBkCiM99ekWRmtOR8RBHzfuNeIk1IlmHCsXqF616p3Yu/gwrhffqPlCvA==
0ph92psqa1jqa5kudca15758e7rlccvg.corsica.	600	in	nsec3	1 1 0 - 0QAKN00BKPK2JRBK0IG6440LPS6ST218 NS DS RRSIG
0ph92psqa1jqa5kudca15758e7rlccvg.corsica.	600	in	rrsig	NSEC3 13 2 600 20260209073604 20260110071923 60679 corsica. l60bhQ2Scw/zwT8r6CLZZbQrAQ5jeJYR7bE0B/vsgrMwD57GRckC/Y7/urTKYqcLZGOkdRToeb35w8WiD/yKxw==
0qakn00bkpk2jrbk0ig6440lps6st218.corsica.	600	in	nsec3	1 1 0 - 0QCVNQ9FGE9OB9N30PSQ8QT67RLAQRUT NS DS RRSIG
0qakn00bkpk2jrbk0ig6440lps6st218.corsica.	600	in	rrsig	NSEC3 13 2 600 20260209220313 20260110220142 60679 corsica. zKURLGzHOvgtVuUgf3hV9klWVJdJGwAtLwws+TSOtW/qeNtZvmIIAK41lSlUI6eDfPoa/Rom+C9+7jDcXz0khw==
0qcvnq9fge9ob9n30psq8qt67rlaqrut.corsica.	600	in	nsec3	1 1 0 - 0TAUH0066COTD6ODHF9KVLODSHK3H34E NS DS RRSIG
0qcvnq9fge9ob9n30psq8qt67rlaqrut.corsica.	600	in	rrsig	NSEC3 13 2 600 20260212040115 20260113115022 60679 corsica. fczSbXHbRML2RwH2rEPMJqYcEjs6+v5TyBhNmXTHyVyZWiT7MpZr8hdvg4wQb8UJKQ3anlik1zSyY5+jh8pWOQ==
0tauh0066cotd6odhf9kvlodshk3h34e.corsica.	600	in	nsec3	1 1 0 - 0TGDV5H19GJIFKJACN248P2KEKRJLMVO NS DS RRSIG
0tauh0066cotd6odhf9kvlodshk3h34e.corsica.	600	in	rrsig	NSEC3 13 2 600 20260205015120 20260106010629 60679 corsica. Hl0sP1kTicWznf0uXAg5VpjGdj7gy/kVKlRLry5jwNDDXaqZ2j/k55MASj4/JaJk9m5XmaxVvuuGIGuNrpF34A==
0tgdv5h19gjifkjacn248p2kekrjlmvo.corsica.	600	in	nsec3	1 1 0 - 0UQDKU472V0PTPOOA97HDS316UO87OR6 NS DS RRSIG
