direct.	3600	in	soa	v0n0.nic.direct. hostmaster.donuts.email. 1757638863 7200 900 1209600 3600
allthings.direct.	3600	in	ns	ns29.domaincontrol.com.
allthings.direct.	3600	in	ns	ns30.domaincontrol.com.
allura.direct.	3600	in	ns	ns1.tinyurl.com.
allura.direct.	3600	in	ns	ns2.tinyurl.com.
allura.direct.	3600	in	ns	ns3.tinyurl.com.
allura.direct.	3600	in	ns	ns4.tinyurl.com.
allure.direct.	3600	in	ns	ns1.dreamhost.com.
allure.direct.	3600	in	ns	ns2.dreamhost.com.
allure.direct.	3600	in	ns	ns3.dreamhost.com.
alluredigital.direct.	3600	in	ns	dns1.registrar-servers.com.
alluredigital.direct.	3600	in	ns	dns2.registrar-servers.com.
ally.direct.	3600	in	ns	ns1.expired.brandsight-dns.com.
ally.direct.	3600	in	ns	ns2.expired.brandsight-dns.com.
alma.direct.	3600	in	ns	docks16.rzone.de.
alma.direct.	3600	in	ns	shades02.rzone.de.
almond.direct.	3600	in	ns	ns1.dyna-ns.net.
almond.direct.	3600	in	ns	ns2.dyna-ns.net.
alo-yoga.direct.	3600	in	ns	ns1.101domain.com.
alo-yoga.direct.	3600	in	ns	ns2.101domain.com.
alo789.direct.	3600	in	ns	damiete.ns.cloudflare.com.
alo789.direct.	3600	in	ns	indie.ns.cloudflare.com.
aloha.direct.	3600	in	ns	dns1.registrar-servers.com.
aloha.direct.	3600	in	ns	dns2.registrar-servers.com.
alorarx.direct.	3600	in	ns	ns17.domaincontrol.com.
alorarx.direct.	3600	in	ns	ns18.domaincontrol.com.
aloyoga.direct.	3600	in	ns	ns1.101domain.com.
aloyoga.direct.	3600	in	ns	ns2.101domain.com.
alpari.direct.	3600	in	ns	ns1.alpari-dns.net.
alpari.direct.	3600	in	ns	ns2.alpari-dns.net.
alpari.direct.	3600	in	ns	ns3.alpari-dns.net.
alpari.direct.	3600	in	ns	ns4.alpari-dns.net.
alpari.direct.	3600	in	ns	ns5.alpari-dns.net.
alpha.direct.	3600	in	ns	ns1.afternic.com.
alpha.direct.	3600	in	ns	ns2.afternic.com.
alpha88.direct.	3600	in	ns	ali.ns.cloudflare.com.
alpha88.direct.	3600	in	ns	kai.ns.cloudflare.com.
alphacustcare.direct.	3600	in	ns	dns1.registrar-servers.com.
alphacustcare.direct.	3600	in	ns	dns2.registrar-servers.com.
alpina.direct.	3600	in	ns	ns01.hostnet.nl.
alpina.direct.	3600	in	ns	ns02.hostnet.nl.
alpinespas.direct.	3600	in	ns	ns09.domaincontrol.com.
alpinespas.direct.	3600	in	ns	ns10.domaincontrol.com.
alptis.direct.	3600	in	ns	dns14.ovh.net.
alptis.direct.	3600	in	ns	ns14.ovh.net.
alpvo.direct.	3600	in	ns	ns1.dnsip.com.
alpvo.direct.	3600	in	ns	ns2.dnsip.com.
alrrh.direct.	3600	in	ns	n1.xundns.com.
alrrh.direct.	3600	in	ns	n2.xundns.com.
alshams.direct.	3600	in	ns	ns-142-a.gandi.net.
alshams.direct.	3600	in	ns	ns-150-c.gandi.net.
alshams.direct.	3600	in	ns	ns-195-b.gandi.net.
alt.direct.	3600	in	ns	bowen.ns.cloudflare.com.
alt.direct.	3600	in	ns	katja.ns.cloudflare.com.
altenhilfe24.direct.	3600	in	ns	ns1.ns2care-server.de.
altenhilfe24.direct.	3600	in	ns	ns2.ns2care-server.de.
alter.direct.	3600	in	ns	ns-cloud-a1.googledomains.com.
alter.direct.	3600	in	ns	ns-cloud-a2.googledomains.com.
alter.direct.	3600	in	ns	ns-cloud-a3.googledomains.com.
alter.direct.	3600	in	ns	ns-cloud-a4.googledomains.com.
alterega.direct.	3600	in	ns	ns1.safebrands.fr.
alterega.direct.	3600	in	ns	ns2.safebrands.eu.
alterega.direct.	3600	in	ns	ns3.safebrands.com.
alterega.direct.	3600	in	ns	ns4.safebrands.org.
alterega.direct.	3600	in	ns	ns5.safebrands.tech.
alternate.direct.	3600	in	ns	ns1-03.azure-dns.com.
alternate.direct.	3600	in	ns	ns2-03.azure-dns.net.
alternate.direct.	3600	in	ns	ns3-03.azure-dns.org.
alternate.direct.	3600	in	ns	ns4-03.azure-dns.info.
alternative.direct.	3600	in	ns	ns13.domaincontrol.com.
alternative.direct.	3600	in	ns	ns14.domaincontrol.com.
alternatives.direct.	3600	in	ns	ns45.domaincontrol.com.
alternatives.direct.	3600	in	ns	ns46.domaincontrol.com.
altitude.direct.	3600	in	ns	ns47.domaincontrol.com.
altitude.direct.	3600	in	ns	ns48.domaincontrol.com.
alturna.direct.	3600	in	ds	1122 13 1 64147F7B36FCE9202556057C0FC5D8BAA411983A
alturna.direct.	3600	in	ns	ns0.transip.net.
alturna.direct.	3600	in	ns	ns1.transip.nl.
alturna.direct.	3600	in	ns	ns2.transip.eu.
alturna.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. fa+3yuktEVPAajhPP+KmoGYoJorm2VezO7ovfHmKYByiSCpBw2SX0UiL2M3HYMBVk5GoQ0zbMIMr/JY2hXKkLVdLX3HAdO/TPGpOy10HIODVl2uOMd30TxDNLtMh9uZ7EOh3nNWifJrOamW66GuWBg1SpixaTXDa7tQ+o1NwyAk=
aluminum.direct.	3600	in	ns	dns1.registrar-servers.com.
aluminum.direct.	3600	in	ns	dns2.registrar-servers.com.
aluminus.direct.	3600	in	ns	dns1.registrar-servers.com.
aluminus.direct.	3600	in	ns	dns2.registrar-servers.com.
alura.direct.	3600	in	ns	ns33.domaincontrol.com.
alura.direct.	3600	in	ns	ns34.domaincontrol.com.
ama.direct.	3600	in	ns	dns1.registrar-servers.com.
ama.direct.	3600	in	ns	dns2.registrar-servers.com.
amag.direct.	3600	in	ns	ns1.rrpproxy.net.
amag.direct.	3600	in	ns	ns2.rrpproxy.net.
amag.direct.	3600	in	ns	ns3.rrpproxy.net.
amanda.direct.	3600	in	ns	ns31.domaincontrol.com.
amanda.direct.	3600	in	ns	ns32.domaincontrol.com.
amazon.direct.	3600	in	ns	nsgbr.comlaude.co.uk.
amazon.direct.	3600	in	ns	nssui.comlaude.ch.
amazon.direct.	3600	in	ns	nsusa.comlaude.net.
amber.direct.	3600	in	ns	ns77.worldnic.com.
amber.direct.	3600	in	ns	ns78.worldnic.com.
ambient.direct.	3600	in	ns	ns1.telekom.net.
ambient.direct.	3600	in	ns	pns.dtag.de.
ambiente.direct.	3600	in	ns	ns1.afternic.com.
ambiente.direct.	3600	in	ns	ns2.afternic.com.
ambitionx.direct.	3600	in	ns	dns1.registrar-servers.com.
ambitionx.direct.	3600	in	ns	dns2.registrar-servers.com.
ambrosia.direct.	3600	in	ns	sneh.ns.cloudflare.com.
ambrosia.direct.	3600	in	ns	tosana.ns.cloudflare.com.
amd.direct.	3600	in	ns	ns-1176.awsdns-19.org.
amd.direct.	3600	in	ns	ns-1981.awsdns-55.co.uk.
amd.direct.	3600	in	ns	ns-496.awsdns-62.com.
amd.direct.	3600	in	ns	ns-862.awsdns-43.net.
amegy.direct.	3600	in	ns	dns1.srsplus.com.
amegy.direct.	3600	in	ns	dns2.srsplus.com.
amegybank.direct.	3600	in	ns	dns1.srsplus.com.
amegybank.direct.	3600	in	ns	dns2.srsplus.com.
ameli.direct.	3600	in	ns	indom10.indomco.com.
ameli.direct.	3600	in	ns	indom130.indomco.org.
ameli.direct.	3600	in	ns	indom20.indomco.net.
ameli.direct.	3600	in	ns	indom30.indomco.fr.
ameli.direct.	3600	in	ns	indom80.indomco.hk.
amen.direct.	3600	in	ns	ns1.dns-parking.com.
amen.direct.	3600	in	ns	ns2.dns-parking.com.
america.direct.	3600	in	ns	ns1.afternic.com.
america.direct.	3600	in	ns	ns2.afternic.com.
american.direct.	3600	in	ns	dns1.registrar-servers.com.
american.direct.	3600	in	ns	dns2.registrar-servers.com.
americanbitcoin.direct.	3600	in	ns	ns37.domaincontrol.com.
americanbitcoin.direct.	3600	in	ns	ns38.domaincontrol.com.
americanchallenger.direct.	3600	in	ns	ns33.domaincontrol.com.
americanchallenger.direct.	3600	in	ns	ns34.domaincontrol.com.
americanfiber.direct.	3600	in	ns	dns1.registrar-servers.com.
americanfiber.direct.	3600	in	ns	dns2.registrar-servers.com.
americanmade.direct.	3600	in	ns	curitiba.ns.porkbun.com.
americanmade.direct.	3600	in	ns	fortaleza.ns.porkbun.com.
americanmade.direct.	3600	in	ns	maceio.ns.porkbun.com.
americanmade.direct.	3600	in	ns	salvador.ns.porkbun.com.
americanproductsandservicesdirectory.direct.	3600	in	ns	dns1.registrar-servers.com.
americanproductsandservicesdirectory.direct.	3600	in	ns	dns2.registrar-servers.com.
americansolar.direct.	3600	in	ns	ns31.domaincontrol.com.
americansolar.direct.	3600	in	ns	ns32.domaincontrol.com.
americanstandard.direct.	3600	in	ns	ns-1054.awsdns-03.org.
americanstandard.direct.	3600	in	ns	ns-1779.awsdns-30.co.uk.
americanstandard.direct.	3600	in	ns	ns-481.awsdns-60.com.
americanstandard.direct.	3600	in	ns	ns-831.awsdns-39.net.
americanweed.direct.	3600	in	ns	ns-1285.awsdns-32.org.
americanweed.direct.	3600	in	ns	ns-1996.awsdns-57.co.uk.
americanweed.direct.	3600	in	ns	ns-298.awsdns-37.com.
americanweed.direct.	3600	in	ns	ns-966.awsdns-56.net.
ami.direct.	3600	in	ns	ns37.domaincontrol.com.
ami.direct.	3600	in	ns	ns38.domaincontrol.com.
amigo.direct.	3600	in	ds	55417 8 2 26BA1622053E44D4CE877EC2F4F5D2ACBB55685B9C1A620CB4C9DAA3F628B12A
amigo.direct.	3600	in	ns	ns-cloud-e1.googledomains.com.
amigo.direct.	3600	in	ns	ns-cloud-e2.googledomains.com.
amigo.direct.	3600	in	ns	ns-cloud-e3.googledomains.com.
amigo.direct.	3600	in	ns	ns-cloud-e4.googledomains.com.
amigo.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. QQ+2JBnOAkR/BSx2NwGEv92xaWDde9uRspz0l5Q3/ciRufpeEzd4jWRY9Ja/CPmWiP93eKGu5KPooqp1layDxcG+oUTjakTZ5dhAoNFBA+7f5gu0GW4gi5SFXqzedjYY8kk4vb0l0BXQ66qiAtz0WDEHkrHxOggocC5pTw6X/B0=
amigos.direct.	3600	in	ns	ns71.domaincontrol.com.
amigos.direct.	3600	in	ns	ns72.domaincontrol.com.
aminos.direct.	3600	in	ns	dns1.registrar-servers.com.
aminos.direct.	3600	in	ns	dns2.registrar-servers.com.
amir.direct.	3600	in	ns	ns3.afternic.com.
amir.direct.	3600	in	ns	ns4.afternic.com.
amish.direct.	3600	in	ds	2371 13 2 E8BBA2C4DAA783DBC613305CB6E1BCD3E694B53D06E10C2DCA920267B248A8B8
amish.direct.	3600	in	ns	david.ns.cloudflare.com.
amish.direct.	3600	in	ns	jill.ns.cloudflare.com.
amish.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. U9Eg6+r7W7tb14WM1Jdn6SmdygZb11J44BIuQDNh5BdsI8ptPdLYD+iRV6UU2vnx7TkT91gBZ55g7YAWeVdj/fUktQVV2VXEEuluUOI2C/hAw6dj/MhTWQra7jtV+45t/gxQIO9YbRH0w9S25Z/YKh5cN1nqUIao6o6Etz00c6k=
amit.direct.	3600	in	ns	dns1.registrar-servers.com.
amit.direct.	3600	in	ns	dns2.registrar-servers.com.
aml.direct.	3600	in	ns	dale.ns.cloudflare.com.
aml.direct.	3600	in	ns	molly.ns.cloudflare.com.
ammo.direct.	3600	in	ns	ns57.domaincontrol.com.
ammo.direct.	3600	in	ns	ns58.domaincontrol.com.
ammunition.direct.	3600	in	ns	ns47.domaincontrol.com.
ammunition.direct.	3600	in	ns	ns48.domaincontrol.com.
ammunition1.direct.	3600	in	ns	ns09.domaincontrol.com.
ammunition1.direct.	3600	in	ns	ns10.domaincontrol.com.
amnesia.direct.	3600	in	ns	ns1.dnsowl.com.
amnesia.direct.	3600	in	ns	ns2.dnsowl.com.
amnesia.direct.	3600	in	ns	ns3.dnsowl.com.
amour.direct.	3600	in	ns	dns14.ovh.net.
amour.direct.	3600	in	ns	ns14.ovh.net.
ampersand.direct.	3600	in	ns	ns55.domaincontrol.com.
ampersand.direct.	3600	in	ns	ns56.domaincontrol.com.
amrit-kalash.direct.	3600	in	ns	docks13.rzone.de.
amrit-kalash.direct.	3600	in	ns	shades02.rzone.de.
ams-shop.direct.	3600	in	ns	docks20.rzone.de.
ams-shop.direct.	3600	in	ns	shades15.rzone.de.
amslod.direct.	3600	in	ns	ns3.firstfind.nl.
amslod.direct.	3600	in	ns	ns4.firstfind.nl.
amslod.direct.	3600	in	ns	ns5.firstfind.net.
amt.direct.	3600	in	ns	ns10.worldnic.com.
amt.direct.	3600	in	ns	ns9.worldnic.com.
amx.direct.	3600	in	ns	coco.bunny.net.
amx.direct.	3600	in	ns	kiki.bunny.net.
amzn-re.direct.	3600	in	ns	ns-1012.awsdns-62.net.
amzn-re.direct.	3600	in	ns	ns-1049.awsdns-03.org.
amzn-re.direct.	3600	in	ns	ns-1869.awsdns-41.co.uk.
amzn-re.direct.	3600	in	ns	ns-244.awsdns-30.com.
amzpublishing.direct.	3600	in	ns	austin.ns.cloudflare.com.
amzpublishing.direct.	3600	in	ns	rita.ns.cloudflare.com.
an99.direct.	3600	in	ns	dns1.registrar-servers.com.
an99.direct.	3600	in	ns	dns2.registrar-servers.com.
analog.direct.	3600	in	ns	ns49.domaincontrol.com.
analog.direct.	3600	in	ns	ns50.domaincontrol.com.
analytic.direct.	3600	in	ns	ns1.reg.ru.
analytic.direct.	3600	in	ns	ns2.reg.ru.
analytics.direct.	3600	in	ns	ns1.reg.ru.
analytics.direct.	3600	in	ns	ns2.reg.ru.
anc0oq60o67bt23hetco162kqlrgf0lp.direct.	3600	in	nsec3	1 1 0 73 ANNVFDHLAQHEM03U5PF2G21PG4GTAHH5 NS DS RRSIG
anc0oq60o67bt23hetco162kqlrgf0lp.direct.	3600	in	rrsig	NSEC3 8 2 3600 20250930153016 20250909143016 27873 direct. Xc4PlgL5kRraBFyXKjJpriThW024erubsUoOUo8taDzJB3ubEU6Cj3CkkGarDLVwW/UQ7wWxfdAtmXlKQ0PJzrk+KesKCPVEcXAC+QS6+VnyZczxZ2rAv4Rmdx6KyWDGTZyfWjduA8pWunUJPcBC3cLlixvw/YPvktDRWdBTcdk=
anchorlift.direct.	3600	in	ns	ns1.hostedup.com.
anchorlift.direct.	3600	in	ns	ns2.hostedup.com.
anchorsystems.direct.	3600	in	ns	ns1.cybacore.com.
anchorsystems.direct.	3600	in	ns	ns2.this-dns.net.
and.direct.	3600	in	ns	ns1.digitalocean.com.
and.direct.	3600	in	ns	ns2.digitalocean.com.
andhra.direct.	3600	in	ns	planet.gameofweb.com.
andhra.direct.	3600	in	ns	star.gameofweb.com.
andi.direct.	3600	in	ns	dns1.registrar-servers.com.
andi.direct.	3600	in	ns	dns2.registrar-servers.com.
andmore.direct.	3600	in	ns	docks08.rzone.de.
andmore.direct.	3600	in	ns	shades16.rzone.de.
andre.direct.	3600	in	ns	ns1037.ui-dns.biz.
andre.direct.	3600	in	ns	ns1057.ui-dns.de.
andre.direct.	3600	in	ns	ns1074.ui-dns.com.
andre.direct.	3600	in	ns	ns1107.ui-dns.org.
andrews.direct.	3600	in	ns	ns59.domaincontrol.com.
andrews.direct.	3600	in	ns	ns60.domaincontrol.com.
andromeda.direct.	3600	in	ns	ns11.domaincontrol.com.
andromeda.direct.	3600	in	ns	ns12.domaincontrol.com.
andy.direct.	3600	in	ns	ns1.dyna-ns.net.
andy.direct.	3600	in	ns	ns2.dyna-ns.net.
anesthesia.direct.	3600	in	ns	lisa.ns.cloudflare.com.
anesthesia.direct.	3600	in	ns	luke.ns.cloudflare.com.
angel.direct.	3600	in	ns	ns1.dyna-ns.net.
angel.direct.	3600	in	ns	ns2.dyna-ns.net.
angieslist.direct.	3600	in	ns	ns1.lexsynergy.net.
angieslist.direct.	3600	in	ns	ns2.lexsynergy.us.
angieslist.direct.	3600	in	ns	ns3.lexsynergy.info.
anglers.direct.	3600	in	ns	ns51.domaincontrol.com.
anglers.direct.	3600	in	ns	ns52.domaincontrol.com.
angling.direct.	3600	in	ns	dns1.cscdns.net.
angling.direct.	3600	in	ns	dns2.cscdns.net.
angora.direct.	3600	in	ds	47522 8 2 2A97D655472C4E327D571235B1C60E4648282B6221BFB8FB8825AF2B4E718BEF
angora.direct.	3600	in	ns	ns-cloud-d1.googledomains.com.
angora.direct.	3600	in	ns	ns-cloud-d2.googledomains.com.
angora.direct.	3600	in	ns	ns-cloud-d3.googledomains.com.
angora.direct.	3600	in	ns	ns-cloud-d4.googledomains.com.
angora.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. KBk0CmPn5MlRZByG4vGcmAjk2ZvR/wuQtDOLfpMuCB+z2JwqkNKp7L3EqofFPM51EUNh9tVhC0/Gu5OhW5RDNQKIaOXxzAKvOQ9KfDbs4Xzb80h4y31jK6WnfYD26+qcEukqIDeRNxb3vHlF1Gn7Tf6Li49vH7ZP7oHidcrJD2I=
angular.direct.	3600	in	ns	ns.hostpoint.ch.
angular.direct.	3600	in	ns	ns2.hostpoint.ch.
angular.direct.	3600	in	ns	ns3.hostpoint.ch.
anheuser-busch.direct.	3600	in	ns	dns1.cscdns.net.
anheuser-busch.direct.	3600	in	ns	dns2.cscdns.net.
animal.direct.	3600	in	ds	2371 13 2 B2E205393CBAA910CC3BA004779E2AC3C3426E1CB09D2F07234D613F98DFA926
animal.direct.	3600	in	ns	brenda.ns.cloudflare.com.
animal.direct.	3600	in	ns	ram.ns.cloudflare.com.
animal.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. L1SjkYY2ObaKMF9/Xu1TBKbghWeODloK4YKc4wfFek0BSEFlmvW7xkGNKKR/N3AEyfStbrkxEDKDoLHt8Uw2e7dH56o6pfW17SvXF4OeiCnJZtGarWBQwIp56zRdkghWXZ52/laKYVUHE176RB7+/UZwhn8UJ8Xm2Abn4KqrYe4=
animalhealth.direct.	3600	in	ns	aria.ns.cloudflare.com.
animalhealth.direct.	3600	in	ns	mitchell.ns.cloudflare.com.
anime.direct.	3600	in	ns	ns1.anikeen.cloud.
anime.direct.	3600	in	ns	ns2.anikeen.cloud.
animed.direct.	3600	in	ns	ns1.parkingcrew.net.
animed.direct.	3600	in	ns	ns2.parkingcrew.net.
anlage.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anlage.direct.	3600	in	ns	ns-de.1and1-dns.com.
anlage.direct.	3600	in	ns	ns-de.1and1-dns.de.
anlage.direct.	3600	in	ns	ns-de.1and1-dns.org.
anna.direct.	3600	in	ns	ns17.domaincontrol.com.
anna.direct.	3600	in	ns	ns18.domaincontrol.com.
anne.direct.	3600	in	ns	dns1.namecheaphosting.com.
anne.direct.	3600	in	ns	dns2.namecheaphosting.com.
anni.direct.	3600	in	ns	ns37.domaincontrol.com.
anni.direct.	3600	in	ns	ns38.domaincontrol.com.
annonces.direct.	3600	in	ns	ns-208-c.gandi.net.
annonces.direct.	3600	in	ns	ns-33-b.gandi.net.
annonces.direct.	3600	in	ns	ns-72-a.gandi.net.
annuities.direct.	3600	in	ns	ns35.domaincontrol.com.
annuities.direct.	3600	in	ns	ns36.domaincontrol.com.
annuitiesdot.direct.	3600	in	ns	ns31.domaincontrol.com.
annuitiesdot.direct.	3600	in	ns	ns32.domaincontrol.com.
annuity.direct.	3600	in	ns	ns65.domaincontrol.com.
annuity.direct.	3600	in	ns	ns66.domaincontrol.com.
annuityassurance.direct.	3600	in	ns	ns03.domaincontrol.com.
annuityassurance.direct.	3600	in	ns	ns04.domaincontrol.com.
annuityman.direct.	3600	in	ns	ns39.domaincontrol.com.
annuityman.direct.	3600	in	ns	ns40.domaincontrol.com.
annuityquote.direct.	3600	in	ns	ns65.domaincontrol.com.
annuityquote.direct.	3600	in	ns	ns66.domaincontrol.com.
annuitytruth.direct.	3600	in	ns	ns57.domaincontrol.com.
annuitytruth.direct.	3600	in	ns	ns58.domaincontrol.com.
annuleringsverzekering.direct.	3600	in	ns	ns47750.openprovider.com.
annuleringsverzekering.direct.	3600	in	ns	ns71420.openprovider.com.
annvfdhlaqhem03u5pf2g21pg4gtahh5.direct.	3600	in	nsec3	1 1 0 73 AO3JDGGDSHVVDD66AT1HCV9NMS3SNJ2P NS DS RRSIG
annvfdhlaqhem03u5pf2g21pg4gtahh5.direct.	3600	in	rrsig	NSEC3 8 2 3600 20250930153016 20250909143016 27873 direct. dB94pExAGr11oW7gwXtl12GX6Ja5qN+rXwQaFTw7meMG2feNQqTUqZdoKfDG2vg4ToKQDZ0P6wmRH9isuoYkQzRW9HYl//8i78+tr+6JXw3EkhaCnI8ycaMl03tR/uZqVeSPgHiIfYBNesvIqvBpSJ8XjR0tjblkphNS/BIipEk=
anoboy.direct.	3600	in	ns	ben.ns.cloudflare.com.
anoboy.direct.	3600	in	ns	kay.ns.cloudflare.com.
anomaly.direct.	3600	in	ds	9352 8 2 61D9B835646B693D1C782CFDA1E8C287D4F89A99A448538B355B5DCFE75D76AE
anomaly.direct.	3600	in	ns	ns-cloud-c1.googledomains.com.
anomaly.direct.	3600	in	ns	ns-cloud-c2.googledomains.com.
anomaly.direct.	3600	in	ns	ns-cloud-c3.googledomains.com.
anomaly.direct.	3600	in	ns	ns-cloud-c4.googledomains.com.
anomaly.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. IkbLqW/BtrwB3SORhzSrdisawYptcVEE35LOiJ9hvVb+Onjve+DeElH9nPTeI1uVEOzxB71zoxkXyJSEDgCHco/9b0qzI7zw9vx//WFYycYV0vsJUQVgkMXL0LKLiQh+RYaW+DAZ/w9Ekaxu8XdtS5VYz2O8m5jvE7nLaC4pN+A=
anonymous.direct.	3600	in	ns	ns11.domaincontrol.com.
anonymous.direct.	3600	in	ns	ns12.domaincontrol.com.
ansell.direct.	3600	in	ns	dns1.name-services.com.
ansell.direct.	3600	in	ns	dns2.name-services.com.
ansell.direct.	3600	in	ns	dns3.name-services.com.
ansell.direct.	3600	in	ns	dns4.name-services.com.
ansell.direct.	3600	in	ns	dns5.name-services.com.
ansellcondoms.direct.	3600	in	ns	dns1.name-services.com.
ansellcondoms.direct.	3600	in	ns	dns2.name-services.com.
ansellcondoms.direct.	3600	in	ns	dns3.name-services.com.
ansellcondoms.direct.	3600	in	ns	dns4.name-services.com.
ansellcondoms.direct.	3600	in	ns	dns5.name-services.com.
anshulg.direct.	3600	in	ds	4202 8 2 1AF04A565BF6655AB664922FCD4CADACC8E8ED29F683703967ADC7A6E4A429C3
anshulg.direct.	3600	in	ns	ns-cloud-c1.googledomains.com.
anshulg.direct.	3600	in	ns	ns-cloud-c2.googledomains.com.
anshulg.direct.	3600	in	ns	ns-cloud-c3.googledomains.com.
anshulg.direct.	3600	in	ns	ns-cloud-c4.googledomains.com.
anshulg.direct.	3600	in	rrsig	DS 8 2 3600 20250930153016 20250909143016 27873 direct. IsBr4bm1QE5Ajyhh5hMn0/wAlYaNRwXy13tSWXxhdOwVJ48yAp0NReFMzEJbxcfGSk7KqLXM1FvJF3eFxcHpwnLWxZmm813meSV0sDIXCNhXJw2R8Dgr+YMQ5+9e2wQD7tQFHBVVElTYrbJABH9B11SeQ0T1fK308NObhDn1bxY=
anso1.direct.	3600	in	ns	ns1163.dns.dyn.com.
anso1.direct.	3600	in	ns	ns2199.dns.dyn.com.
anso1.direct.	3600	in	ns	ns3180.dns.dyn.com.
anso1.direct.	3600	in	ns	ns4144.dns.dyn.com.
answer.direct.	3600	in	ns	ns1.sedoparking.com.
answer.direct.	3600	in	ns	ns2.sedoparking.com.
answers.direct.	3600	in	ns	ns-1016.awsdns-63.net.
answers.direct.	3600	in	ns	ns-1445.awsdns-52.org.
answers.direct.	3600	in	ns	ns-1605.awsdns-08.co.uk.
answers.direct.	3600	in	ns	ns-207.awsdns-25.com.
antenna.direct.	3600	in	ns	ns15.domaincontrol.com.
antenna.direct.	3600	in	ns	ns16.domaincontrol.com.
antennas.direct.	3600	in	ns	ns15.domaincontrol.com.
antennas.direct.	3600	in	ns	ns16.domaincontrol.com.
anthony.direct.	3600	in	ns	lee.ns.cloudflare.com.
anthony.direct.	3600	in	ns	nelci.ns.cloudflare.com.
anthropologie.direct.	3600	in	ns	pdns1.ultradns.net.
anthropologie.direct.	3600	in	ns	pdns2.ultradns.net.
anthropologie.direct.	3600	in	ns	pdns3.ultradns.org.
anthropologie.direct.	3600	in	ns	pdns4.ultradns.org.
anthropologie.direct.	3600	in	ns	pdns5.ultradns.info.
anthropologie.direct.	3600	in	ns	pdns6.ultradns.co.uk.
anti-ligature.direct.	3600	in	ns	dns1.registrar-servers.com.
anti-ligature.direct.	3600	in	ns	dns2.registrar-servers.com.
antigua.direct.	3600	in	ns	dns1.cscdns.net.
antigua.direct.	3600	in	ns	dns2.cscdns.net.
antique.direct.	3600	in	ns	ns3.afternic.com.
antique.direct.	3600	in	ns	ns4.afternic.com.
antiques.direct.	3600	in	ns	ns1.volusion.com.
antiques.direct.	3600	in	ns	ns2.volusion.com.
antiques.direct.	3600	in	ns	ns3.volusion.com.
antiques.direct.	3600	in	ns	ns4.volusion.com.
antivirus.direct.	3600	in	ns	kanye.ns.cloudflare.com.
antivirus.direct.	3600	in	ns	lana.ns.cloudflare.com.
anton.direct.	3600	in	ns	dns1.registrar-servers.com.
anton.direct.	3600	in	ns	dns2.registrar-servers.com.
antwerpdiamonds.direct.	3600	in	ns	emma.ns.cloudflare.com.
antwerpdiamonds.direct.	3600	in	ns	sid.ns.cloudflare.com.
anualidad.direct.	3600	in	ns	ns07.domaincontrol.com.
anualidad.direct.	3600	in	ns	ns08.domaincontrol.com.
anualidads.direct.	3600	in	ns	ns07.domaincontrol.com.
anualidads.direct.	3600	in	ns	ns08.domaincontrol.com.
anuntul.direct.	3600	in	ns	david.ns.cloudflare.com.
anuntul.direct.	3600	in	ns	rose.ns.cloudflare.com.
anwalt-arbeitsrecht.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anwalt-arbeitsrecht.direct.	3600	in	ns	ns-de.1and1-dns.com.
anwalt-arbeitsrecht.direct.	3600	in	ns	ns-de.1and1-dns.de.
anwalt-arbeitsrecht.direct.	3600	in	ns	ns-de.1and1-dns.org.
anwalt-erbrecht.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anwalt-erbrecht.direct.	3600	in	ns	ns-de.1and1-dns.com.
anwalt-erbrecht.direct.	3600	in	ns	ns-de.1and1-dns.de.
anwalt-erbrecht.direct.	3600	in	ns	ns-de.1and1-dns.org.
anwalt-immobilienrecht.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anwalt-immobilienrecht.direct.	3600	in	ns	ns-de.1and1-dns.com.
anwalt-immobilienrecht.direct.	3600	in	ns	ns-de.1and1-dns.de.
anwalt-immobilienrecht.direct.	3600	in	ns	ns-de.1and1-dns.org.
anwalt-mietrecht.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anwalt-mietrecht.direct.	3600	in	ns	ns-de.1and1-dns.com.
anwalt-mietrecht.direct.	3600	in	ns	ns-de.1and1-dns.de.
anwalt-mietrecht.direct.	3600	in	ns	ns-de.1and1-dns.org.
anwalt.direct.	3600	in	ns	ns-de.1and1-dns.biz.
anwalt.direct.	3600	in	ns	ns-de.1and1-dns.com.
anwalt.direct.	3600	in	ns	ns-de.1and1-dns.de.
anwalt.direct.	3600	in	ns	ns-de.1and1-dns.org.
any.direct.	3600	in	ns	dara.ns.cloudflare.com.
any.direct.	3600	in	ns	mitch.ns.cloudflare.com.
anycoin.direct.	3600	in	ns	ns1.mijnhostingpartner.nl.
