nrw.	86400	in	soa	anycast9.irondns.net. dnsmaster.knipp.de. 2601060103 7200 7200 604800 7200
azure.nrw.	86400	in	ns	ns1123.ui-dns.org.
b-b.nrw.	86400	in	ns	docks01.rzone.de.
b-b.nrw.	86400	in	ns	shades11.rzone.de.
b-e.nrw.	86400	in	ns	ns25.domaincontrol.com.
b-e.nrw.	86400	in	ns	ns26.domaincontrol.com.
b-et.nrw.	86400	in	ns	docks16.rzone.de.
b-et.nrw.	86400	in	ns	shades01.rzone.de.
b-it.nrw.	86400	in	ns	ns.udag.de.
b-it.nrw.	86400	in	ns	ns.udag.net.
b-it.nrw.	86400	in	ns	ns.udag.org.
b-shk.nrw.	86400	in	ns	ns1030.ui-dns.com.
b-shk.nrw.	86400	in	ns	ns1068.ui-dns.de.
b-shk.nrw.	86400	in	ns	ns1087.ui-dns.biz.
b-shk.nrw.	86400	in	ns	ns1105.ui-dns.org.
b-sm.nrw.	86400	in	ns	ns1022.ui-dns.biz.
b-sm.nrw.	86400	in	ns	ns1104.ui-dns.org.
b-sm.nrw.	86400	in	ns	ns1106.ui-dns.com.
b-sm.nrw.	86400	in	ns	ns1121.ui-dns.de.
b04c8fqqof9r3soc16n8m3kr0pegb4su.nrw.	43200	in	nsec3	1 0 0 - B050HLFHRSFG08E30901PU8862MS0C3J NS
b04c8fqqof9r3soc16n8m3kr0pegb4su.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. jz+6LwlfhpkV1FdzOsB6EuBGn8YruTT6i/wCz3nvhTQE4BAej4TJFC3ipEM1Ymg/K2GC57QMeuPDWRCHeCu1xvrRPECPErY7mI1O6xES4tqfaZnUvp1MsyN91N53HUfPCtCKvnNX6mn/I9Qelom9V0a00ohAIwi7S3f0/kBd/EYxyS50+WmheU3GHSpxOc7tQy3aEHAGXJpHGtlovTkEMA==
b050hlfhrsfg08e30901pu8862ms0c3j.nrw.	43200	in	nsec3	1 0 0 - B09CQFV6JPF4G20F7CASIPF85CACB4OJ NS DS RRSIG
b050hlfhrsfg08e30901pu8862ms0c3j.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. AhCbxb1yoWKhMnMlTRhlkTAwI3+ds9Bl0Dh0AXVgFm9m06g9jfUfpq60S/kZE2IAl0JNphpUXpP71jBd05G8LcE26VE2wck/RmILI2Eu0t2zuP80llSo/gRfKRFf9+ZLPrvUswJMChmDfE657QDM6q7EpD2vdg3skbZdWrjo3nqHcxiG07OeNbcoAgSaF7bMdro7YbUMko0Mc3Q2Cf+46w==
b09cqfv6jpf4g20f7casipf85cacb4oj.nrw.	43200	in	nsec3	1 0 0 - B09HMKD7RR7Q8EB79V8VG5JLO7AU0GRM NS DS RRSIG
b09cqfv6jpf4g20f7casipf85cacb4oj.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. GEwbjFEwAM+z+eywChDZMpwSjuLQZG081zxAkJX539sJTDoVsZFYHrCtP7FQSwcULr+P7jYiVmmflJoaFJCzhqW6AQuaZE1EvkDyLCH4yTPzZj6fjcKhNkGhBbWvUQL+aKuPHeiJVz5loaEqgnXUtEZ89Cri0LDgH7EW1+IB/wLMkRhyv8uFirhHANo4zu0Uj2I6VIywDM5eVNlKSqKXkw==
b09hmkd7rr7q8eb79v8vg5jlo7au0grm.nrw.	43200	in	nsec3	1 0 0 - B0I0JFNML7EAG97E0JTR80PEVG0C3HKS NS DS RRSIG
b09hmkd7rr7q8eb79v8vg5jlo7au0grm.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. eLjjHZXSmiLWTicU/Y0izqzdiUTh+NIuAZMXTZzKbC2rEQP+tpD4FqhyMbNr3Ggp8L8uDicjsR2gAEKz/eiXoqqVzgTkH20npb0YT6LlYfXd1le1IywawcUltqaWUGCU4x4mtj4ceq+pCpUwrZXZCrZvHXb0+sxp9WBqJzxn1CCWrK+3rn/M7viOtn/bHW9ILqOzMARyefCzBtjxCQk8og==
b0i0jfnml7eag97e0jtr80pevg0c3hks.nrw.	43200	in	nsec3	1 0 0 - B0J4329U7P5H2INL33C4O17L8E040D1N NS
b0i0jfnml7eag97e0jtr80pevg0c3hks.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. RCcz8cx/t0bDjC1fN958I32sg/YhRnvajWNkoJPdy/6JFm5WjzFHeGLGAKjROXtBYH7Y5fC48PHsWlM8xjmGWzSdCSD6EJ/mRqHZyX7wg9XRZ7qS6YgQJ5x0OYa4smDnkpP2DP3NFuiYdV23F/zGNdf37VIycirOVdPaJmzxDGJDVQgddbaUbt0POdLAutuVInBoScSZRqhmECPCgEq1FQ==
b0j4329u7p5h2inl33c4o17l8e040d1n.nrw.	43200	in	nsec3	1 0 0 - B0J7EV4HBH5710S1TV801BG7QE32LR0S NS
b0j4329u7p5h2inl33c4o17l8e040d1n.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. QerSKnnDtGSeCRsiGqbOMaIy8RgyfyyYbeWy9hJs8iWA470eLXxcjrGbeD3nDD1JNAbnflNDBpgeRuMgowkCFMIDYYV/IFOvqmmevsNp91q0gDtB1W0R5EEN3aUcn7Eq6WgjWL5mz70TWRaizFEC99xs9JUw28/NYl4lV4rmMcUWWwE1UOC6E0wDYVDEa4M3x8MYdMfvgGIANQL8YO8qyA==
b0j7ev4hbh5710s1tv801bg7qe32lr0s.nrw.	43200	in	nsec3	1 0 0 - B0M32KS046ST65S4L45JMVNEQSUTHT2N NS
b0j7ev4hbh5710s1tv801bg7qe32lr0s.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. CpjPj1P4ApNIQZDiRNekXVnLS1iOOmMuHMZnUw47XQF+qkUhBgHVW6qpyTWUPp8458xPp2qng4Dq6Gtzp/45/U1K/Vu64WcY6wW1pHhLoDYGUEI5tcqFWT38evwEU233gzYhH3NnDS3/nKWELeHuuPbcIfACJkSf9t/xLhiU+8JyCEEUDJCfEMWaEMQOm8M6PI3s7q9mWggbS2J7dg7+Nw==
b0m32ks046st65s4l45jmvneqsutht2n.nrw.	43200	in	nsec3	1 0 0 - B0P0HNA0SO3877PH5OL0K7BE97RP9MCR NS
b0m32ks046st65s4l45jmvneqsutht2n.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. cyVLpinvOr1jgSkUuC+EQu/ewsOqMh9whoXBpy1RNUFFckpEiSNXBxtn7RL6glHO9DqgsbmqoXXZXCNJwDhfv+CqYnoLBR9vSJify65UGzQxe/cDW0UEHhmTrssF/BWMYe6s3bq8me5e0O8oVnnyVfHiDF1ZU94n4Pi1cjUijieR2HzWs/ZMO4txUzO2vtNWw5Ao+abXnphc90IrnORrMg==
b0p0hna0so3877ph5ol0k7be97rp9mcr.nrw.	43200	in	nsec3	1 0 0 - B0PCDPJGCNS6H1IOR3I2T6GTPGGVDIG4 NS
b0p0hna0so3877ph5ol0k7be97rp9mcr.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. G9/drqeW9cXpT6OXz5NJIFDVOoMEtgQCMo0ZxFIwuOpXs3F7SY1gdaQ6ExyI51qJ30QfETl5rrSotphiaCG1DDnYZa3jTmQcX9M5MENqsDQwa1oXFvQYlaK4WSXSjMH9MPYXKo6nWHo8V+Sjc4fLgFBgIGULFUnTMXN5tJtf2moMT44qfZYwmLoxEgQ60tZ9ugBsR4Yl10L5iyiDjX7GDA==
b0pcdpjgcns6h1ior3i2t6gtpggvdig4.nrw.	43200	in	nsec3	1 0 0 - B0Q22CV73NAR2M547B119GQB9HOUBCO9 NS
b0pcdpjgcns6h1ior3i2t6gtpggvdig4.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. ErAHRqPHWhKVswmQYXlfs+/WA5+uTiEX6sd0WK8ZqyfacGPeCdcQzoJndClI85C9Goc/UnWcOeK4t2jlK36u++2RV0DxhG9DC3gW5+nG1c8asKoqbHUV7Mb4Hst2hkXeMr9R36vJDIQfKcjIgYNTUH8hYEpV1yOXpoMTBK+9Z8/fUw2a4jk4KQwVaUyDMYu8/HRgm/6kQfuq7gnkjZeeyg==
b0q22cv73nar2m547b119gqb9houbco9.nrw.	43200	in	nsec3	1 0 0 - B0S7R0MGNUSK9HD7KO1FJQROV0CT9NLO NS
b0q22cv73nar2m547b119gqb9houbco9.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260117140025 20260103140025 60417 nrw. KS+3ZlamcpOFYLtqv1QfIdwjwHQcp12C0ECwprbpqrHo7Af7qoealieIiV2bKDsQqCZieYvXmjNod03tkBRzQzyiVjVvWQ1iCp+SzrR3pktChHdTbwb2Ieb6NQf37VH+Q1tRPbfS4ZqGzW9C2dq/nCAdJ5zlrKaj7JGBQtnRGWyMBzkh/U/HoymJes+6Fi8myLuaJNLhyFyIlHF30d4+EA==
b0s7r0mgnusk9hd7ko1fjqrov0ct9nlo.nrw.	43200	in	nsec3	1 0 0 - B0T6639D5EH00G5VIEDRRVFEEGBQMLRR NS
b0s7r0mgnusk9hd7ko1fjqrov0ct9nlo.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260117140025 20260103140025 60417 nrw. F9rDVKrmmGI2tv+riAeIrpQjg/o5PZnKL7p1h+yRfSU/1qbjrenY9luhgnFC2pdl2vHxXWWqtwD0nbT/UaL4gYcJNLkTmJaAKnGZxKI4TaJ0ysqWIm5qusGEPBbmNgdUyXwHtDC+hdQLmFQa5S0uKuUkFhMzxOYc/DGIQ7EwhVh5/NsyDfLIhA+tu39HLSm8Mw5vNEMUhXGVn0bewsPH/w==
b0t6639d5eh00g5viedrrvfeegbqmlrr.nrw.	43200	in	nsec3	1 0 0 - B0T8BA0JDEI8PDMJK3JLE6411IHCRD0O NS
b0t6639d5eh00g5viedrrvfeegbqmlrr.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. gNSlIIDbJ7gy2o4I6W/9skPpfcWp58gNEWKpgeUecOBWlOcAXSqFpzVJLZo+NakQzrf5nf/ILTfbOtsRkODgUneZ6cfPPxB0BEjJIWFbNKqD95fQGyNdK3XrHtXAnDPVlqA7sJUjmnDwV1T6R75wP2VzvHZMjbNJxwcN07+6mAO0HsCjQ9SLxEWJoJPsHQ0M7zWBu2aR0T3HH72Eq79gag==
b0t8ba0jdei8pdmjk3jle6411ihcrd0o.nrw.	43200	in	nsec3	1 0 0 - B0VF70OQLA2Q1R4VV96UV79494QDDN77 NS
b0t8ba0jdei8pdmjk3jle6411ihcrd0o.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. DvzdnHwGWU0nVyxdvi0kpp0gRrwMXb/gOTDJhr/EBzGiYtTdIsuIqNt+TrUsQOO0W6jUsHHaLwQcF/vQQCu4rPY0zRdZo9RB3Z4rrwL3jyeVhP98xF69FjGoPP1WZ5FyzTFLboanUf+ZGmW0bkyrBUIPzY5bMnS+z/UM4Qij/3/KnPaox4XXCdc+saOR8wsH0GOws+gp8K14kQOsMatc1Q==
b0vf70oqla2q1r4vv96uv79494qddn77.nrw.	43200	in	nsec3	1 0 0 - B10B6IQEDU2IILOB1V1QJ9CL65JC4UCN NS
b0vf70oqla2q1r4vv96uv79494qddn77.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. AB/9M0/VpWAnLIDM2DZzd1yZX8i6/P0ys6wMnpbaozMGKvwUUC6WMUumgynplzQ6LetvGMWpHpXmKKj8TXA4pA/MhQ1QBomBAYoPTrl3AJJlHw+WTjm1/1P0ouuRnT/WENeXaehmHZmaET7pr5TP454cYLBOVvzJ5PQsXyK/VtX30MkIHlNArIIO8J2W0RPJod1n2cTFBcAnxAJlxYgyYA==
b10b6iqedu2iilob1v1qj9cl65jc4ucn.nrw.	43200	in	nsec3	1 0 0 - B11B9QFOCK85CEOLRIOPT7MTDCDTJ7DL NS
b10b6iqedu2iilob1v1qj9cl65jc4ucn.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. js+FsW/h53ZLU/Pphq0pG5/O63ogcN+WqSQgsSFyj2Qy3F6SGfapVdJHV2feKkA3r8NciA9zMlqr60pJ9gV1BMVRqvHAIx5jvwLgAw7aXqTOVHEDPEl3EW3aItg2O6xwm3n+dKhmMMMXYlM9AwudvWMRJysLT0HvO96jdQwVc9fXRXX7L5sgy1VJXpYYZQtDhsHu1HmuCeiztqtlxtqx2A==
b11b9qfock85ceolriopt7mtdcdtj7dl.nrw.	43200	in	nsec3	1 0 0 - B12ICCAD1SPE9OFQIP5MPV8VTLQGR2FQ NS DS RRSIG
b11b9qfock85ceolriopt7mtdcdtj7dl.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. KAPI72zVu2h6vTELz1hdNvndICOWlDo/MKO1G/BfTVaE30sGp3iVPPtBwz8lR921fR/Xxz7SUSK8hNf3XS2OgzWl4NLGBB80ASISpysfc+trCyUyGLGEkpMhwU868OJTPfF75+iGMmj3HcqpTp4D3x6enFjb56ffCHtkOCuJMpemq0hwEysYGdSt19IJvYJqXB2MTKzlb6La4+lVd2TZMw==
b12iccad1spe9ofqip5mpv8vtlqgr2fq.nrw.	43200	in	nsec3	1 0 0 - B1300U474NT7T8DQNBV3V6V2VL1GA95R NS
b12iccad1spe9ofqip5mpv8vtlqgr2fq.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. MfcRcD7N5wVkvlP9ftx6/OOQVClASil0s3ggX8l5uB1L+yd/VkMCxc0Vrd7bE5LInMvdMNgOJjvSVCfik1ZkjHTku3vmFGgdB56HRqNAJycK7pzrNBgTdJD4Mbg5Y5KbD8hNPQeoYCmEyhK270fDqzAy2EG85OZAfcZmyiUqo+1CUkWEYhKmQrke9IWO2ZOsW6jx9YpRohPFOql3DTeQ4g==
b1300u474nt7t8dqnbv3v6v2vl1ga95r.nrw.	43200	in	nsec3	1 0 0 - B157IRIRQ2G62NUHL9Q7DKJ2S1O9DQJL NS DS RRSIG
b1300u474nt7t8dqnbv3v6v2vl1ga95r.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. JmKn36idejzZiYzdWsRo190A8vpjpINsVJxxVPi4878ox63/GbBspY2UELTXzHS4VkTCJFOSeY3IoEN6VqP8PA08fJ6ZISIbedollizKGbe0vpo9A/Q9mFpa6a5LayuEuneD7IHpbzRVMJd1CGVTsFexWIT2bJOHBr9jPpr92PfBsPBpiVqUbL17UFa2iHODNeEX/db8MFBKQ1WRN8UsQA==
b157irirq2g62nuhl9q7dkj2s1o9dqjl.nrw.	43200	in	nsec3	1 0 0 - B15H61K5GUUBQIT96PNB3AIR7OI7HVEJ NS
b157irirq2g62nuhl9q7dkj2s1o9dqjl.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. GlFhIo14n+oJ+u+fP44Aa/rBZ0+SZty8EgUoUhs2mf17Nz/GjbAqJ3XwETy9N13tc1tdswzLHzkKVGNVGZ0GPBPLc0vVhNh6y/aG5pz6MQqr/nuYb62NE3i2HFnS9p2TJwfEB+rMucaVQqTm5SEhRm/Np2Bh8FIab+C3VhGsHjzm4SIdn+49bRDIoEEAUz6t90Cd9MTJfSjzjypbRxOEoA==
b15h61k5guubqit96pnb3air7oi7hvej.nrw.	43200	in	nsec3	1 0 0 - B173LLER4BNBUQ2D5DKV1UGEFPHL0D9F NS
b15h61k5guubqit96pnb3air7oi7hvej.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. Pegp3yfwGB6D9u+0ksU68PruT+cbwdYXBFrDL2BFd2fiqb7f8lUY5u+wWpePO8qKDyBtu/IFItJPkPtFfwUeermgrdJBzp+C8gijYM5DAfUZfesxH4eTPchy+EZea/4QqfG4JwwBVkIiyYulzHw5sq1w1lG4AqkBjuJMe/G/8D1XwEycwZYgwua2v/HcnVgVzxi8juLzKijVMksxGQjzhQ==
b173ller4bnbuq2d5dkv1ugefphl0d9f.nrw.	43200	in	nsec3	1 0 0 - B17UUCG1J1GMAPS9FJG2OBGPJRR1JJC9 NS
b173ller4bnbuq2d5dkv1ugefphl0d9f.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. Eut4+pXF1t3fjkQUwAKWa1BkPx3G6SbZVDw9afGGLvSbc0QOVR4+8eJruWX0hP0mTLPLsFlEq37pd2jNHGb5WixTnM3EHsznUWHPgsSW2b6rxPlB7WFgAyOuEKOEgd9yeE1ycfUqARzoo78WIGxeiHhI/Ck+XDZ0wxxzYLdb6esXl6Y+G6vhA7euAf5dnG8VVVT+bNvnvUI0D8GBK9z1QA==
b17uucg1j1gmaps9fjg2obgpjrr1jjc9.nrw.	43200	in	nsec3	1 0 0 - B19E6UA49FEARBOA8UM3C03TIIH6T15H NS
b17uucg1j1gmaps9fjg2obgpjrr1jjc9.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. CYhSEf1DvHXc27iHo9W6VdNY/O1WnCBq6m8LNEpZvao8Ayh+mVWDAMR+TBKn+3iuoV7qRn1utz/ChuCsMJqBU86nUDgWnThJvgeet68WVbKqBgLTrLMiM1QTZa61Cv+XeTSAzEiG2NMWSEuBk3WgMwUTDpvT2BzNOdaGjoSdlTAqrhF3O0a624Tl4d7hdem9B3utwprLSb/P3gUOXlg+Og==
b19e6ua49fearboa8um3c03tiih6t15h.nrw.	43200	in	nsec3	1 0 0 - B1C0278TTMNVA35P6VL6V2JKF3I3N64K NS
b19e6ua49fearboa8um3c03tiih6t15h.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. cS620kxB18jAnpVFzMCc1DfPhwmQWmLp0YT1wdpfq7q7SGW1qVNYqLln8SaBmeQ2/rVSZNwrsiKLTSjoUaqkEl5SOvwl+XX8h1RAqVIdt4H0a2eWB7Bis0gWZeNS90Gk0t84KGqztOd94Ba1OXt1MKd7EhQWNE46XPj5adec8NCfd/3iOB1IaeDERBO/Sq/wF1LicuOiQlue7azqsDIgNg==
b1c0278ttmnva35p6vl6v2jkf3i3n64k.nrw.	43200	in	nsec3	1 0 0 - B1FR6OLROQNRQDM6HA0B9DD47TG7TJG1 NS
b1c0278ttmnva35p6vl6v2jkf3i3n64k.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. QZuxB1c0wmne3CdCTn7c9hng7WIda/xWJToC9RZhPLsK7hvgxGhGYWn7izqCCkBhmon3Xsxe7kXkbUmhUmOjG1wh+IfIYgmLtU8XgQr4f/r66eVJqG0A5l+8+KjPJ2aPPQfv8HtYLNpZfP68Fn1wHELcXsgydw5QcslFVW6KCAOA6w9Q8+Y9/AOVu+5t5TilOiivjmY7Wm19XHBwhCnb/A==
b1fr6olroqnrqdm6ha0b9dd47tg7tjg1.nrw.	43200	in	nsec3	1 0 0 - B1FUTH4F881P0LF3NF30OTQK4KEHGQFB NS
b1fr6olroqnrqdm6ha0b9dd47tg7tjg1.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. U9UB7WxzZ5Mw+qhxdXhUGyebo7DO5q7Kt0bTlHUk5NyuVGWZAN4JzshYLA5ey+Eif4f19LZe3WOxacnsmqDs7Y200fV+hhLQeCZajM8DQxiSWAf1pFXMHGzGOwEKfE6DkwTAgtZb1b+Mc8xhKjQr3WbEVnXdrP4gq+o8cJf11qDj5SS4iTQQgu2u25rmHaeucMI6kRd7loKXSRbZc0TPBA==
b1futh4f881p0lf3nf30otqk4kehgqfb.nrw.	43200	in	nsec3	1 0 0 - B1IT0P35N3JK67MP4VFRFF0F93SE01L2 NS
b1futh4f881p0lf3nf30otqk4kehgqfb.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. KIbDq0rhihu4tDT1HVKUVgOF6k6jUkGJj11nX5ottx6aMFXg7XnGGgpAmKFMx0OiZZU0HEpQ4wZofuKcDusJZck/3X7JPBX3oJjmVwH3zeD3lR33NiaCxiIiOQfrik/SSf/yAnQVuP2RwBo5Iiftbmt3tAigbEb7kSeAoSdnUl1AwSnF4EtxEkOlz3K+0Er33Spv9gSYEJns5JyV0mr+jA==
b1it0p35n3jk67mp4vfrff0f93se01l2.nrw.	43200	in	nsec3	1 0 0 - B1L2TNGBT6LG94HMBJUUSBMEMA75GJDO NS
b1it0p35n3jk67mp4vfrff0f93se01l2.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. UTPsjaDVzRBPvwDGoGCQEwDamBLC6JOqEAtlGEZHgw08vHNIjbMpAND+WsRPwPH5EspHhcuBfT24rqNI6pwqhqeLH1V87kH+uy4smmSlgnrOwf08wJBHW7S3TpooH/zphW1jxXU5GsRyOfPc0ybJwQxq+KopvY+N5cv75LrQvisDUNgf+tzdQd1DVfuOut4ht0GSxHqcIgIrqurbnl6o9A==
b1l2tngbt6lg94hmbjuusbmema75gjdo.nrw.	43200	in	nsec3	1 0 0 - B1PQ9OIPPSFK0EAMDNC05E61TKKNQ89P NS
b1l2tngbt6lg94hmbjuusbmema75gjdo.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. Z225kP0IYwUyHq+aja/SxTdsUQyK2CcBmXzY1biU+mvXL0lmd7YF8aX+gHekQF84pWviZM2yJGSSNXzSM7gemEjtYvcBoW4rPU7HlZ4aBL48NG3gKSetgqJOsqNxP0v4Dsz2kLm37wFWe8pdfpKCaml4ttL0F6HATqxwq9wz8wV0DC7sskYtqDEjroaD4Ec3L40t5ciLYv0Dc8XKASFWBw==
b1pq9oippsfk0eamdnc05e61tkknq89p.nrw.	43200	in	nsec3	1 0 0 - B1S1L8NVMHGP1K8NQP3BVODADC7FVNE5 NS
b1pq9oippsfk0eamdnc05e61tkknq89p.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. Nr2E0fwCfLaw/z0rOUcGmB90zXgxvxg5s2C8ouC5kG0LLZjlFiDNyadT1PXPfH4tl0h085tB3FcFKCta4Q4vZfWMP9VMDCDjQ8WoKb2bofR8QyWyYn9qv5bBKVTAcTi5tQ93GX9VOT1cabYmny+7AaFNw4KRJcPaJjCzPM/2FOXoA36eIpfFyNiyhxYBxjrAzJ4Z3tDGEyUrIWBRVAugqg==
b1s1l8nvmhgp1k8nqp3bvodadc7fvne5.nrw.	43200	in	nsec3	1 0 0 - B1SHJJ5256BNVOOTAH0HSU10KFN8VG6F NS
b1s1l8nvmhgp1k8nqp3bvodadc7fvne5.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. emRFtb2rLXT7zqfweX3wjmLPNkh12H49LqtjecHp12WoK7u+uoxzt9aJALYYeZxbLdQG+s1ChSg0pUOY3y0/uoWBOUaoSUnwjtJSM3g8yDeLmCVrSP9yWXTtS+JUGM4eJBB6bfMntY+eicKLPJubI8JYNpOg3+O2voZBiJmB66lqMVUQXWwT4zU3BJAZBwp6BayyEEMj/kCjmQ5sdU4joQ==
b1shjj5256bnvootah0hsu10kfn8vg6f.nrw.	43200	in	nsec3	1 0 0 - B1V8L2C215LPJOFJSM18AFRTDOUFMVG7 NS
b1shjj5256bnvootah0hsu10kfn8vg6f.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. AVJEthsUg3xFixbVIe58FVFdl/c7HmQvQOmx1+toENOTGJZsIyG24wkYSyuYeRtWquQewiHvBcmS/+CX4cC6ibsWp7mPzMoa59t911WuuafH/8stXsbe1qkjmMIJck/7dIKySqgEoBlJqrubyv78Cn4Dn68xlTaOIWciA+p8EQ0ZinWrBavPeJ+3ybkCAT1TMDeiHsEIXp5ylvNIoGFjtg==
b1v8l2c215lpjofjsm18afrtdoufmvg7.nrw.	43200	in	nsec3	1 0 0 - B211JI73BIOJIPPRJ0I6VSOPT8TF1PLF NS
b1v8l2c215lpjofjsm18afrtdoufmvg7.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. P/HbMfhOE3OG0P/01by4VcGTPmGy4C7glCYTl11Dn2AyJW9c+CpdlitAfwkPhNEPTNnqxm/g/hj5RKC9WAJeYW5q8YRXqxuM5s9BqqkpmwYqzfX/N/Je1VWzkkXoV/ANVaJU//93yu8GEcDt+kg+ckmnEuhyX8S7LMsAkeSFNnzNRLaYNnntBue5icn626PQxTsHTy7BkcRtuAM0QY0cbQ==
b2.nrw.	86400	in	ns	ns1030.ui-dns.de.
b2.nrw.	86400	in	ns	ns1057.ui-dns.org.
b2.nrw.	86400	in	ns	ns1096.ui-dns.com.
b2.nrw.	86400	in	ns	ns1108.ui-dns.biz.
b211ji73biojipprj0i6vsopt8tf1plf.nrw.	43200	in	nsec3	1 0 0 - B21MSRFLI6IMTJCG37BP2P8LTDAL8BC9 NS
b211ji73biojipprj0i6vsopt8tf1plf.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. W+odJn23EzW2DutSrsNK497fs4bqZM5U1Ns3r8VhRRqajlveuLFAsVuX6sEJFW6gxILyRpVz0sdLLKL5AYPmQvjyszSJr1pda8fE0nGWBpuOSOsMQtHT7T4zvh6VqXIW+Crn+gTiF2UH7VcWuPtWwp7eOnZ6WP3ijvnokm7pLbZatDKUoPJ2FOfwTr3zbVOzROVHu6vrnKW6cnwFIrMmOA==
b21msrfli6imtjcg37bp2p8ltdal8bc9.nrw.	43200	in	nsec3	1 0 0 - B21R9C4S8RUVUJB9MG54OEMNB8I5051U NS
b21msrfli6imtjcg37bp2p8ltdal8bc9.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. UPyLXIoObm+bnbCp1yl+jQtGbH+KYKHYN374fCRG5QgqhsdWdTRf3wh3bccguAxM2JvDWlCQoXk9X5TBCP+hhJwXB0ZnT8GdjuFZM6h7tIEPby1Sz57+yPc1pA8ovlu5nSPo+lwC5eBeWicPUD5MvjWGUBZsFENzpt95DfIyFJK4VsFTu4nghFFCgV0zgdsic+SEUZ9i0L5Fqxzb2C95Cg==
b21r9c4s8ruvujb9mg54oemnb8i5051u.nrw.	43200	in	nsec3	1 0 0 - B23JQU96HKQUEUABBF7UQQ8SUMFMDQ10 NS
b21r9c4s8ruvujb9mg54oemnb8i5051u.nrw.	43200	in	rrsig	NSEC3 10 2 43200 20260115130623 20260101130623 60417 nrw. iwTKsaqmv8WOjeVU46UoaEofz+FxLiPaTK6UaEHVex7WG9MGY7ntciR9bhlKQmoo4mstCa0TU5cejyv5qXJ3VxYutWvUymEYPqFYf6/sBK1nZgkCpQKwYxq3Rzzjzo5hS6DUo0RFONgI8blHMBUrkExB4Lp9dcxT0y2koX/xMvQHF2LrCFeYAdgEDDmiIefAeKV/6V3IN6EycKFV/mW4Hw==
b23.nrw.	86400	in	ns	ns.ui-global-dns.biz.
b23.nrw.	86400	in	ns	ns.ui-global-dns.com.
b23.nrw.	86400	in	ns	ns.ui-global-dns.de.
b23.nrw.	86400	in	ns	ns.ui-global-dns.org.
b23jqu96hkqueuabbf7uqq8sumfmdq10.nrw.	43200	in	nsec3	1 0 0 - B24BQJJSLMPK8HUJ5S50LMOB73F3J9HA NS DS RRSIG
