holdings.	3600	in	soa	v0n0.nic.holdings. hostmaster.donuts.email. 1769302915 7200 900 1209600 3600
100s.holdings.	3600	in	rrsig	DS 8 2 3600 20260207154006 20260117144006 63963 holdings. vBRCPMzQSEMTzdGYtCre/Sl+NilYmsRvvX9MdEZzh7SSqaGPhpdNpF/I3mjZjgrERiwfOv6ruwo8aLcKwXFWsVjzz+d309Wh5hWf4BEcqtH1oHj83TUfwrbwz+9+S7Qss75i8wqatJvAXoPb5bD3MUnzSp0aQcXzlT79d6PR6ao=
104.holdings.	3600	in	ns	ns49.domaincontrol.com.
104.holdings.	3600	in	ns	ns50.domaincontrol.com.
10ft.holdings.	3600	in	ns	ns1051.ui-dns.com.
10ft.holdings.	3600	in	ns	ns1061.ui-dns.biz.
10ft.holdings.	3600	in	ns	ns1067.ui-dns.de.
10ft.holdings.	3600	in	ns	ns1122.ui-dns.org.
10x.holdings.	3600	in	ns	dns1.bigrock.in.
10x.holdings.	3600	in	ns	dns2.bigrock.in.
10x.holdings.	3600	in	ns	dns3.bigrock.in.
10x.holdings.	3600	in	ns	dns4.bigrock.in.
11-11dg.holdings.	3600	in	ns	ns-cloud-a1.googledomains.com.
11-11dg.holdings.	3600	in	ns	ns-cloud-a2.googledomains.com.
11-11dg.holdings.	3600	in	ns	ns-cloud-a3.googledomains.com.
11-11dg.holdings.	3600	in	ns	ns-cloud-a4.googledomains.com.
1103.holdings.	3600	in	ns	ns1.hoststar.hosting.
1103.holdings.	3600	in	ns	ns2.hoststar.hosting.
1145.holdings.	3600	in	ns	dns1.registrar-servers.com.
1145.holdings.	3600	in	ns	dns2.registrar-servers.com.
115.holdings.	3600	in	ds	19514 8 2 E4D7EF4B9DF10C29D280F956E3F62F7E7C8BFDB10D56A691B5B511469790E9BB
115.holdings.	3600	in	ns	ns-cloud-a1.googledomains.com.
115.holdings.	3600	in	ns	ns-cloud-a2.googledomains.com.
115.holdings.	3600	in	ns	ns-cloud-a3.googledomains.com.
115.holdings.	3600	in	ns	ns-cloud-a4.googledomains.com.
115.holdings.	3600	in	rrsig	DS 8 2 3600 20260207154006 20260117144006 63963 holdings. kWNwjOR83tAXMQSegrVgK3aSTgRd+OzLa4Z/n+Q8seZPMeSNrTXAdno66u4KHmQYT7D81TZlE0JqSxtd1LLyzrS+9xNdWT73aqEsq4LjnDAzJElKt5xt0Mv75+r2W+EKwDCgyOy2v4jOdlgpa0ZWK3qCRq+hlj1rwXbZ6HIOui0=
1151.holdings.	3600	in	ns	ns-cloud-a1.googledomains.com.
1151.holdings.	3600	in	ns	ns-cloud-a2.googledomains.com.
1151.holdings.	3600	in	ns	ns-cloud-a3.googledomains.com.
1151.holdings.	3600	in	ns	ns-cloud-a4.googledomains.com.
11d.holdings.	3600	in	ns	ns29.domaincontrol.com.
11d.holdings.	3600	in	ns	ns30.domaincontrol.com.
11fs.holdings.	3600	in	ns	ns77.domaincontrol.com.
11fs.holdings.	3600	in	ns	ns78.domaincontrol.com.
