barcelona.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2601241559 7200 7200 604800 900
inotech.barcelona.	86400	in	ns	ns2.inwx.de.
inotech.barcelona.	86400	in	ns	ns3.inwx.eu.
inoui.barcelona.	86400	in	ns	ns1.safebrands.fr.
inoui.barcelona.	86400	in	ns	ns2.safebrands.eu.
inoui.barcelona.	86400	in	ns	ns3.safebrands.com.
inoui.barcelona.	86400	in	ns	ns4.safebrands.org.
inoui.barcelona.	86400	in	ns	ns5.safebrands.tech.
ins.barcelona.	86400	in	ns	dns37.servidoresdns.net.
ins.barcelona.	86400	in	ns	dns38.servidoresdns.net.
insehtb.barcelona.	86400	in	ns	dns1.interdominios.com.
insehtb.barcelona.	86400	in	ns	dns2.interdominios.com.
inside.barcelona.	3600	in	ds	21223 14 2 3381788ECE0C73B4A928F51A0C75566F3AF7720F1443D0F324FD54A8121BC64F
inside.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. TUikIm7pgd0OW+UuDd6xZBP5krcSc8c1fzaq56wu8KjJ08GY6WZx+SZObfNRwdET6xU+4jehaR1v5TsU8UKEQK91oHCQL02Pgznwe8s+wzA2naNrmxX09Z8VVhjm8LiZsp32Hit5AbkNP0WrRv2IQK1D95LWBpRArdF/ocEK68rSdQDWKBmMldrXdbWP1kA3ECl47F4po995tW3fWxQ82g==
inside.barcelona.	86400	in	ns	ns1.cdmon.net.
inside.barcelona.	86400	in	ns	ns2.cdmon.net.
inside.barcelona.	86400	in	ns	ns3.cdmon.net.
inside.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
inside.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
insigniafl.barcelona.	86400	in	ns	ns1.brandshelter.com.
insigniafl.barcelona.	86400	in	ns	ns2.brandshelter.de.
insigniafl.barcelona.	86400	in	ns	ns3.brandshelter.info.
insigniafl.barcelona.	86400	in	ns	ns4.brandshelter.net.
insigniafl.barcelona.	86400	in	ns	ns5.brandshelter.us.
inspeccion.barcelona.	86400	in	ns	ns1.dondominio.com.
inspeccion.barcelona.	86400	in	ns	ns2.dondominio.com.
inspire.barcelona.	3600	in	ds	10345 14 2 D7CD231FA8CA998CB5E2440CC169734AB388259B0962611346FEB9D6316C2A72
inspire.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. qvPMmIXnA33uGeR0pCpcMr5QPfqx7qsrVyYYP5rYEp/Yyjqi5HKgC98ZnfM9YFFdADKlGrMEqKmRQvz4/sy6woM6cwFE0WDDhkOWNb6kHOFNbtbmxx3G9YSg6/SsAx1tLYxStdJyLWh9UVea6F+4VTDk3mqnB3cIrPohD03AbKCMb+cVK+9J3TAxPXj+3KdW/hDS2yYPfi/rJra/5+gW/A==
inspire.barcelona.	86400	in	ns	ns1.cdmon.net.
inspire.barcelona.	86400	in	ns	ns2.cdmon.net.
inspire.barcelona.	86400	in	ns	ns3.cdmon.net.
inspire.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
inspire.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
inspiredin.barcelona.	86400	in	ns	dns11.servidoresdns.net.
inspiredin.barcelona.	86400	in	ns	dns12.servidoresdns.net.
inspiredinbarcelona.barcelona.	86400	in	ns	dns11.servidoresdns.net.
inspiredinbarcelona.barcelona.	86400	in	ns	dns12.servidoresdns.net.
insta.barcelona.	86400	in	ns	ns1.afternic.com.
insta.barcelona.	86400	in	ns	ns2.afternic.com.
instagram.barcelona.	86400	in	ns	a.ns.facebook.com.
instagram.barcelona.	86400	in	ns	b.ns.facebook.com.
instagram.barcelona.	86400	in	ns	c.ns.facebook.com.
instagram.barcelona.	86400	in	ns	d.ns.facebook.com.
instalaciones.barcelona.	86400	in	ns	dns1.swhosting.com.
instalaciones.barcelona.	86400	in	ns	dns2.swhosting.com.
institutaliments.barcelona.	3600	in	ds	46465 8 2 FAAFD8CFC7E8A1A6353F39E92756247453F78324A4CC27D6A27A68FED39A5957
institutaliments.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. xP1aZpAKu+gr1OFBh65YojHC1ap6z6DWuQVpJdXhw5wOpSWLHA0V0rRb8JI4KyK+l/7okp7oiM4+lm5VIGUVH7bbkACceTchsC2BrhyjvgtdR5QSyW5YeKMRZWgAhoe4gKyUiQ2znn4BGA1Yj6gXatZnkgtpTQRjk7tZ70utErULglM7ZeonCe7+zru+emL4tuhzjBxcHShNzuq38qTezg==
institutaliments.barcelona.	86400	in	ns	dns108.ovh.net.
institutaliments.barcelona.	86400	in	ns	ns108.ovh.net.
institutdecultura.barcelona.	86400	in	ns	ns1.bcn.cat.
institutdecultura.barcelona.	86400	in	ns	ns2.bcn.cat.
institutdenautica.barcelona.	86400	in	ns	ns.dinahosting.com.
institutdenautica.barcelona.	86400	in	ns	ns2.dinahosting.com.
institutdenautica.barcelona.	86400	in	ns	ns3.dinahosting.com.
institutdenautica.barcelona.	86400	in	ns	ns4.dinahosting.com.
institutinfancia.barcelona.	86400	in	ns	ns1.cdmon.net.
institutinfancia.barcelona.	86400	in	ns	ns2.cdmon.net.
institutinfancia.barcelona.	86400	in	ns	ns3.cdmon.net.
institutinfancia.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
institutinfancia.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
institutomaxilofacial.barcelona.	86400	in	ns	ns1.entorno.com.
institutomaxilofacial.barcelona.	86400	in	ns	ns2.entorno.com.
institutomaxilofacial.barcelona.	86400	in	ns	ns3.entorno.com.
institutomaxilofacial.barcelona.	86400	in	ns	ns4.entorno.com.
integral.barcelona.	86400	in	ns	ns4.wixdns.net.
integral.barcelona.	86400	in	ns	ns5.wixdns.net.
intemo.barcelona.	86400	in	ns	ns1.dominioabsoluto.com.
intemo.barcelona.	86400	in	ns	ns2.dominioabsoluto.com.
interactiu.barcelona.	86400	in	ns	ns1.dondominio.com.
interactiu.barcelona.	86400	in	ns	ns2.dondominio.com.
interfonos.barcelona.	86400	in	ns	dns37.servidoresdns.net.
interfonos.barcelona.	86400	in	ns	dns38.servidoresdns.net.
interiordesign.barcelona.	3600	in	ds	22498 14 2 E9DB4EE577B8EEBC8670A68B22CBCF35B63383805137F8FFA9CC8875D23133C4
interiordesign.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. Hf/XG6FIxpFAJnRsVk6MxBqzILw/FTp6nIGRl2iiKyPHFwADtOlnwivup1i2GM5kUSUBhjfFKaBBza7TMs3f9muuYK3Mh7F9Fa+z9CChmrzwSFqueHcOnuG9UTzYSNZrZzYXVNcZi03zpNaHG7F6O9F0LLF/1AjhDlhJj0qI2bVyKWfC5SD32++z/pW+QhPM67fnVxkESc+T8a6HrrXCRw==
interiordesign.barcelona.	86400	in	ns	ns1.cdmon.net.
interiordesign.barcelona.	86400	in	ns	ns2.cdmon.net.
interiordesign.barcelona.	86400	in	ns	ns3.cdmon.net.
interiordesign.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
interiordesign.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
interiorisme.barcelona.	3600	in	ds	56298 14 2 8A60D6F021B938388AB20C754CFAB806A719C9BA9E00DBE847D6C6F3E2F1F115
interiorisme.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. uHnVIkAkJSBnKDuImslNaREqmRWmXa+TVloqU6W8P6IY+mNOiuyEytuQAPKbHiZaYXROYESAhuFr/8R1OYxbnd2dEtDVnYEoo6RQeoaju4NdbtBuoDjHiSZwuGYphokF6fWAvwRbpBWO7NQ9cx9ufVOO52Tb+Miq6wvmzB1JUjOF3zvBEUIrfvxn0aRTJw/8FxRhv78PfAp5QbRO8k1OWg==
interiorisme.barcelona.	86400	in	ns	ns1.cdmon.net.
interiorisme.barcelona.	86400	in	ns	ns2.cdmon.net.
interiorisme.barcelona.	86400	in	ns	ns3.cdmon.net.
interiorisme.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
interiorisme.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
interiorismofran.barcelona.	86400	in	ns	ns1481.webempresa.eu.
interiorismofran.barcelona.	86400	in	ns	ns1482.webempresa.eu.
interiors.barcelona.	86400	in	ns	ns1.infoselfcloud.com.
interiors.barcelona.	86400	in	ns	ns2.infoselfcloud.com.
interiors.barcelona.	86400	in	ns	ns3.infoselfcloud.com.
interiors.barcelona.	86400	in	ns	ns4.infoselfcloud.com.
intermedia.barcelona.	86400	in	ns	ns1.serviciodns.es.
intermedia.barcelona.	86400	in	ns	ns2.serviciodns.es.
intermedia.barcelona.	86400	in	ns	ns3.serviciodns.es.
internacional.barcelona.	86400	in	ns	ns1.bcn.cat.
internacional.barcelona.	86400	in	ns	ns2.bcn.cat.
international.barcelona.	86400	in	ns	ns1.bcn.cat.
international.barcelona.	86400	in	ns	ns2.bcn.cat.
internationalcommunity.barcelona.	86400	in	ns	ns1.bcn.cat.
internationalcommunity.barcelona.	86400	in	ns	ns2.bcn.cat.
internationalwelcome.barcelona.	86400	in	ns	ns1.entorno.com.
internationalwelcome.barcelona.	86400	in	ns	ns2.entorno.com.
internationalwelcome.barcelona.	86400	in	ns	ns3.entorno.com.
internationalwelcome.barcelona.	86400	in	ns	ns4.entorno.com.
interpret.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interpret.barcelona.	86400	in	ns	dns30.servidoresdns.net.
interprete.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interprete.barcelona.	86400	in	ns	dns30.servidoresdns.net.
interpreter.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interpreter.barcelona.	86400	in	ns	dns30.servidoresdns.net.
interpreters.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interpreters.barcelona.	86400	in	ns	dns30.servidoresdns.net.
interpretes.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interpretes.barcelona.	86400	in	ns	dns30.servidoresdns.net.
interprets.barcelona.	86400	in	ns	dns29.servidoresdns.net.
interprets.barcelona.	86400	in	ns	dns30.servidoresdns.net.
intertransit.barcelona.	86400	in	ns	dns100.ovh.net.
intertransit.barcelona.	86400	in	ns	ns100.ovh.net.
intervencionstactiques.barcelona.	3600	in	ds	28155 14 2 E06326D18380D2A593452904C9DE5416AB9F0CB31528CAB7620D444D02A80649
intervencionstactiques.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. TSffOtwUmzPfY1PchaDFUkL94Ha8I3JsVFMtD2j739ajA4MHdWY4HuIu++N+oHHK35zYov78WaQ8mSXa7O3HDq+ETuXx2fGOG9kGgtHl4pGALNi+HlPrTqxI6JJrg+g9r2H8RrncazdtTzyOjhh3RZt5nWDFiHpWyiLn7wfDuzkQ0Tat4NAfu0A5X9VXhY921nPOw7QAsJvU49zFf04TIw==
intervencionstactiques.barcelona.	86400	in	ns	ns1.cdmon.net.
intervencionstactiques.barcelona.	86400	in	ns	ns2.cdmon.net.
intervencionstactiques.barcelona.	86400	in	ns	ns3.cdmon.net.
intervencionstactiques.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
intervencionstactiques.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
intrastat.barcelona.	86400	in	ns	ns21.piensasolutions.com.
intrastat.barcelona.	86400	in	ns	ns22.piensasolutions.com.
intricate.barcelona.	3600	in	ds	17773 14 2 846748B2AA971DC800917702CFC3BAA30FF6E48AEF478E1D4BC21221167D4896
intricate.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. grGiQwm6N4/Yix/EUUOzf+viJJDfmAT07AXhq/P4S57DwEsOfKEm+/C3zxSoMCyS5S88RI/ZVZVXTJkv5mXwX4GSKOehpjndMMwivnSghxpat2MElmX37wzVGGteXx0X+3xCL1jUSu88yJppzmGfNg0uX/dD4oA3Zk6gdhaA5qbJZdYkPueNVNz4fIdt5DOegUcrWZRdavzpQf51mEqwjw==
intricate.barcelona.	86400	in	ns	ns1.cdmon.net.
intricate.barcelona.	86400	in	ns	ns2.cdmon.net.
intricate.barcelona.	86400	in	ns	ns3.cdmon.net.
intricate.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
intuit.barcelona.	86400	in	ns	ns1.markmonitor.com.
intuit.barcelona.	86400	in	ns	ns2.markmonitor.com.
intuit.barcelona.	86400	in	ns	ns3.markmonitor.com.
intuit.barcelona.	86400	in	ns	ns4.markmonitor.com.
intuix.barcelona.	86400	in	ns	ns1.intuixdns.net.
intuix.barcelona.	86400	in	ns	ns2.intuixdns.net.
inuhn20uu3ie6ma0clv4g2tlr15q4t5m.barcelona.	43200	in	nsec3	1 0 0 - INUKML3MO89C3BUBESP4LABEV97ME1PV NS
inuhn20uu3ie6ma0clv4g2tlr15q4t5m.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. e0MGrrBQdeVuIhqmYuVIUR0HMpnhAoKRhVgMKPRVJuu0MwWnfTJy55kn7PQWHjysZwl0hKYU4c+8kQfdC96Ya4PgmJER7IeFgHjyxgweibxRHVPDpMpYM9bKvMqmGnGIbBtEarRWuo0ucD8kf/NsPuOvVzrUp9LgEhk+dJCRbANvJz3ytA0UpwAfGGWkWpdBncfAIluE66BISf5ubiWYsA==
inukml3mo89c3bubesp4labev97me1pv.barcelona.	43200	in	nsec3	1 0 0 - INV284E2IP8HBQFE5O5IKSR4T65QJ35M NS
inukml3mo89c3bubesp4labev97me1pv.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. N8cuvC6xr81sstuKrI/RExVNsaQiWHrXzJmg3h5AGT4votFYN61h3i2Hn7x62PqD7B2iF5kWURqDAOparlYmh7hd2csI6Dgw2d3zBHueLziqZx6GZCye3X5DPHj1YQ8Px1ftZakKq0F0qRD4kQ1W4VHbMiFdnUBdG7aQ2DfajH/zLYFLi8eYnRDYeTm1pR/vI2uADkRxTyaVTIWPYROmPw==
inv284e2ip8hbqfe5o5iksr4t65qj35m.barcelona.	43200	in	nsec3	1 0 0 - IO22BGDVM1BVNIS7UQO5VIVMS0ANLN4T NS
inv284e2ip8hbqfe5o5iksr4t65qj35m.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. 1LTV1R2b6r7YCPq694aAa3xb1DmvYs0A47fz5kCqTF1HxwTbzCbw0D/CycBAFIotmJ7l3bDcwlAIYGQ9K9gX6Oxgem38f7Vi436/ZW4CRp+m0RMBflBYCN2Gfd1Rt0QtemkQNNyCfKi2zVyLvvmk/zWyKILWRhAdX0WSd2rShcz+dZCgpGKEafP9xLG+FI/FB8nkRMdtkF+Idg9ZTTwFjw==
invertir.barcelona.	86400	in	ns	ns1.bcn.cat.
invertir.barcelona.	86400	in	ns	ns2.bcn.cat.
invest.barcelona.	86400	in	ns	ns1.bcn.cat.
invest.barcelona.	86400	in	ns	ns2.bcn.cat.
investigaciones.barcelona.	86400	in	ns	ns1.dondominio.com.
investigaciones.barcelona.	86400	in	ns	ns2.dondominio.com.
invisalign.barcelona.	86400	in	ns	dns1.aligntech.com.
invisalign.barcelona.	86400	in	ns	dns2.aligntech.com.
invisalignbarcelona.barcelona.	86400	in	ns	ns2.dondominio.com.
invisalignbarcelona.barcelona.	86400	in	ns	ns8.dondominio.com.
invisaling.barcelona.	86400	in	ns	ns-es.1and1-dns.biz.
invisaling.barcelona.	86400	in	ns	ns-es.1and1-dns.com.
invisaling.barcelona.	86400	in	ns	ns-es.1and1-dns.es.
invisaling.barcelona.	86400	in	ns	ns-es.1and1-dns.org.
invisible.barcelona.	86400	in	ns	dns37.servidoresdns.net.
invisible.barcelona.	86400	in	ns	dns38.servidoresdns.net.
io22bgdvm1bvnis7uqo5vivms0anln4t.barcelona.	43200	in	nsec3	1 0 0 - IO2VQLTKPJV0SU4E0N1DDE96LRV9PLV8 NS
io22bgdvm1bvnis7uqo5vivms0anln4t.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. f4aZAYPQYggvFyfTTcfHOCECdVOxrRHZC55o4GYfyyFCpbDDJAbs9rGjm0q/x7G1evAC5FVtjfIoMFEXQ9q8UAWnnn4vfzRRn25maAV7RMjbgYu5gmlkacR43ZlkPe6Vjj+ytBj7YnmfQb5M5ZAN8RK3CXvBaOIvlmpu4lkxS6MJVsQBHxAxhIcUv5bMFVK8RQ64mnAkl247yVZsG9BiIg==
io2vqltkpjv0su4e0n1dde96lrv9plv8.barcelona.	43200	in	nsec3	1 0 0 - IO933DT43RTN5GM0M2D5TKS9BQRJGL2H NS
io2vqltkpjv0su4e0n1dde96lrv9plv8.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. woVelDmFAe7Cv9qhq4jnYXrEXHFAeOETCDKpD/rqk1jiGh48se+6RobeYTJbLM3p1RXEgIwPMX2N/9C23hfYqIkT/5xdrC0dE7mZaFlpH8d5w3vccJC6kte8xdeXYECa7xcWGVpefkmeqzVrs/f3gdCjEemWtYwS2vP56j1godGGoU0O/m9oXudd1ojaWR94plWKKHjrpoMSy898K3Ynbw==
io933dt43rtn5gm0m2d5tks9bqrjgl2h.barcelona.	43200	in	nsec3	1 0 0 - IOBNKVIHFBCAIR5ETQ5LM15MG8GLPR8U NS
io933dt43rtn5gm0m2d5tks9bqrjgl2h.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. KaVqjcsw8YxpcyCw1Ivk1tNveUQW7xqYQCpe2BiBixHmwvCoL9QH6O3IN8gvhq5BhcjI7foVyXgn/vjAKWK6bkbp0lXQ3ZSJ+kkglQzx+nFeR4nEQFc1ICNt68NW1ayBe1SZksrIjaJB1RnosC++rl1KZ/X81P7DpghT8OYtPY4OxE6RpgCs7mh7hW5qOlYXB80vFWnWVyWw6uS7o2f5Lw==
iobcn.barcelona.	86400	in	ns	sanlutexns1.45st.com.
iobcn.barcelona.	86400	in	ns	sanlutexns2.45st.com.
iobnkvihfbcair5etq5lm15mg8glpr8u.barcelona.	43200	in	nsec3	1 0 0 - IOCLD5VMUIHQ5UFC2DVCSDJGJ1DMBUV5 NS
iobnkvihfbcair5etq5lm15mg8glpr8u.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. W5fyuW3YEli3QU23eHQGxuj9a1iJfepRhzIthIlJaD9LLHwFIpCY8gBYMhwQ47U/132JSlLVz86VL+eEYjscxVy1wQS7UFPv39lK/fpDM2gyVbT+d663I0ZIYwTVH+/em+8bkjO3D77huuM72FwTpXYbzZaETFTb/e7wO56Dc4KPdnbBNeFtT97K/Li4gDN75XbfZpZzacaxZZHZce9u1g==
iocld5vmuihq5ufc2dvcsdjgj1dmbuv5.barcelona.	43200	in	nsec3	1 0 0 - IPBBC13D5LAH7TI0EIF6U14MU0LQ1FR0 NS DS RRSIG
iocld5vmuihq5ufc2dvcsdjgj1dmbuv5.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260204214041 20260121214041 41237 barcelona. WlVrdI4oBhgtaUuHNRYKcFwSpVWCDxu6ewCX4clKYrv6ub28TdXJOc32uBDRn/jvrawOoqgqRlPCyAOF18FuX86UmipnehvVqPpauyue9508LF3LIjD9ltWWRAXWLi4kWI7h4WqvbWgeIdHdXJWtMqIax/eVU0yroa8h0d0Ak0QmT9PRqaQqzQbwxplGavN9YgrOap6r9v5mXFMHAPsg4A==
ioio.barcelona.	3600	in	ds	52195 14 2 D6A27E7BF7F70AEB9EBE4FF1D2F3053ACBF128D53B3345248303D516FA66FA37
ioio.barcelona.	3600	in	rrsig	DS 10 2 3600 20260203011901 20260120011901 41237 barcelona. DfSf8zBgJqs6WNOmIjFWBJS0C/ljd9tgAXZOeBNS7UaFs9/7fV2RgruitUzVW2AgyYr2a5P9XA02IzxfglvZW+ohIC7CFJPdzYvN2Nv8ArwHalz6CAbJ4PrF3uRdIjrbx2QmCoelbtAm0shoPH1qYCw9gs9xPiXDiYpjeQ33I0KGWPJnpQWmBx+NAZx0Ra+niQTo+9wrO+ldIsh0IuozTw==
ioio.barcelona.	86400	in	ns	ns1.cdmon.net.
ioio.barcelona.	86400	in	ns	ns2.cdmon.net.
ioio.barcelona.	86400	in	ns	ns3.cdmon.net.
ioio.barcelona.	86400	in	ns	ns4.cdmondns-01.org.
ioio.barcelona.	86400	in	ns	ns5.cdmondns-01.com.
ionfarma.barcelona.	86400	in	ns	ns1.entorno.com.
ionfarma.barcelona.	86400	in	ns	ns2.entorno.com.
ionfarma.barcelona.	86400	in	ns	ns3.entorno.com.
ionfarma.barcelona.	86400	in	ns	ns4.entorno.com.
iot.barcelona.	86400	in	ns	ns1.dreamhost.com.
iot.barcelona.	86400	in	ns	ns2.dreamhost.com.
ipad.barcelona.	86400	in	ns	a.ns.apple.com.
ipad.barcelona.	86400	in	ns	b.ns.apple.com.
ipad.barcelona.	86400	in	ns	c.ns.apple.com.
ipad.barcelona.	86400	in	ns	d.ns.apple.com.
ipadpro.barcelona.	86400	in	ns	a.ns.apple.com.
ipadpro.barcelona.	86400	in	ns	b.ns.apple.com.
ipadpro.barcelona.	86400	in	ns	c.ns.apple.com.
ipadpro.barcelona.	86400	in	ns	d.ns.apple.com.
ipb2021.barcelona.	86400	in	ns	rita.ns.cloudflare.com.
ipb2021.barcelona.	86400	in	ns	sterling.ns.cloudflare.com.
ipbbc13d5lah7ti0eif6u14mu0lq1fr0.barcelona.	43200	in	nsec3	1 0 0 - IPFP9M37ENGJFAE9CCSVU4BHU9BN9C81 NS
ipbbc13d5lah7ti0eif6u14mu0lq1fr0.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. vzQ1FvGkQCybBJO9+NclDvqIJqojWyuGcdQzuAlbLGM/D2LA4ThxusXt07yykuKwsKhqw0xdS9t4SXnlgSDjbbjRASH4Tq8797T54455xtQg3v4HkeEa1Wg/HCQETra6AbHb/s/XovJV7/Vh+k+Z9g7cc2mbN/hQrqLxTO0mW4ytF/hXE3Y4FnXtCL0+q3KmEppnWlTqF/FtTQlHQ9tDQg==
ipfp9m37engjfae9ccsvu4bhu9bn9c81.barcelona.	43200	in	nsec3	1 0 0 - IPLQH443J3AFK4LVD5KIJPCK2FLACH0O NS
ipfp9m37engjfae9ccsvu4bhu9bn9c81.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. qtYuTIZYjEFr6YOkzmHIqMj+y62+3/hINavMlvt3POhrQNkQ050VE0SZ0C3LvTIxgRkD/wjKQbvaqjjl+IzmzCqS3cvZvk1rPvowLfWD4Wr/NObURmVce9t0b12oCgyJ5VAnA++AM6XN+dkbfPshW88LJ68PC/fNtPbPCYCSoE515KPNWPMI/pIgaJdDTQX4B6SemWw/t2D/4sQlOtzrEQ==
iphone.barcelona.	86400	in	ns	a.ns.apple.com.
iphone.barcelona.	86400	in	ns	b.ns.apple.com.
iphone.barcelona.	86400	in	ns	c.ns.apple.com.
iphone.barcelona.	86400	in	ns	d.ns.apple.com.
iplqh443j3afk4lvd5kijpck2flach0o.barcelona.	43200	in	nsec3	1 0 0 - IPMTO3O1VMNSTERFRB4D5537GEJFBDFU NS
iplqh443j3afk4lvd5kijpck2flach0o.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. tJ3EuMBCPjjoV19RruZZTOEwl+nrw3N2Xydogfx6oauN37WovfSPNSsspzQdaA3/c3IuAFaTli769TBBEO/lihoC9UbF0HLlQp2/4NMI+hDQa/pn8IU8kPzPolfhPkG0sT65n0YIbqgep5PNy/4TlIrq3ZLF2GfJafqpcxs6GrzA6SEiISsj+c0iSLoDp16IZqQh4U1I8dcY8uuhPbodvg==
ipmto3o1vmnsterfrb4d5537gejfbdfu.barcelona.	43200	in	nsec3	1 0 0 - IPN7BN694M3I3F3HF1J1MNAJN3KPT0GG NS
ipmto3o1vmnsterfrb4d5537gejfbdfu.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. GdglAGldi6rewh2K6VBzgkP9mFpQqL7XBzSi3e3ksvzDy6mP7uHmZrT+BvpiIPH3pOlfnlo8OayNq3mDHz29lEaZwln4BmRS0SlISCqGAIemqE893n+PAo/AWU+SZX80i59Ue1yzKlVKttddBxP3qIV0mv/iBhQiTtednLcQrCWaQf6wHF3qdyQakCeL2yD2f/2hINeZer2F09eVR13fqA==
ipn7bn694m3i3f3hf1j1mnajn3kpt0gg.barcelona.	43200	in	nsec3	1 0 0 - IPSESC842S2UGGCIVP0DGK10CKHHTKHA NS
ipn7bn694m3i3f3hf1j1mnajn3kpt0gg.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. bnOH6s0UNV25kdpcN9XiedWLFGWVSzBDvFMPzRUT0uPL80zoGhoUhkDmWzbXi1QBi2fPKZCUUFv51HIzOv2jLRPn3C4etYhz++IhAJMgAzoJw8rlz+NAT8nJpt1RxIeEh4A4015lWNllKSxBZWLco5azdStgAS5mSrQyj979VX7v7gXX/vvLQIYtEVrk3rXQhQpj+fo1sZFnmlZvHcNqOw==
ipod.barcelona.	86400	in	ns	a.ns.apple.com.
ipod.barcelona.	86400	in	ns	b.ns.apple.com.
ipod.barcelona.	86400	in	ns	c.ns.apple.com.
ipod.barcelona.	86400	in	ns	d.ns.apple.com.
ips.barcelona.	86400	in	ns	ns1-03.azure-dns.com.
ips.barcelona.	86400	in	ns	ns2-03.azure-dns.net.
ips.barcelona.	86400	in	ns	ns3-03.azure-dns.org.
ips.barcelona.	86400	in	ns	ns4-03.azure-dns.info.
ipsesc842s2uggcivp0dgk10ckhhtkha.barcelona.	43200	in	nsec3	1 0 0 - IPU3ID9RJC6UMA5AVK681O6B6G5SE00C NS
ipsesc842s2uggcivp0dgk10ckhhtkha.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. ocIpjGtyQiHrIlR60Niqx8ZJ8ZAp9pVMiAuS1MMA8fF0C7sCK0xmxn0wT5bu6p2vDuVWHmabIQfi/jhRgyR8SRzB76/O9YzN3wvPaIArq4ejTh1e3X/ta/seBUTKAXwgoPWb742X7lqeUa+sJTwCDrSJxhZCCRU9V4WQ/kPIOtwWVo1YCJ4xGSg4i/gvxBoJ2na22jvtm5jAdpPrZJ/AUA==
iptriana.barcelona.	86400	in	ns	dns1.tepsis.net.
iptriana.barcelona.	86400	in	ns	dns2.tepsis.net.
ipu3id9rjc6uma5avk681o6b6g5se00c.barcelona.	43200	in	nsec3	1 0 0 - IQ1CPIQ5TD1OBQLJ3JK8LS4JGIJN9CRA NS
ipu3id9rjc6uma5avk681o6b6g5se00c.barcelona.	43200	in	rrsig	NSEC3 10 2 43200 20260203011901 20260120011901 41237 barcelona. sfm/UGrRC6lWpwJ6pblXNmt8/WY1ZN3ymMmD8op73AuJJsj4zhDTeH7YBZ04OkO6LRFMIj2u06+B8HpSgnJSvmPlyvG+tWp1pDKZRO+3xDCqjZej3KAWV8/asSrXFu6gdQ5Qxkp9QQw+FUnpryTVgyq+TEqjBitFvmzU+g38GCPuqF9jjYdbS9yUxk9ggQ8qNzPPJjXB/BtpyuVMu7UOAQ==
ipv6.barcelona.	3600	in	ds	40159 13 2 3AD123D2D8951EA3D2313DFDC6E7865D8A6F8F171A586359B9A6EF3A95F40145
