guru.	3600	in	soa	v0n0.nic.guru. hostmaster.donuts.email. 1769302914 7200 900 1209600 3600
07ivqhgg3qrm1gmsuoh7of5c5s2hoh0k.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. p5flLHa2aec3yLa4oBT8xOyRs1cSw35A3UTB6KIDxhoGODp+SExj3+CrC0oTmOqGoPjLJGOEoWICr+8SlHpI0t2SN81RzhdS5iVQolY3+ccbz3J16YoKK1C4mz6cydNYasoYJw+K2w83T87j+7fpX/TUuSVHIQw6SIZboC0cvgE=
08156.guru.	3600	in	ns	n1.xundns.com.
08156.guru.	3600	in	ns	n2.xundns.com.
083bitcoin.guru.	3600	in	ns	aaden.ns.cloudflare.com.
083bitcoin.guru.	3600	in	ns	kim.ns.cloudflare.com.
08517.guru.	3600	in	ns	n1.xundns.com.
08517.guru.	3600	in	ns	n2.xundns.com.
08835.guru.	3600	in	ns	ns1.dyna-ns.net.
08835.guru.	3600	in	ns	ns2.dyna-ns.net.
08ala4q80luoqn2m14p96k9qfjjj8f4j.guru.	3600	in	nsec3	1 1 0 73 0AL6G2K2N8GUD6IQL35N33MCGEJKGH68 NS DS RRSIG
08ala4q80luoqn2m14p96k9qfjjj8f4j.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. D9I2jpT7z+Rj4sYB8jUWk4nBdgcyBO90vzsyCwRa3mz1pW8aGkWv3qe2DHRzNgivDYnqQto9Gjlj6ubRD8+iWaCvUp6SfSe+0SJvNe9+qd4O8XEZzkD1IxxafdISXNalwQRlLhgxLPIv7WuLs0WBG3I0jvucKbEztexuogE0N4c=
09023.guru.	3600	in	ns	n1.xundns.com.
09023.guru.	3600	in	ns	n2.xundns.com.
0909brook-fa.guru.	3600	in	ns	n1.xundns.com.
0909brook-fa.guru.	3600	in	ns	n2.xundns.com.
0914vincen-qd.guru.	3600	in	ns	n1.xundns.com.
0914vincen-qd.guru.	3600	in	ns	n2.xundns.com.
0925yeat-drw.guru.	3600	in	ns	n1.xundns.com.
0925yeat-drw.guru.	3600	in	ns	n2.xundns.com.
093.guru.	3600	in	ns	ns-cloud-e1.googledomains.com.
093.guru.	3600	in	ns	ns-cloud-e2.googledomains.com.
093.guru.	3600	in	ns	ns-cloud-e3.googledomains.com.
093.guru.	3600	in	ns	ns-cloud-e4.googledomains.com.
09321.guru.	3600	in	ns	n1.xundns.com.
09321.guru.	3600	in	ns	n2.xundns.com.
09322.guru.	3600	in	ns	n1.xundns.com.
09322.guru.	3600	in	ns	n2.xundns.com.
09858.guru.	3600	in	ns	n1.xundns.com.
09858.guru.	3600	in	ns	n2.xundns.com.
09909.guru.	3600	in	ns	n1.xundns.com.
09909.guru.	3600	in	ns	n2.xundns.com.
0al6g2k2n8gud6iql35n33mcgejkgh68.guru.	3600	in	nsec3	1 1 0 73 0ASF2TDJ6AID0A4A4VIR7540R7374053 NS DS RRSIG
0al6g2k2n8gud6iql35n33mcgejkgh68.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. gcLlFyo3r4gr143EPx+xlk4i5I8UPGocBTKTaCn+iSF1qYE4d4IcWBR5zpR3+0e2Le0EJXzx/rDU6t0PjXOPAbjDj7gwGuTfvM28uLEU/k5r6cXyoEs+Fq1UV8Jm/joq6n5NZNTNG/7hCSHZvY5ReIXs56VX/SM8IxgcONIGgHI=
0asf2tdj6aid0a4a4vir7540r7374053.guru.	3600	in	nsec3	1 1 0 73 0B11FC67PM5NHBH2KF7Q4O0EB2JH2J0R NS DS RRSIG
0asf2tdj6aid0a4a4vir7540r7374053.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. hHIcd3ZuMDdaG5XDflfqRrIxtgtN0EghVvOLqCbhVvjFuJOFM6p3btAB3wuSkPXMgwmv5CUPJHRK26QfMCC/1YT/ubcMUcGwrrHM7TW3EoN3/Yn3KftA8OMb9isTl7/bY6C3CJwQs4j8Y/Xtqcpcdrp9jqmmRL9syzo7l3dXvyM=
0b11fc67pm5nhbh2kf7q4o0eb2jh2j0r.guru.	3600	in	nsec3	1 1 0 73 0B4PDANMD50LAE1RU74I7LA0U6IBKLOF NS DS RRSIG
0b11fc67pm5nhbh2kf7q4o0eb2jh2j0r.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. GwaV5QHc0enGSYV0soGD35R6UArMtSIXRDfUWiJ3FXvoEsuWMpqL/QD3ey9pUVcIvaaBYzBFOWgEYQgUt7aAljtNQtJTQzust5GjafmVQAl63KXS9gachISMTsr13KNjEsyvIxf+VALAcxwwpE47XZxV25oN03WfdUAa82b1n6Y=
0b4pdanmd50lae1ru74i7la0u6ibklof.guru.	3600	in	nsec3	1 1 0 73 0CCINDNLO40QHIL4RCEKU7O3UC5V5I7H NS DS RRSIG
0b4pdanmd50lae1ru74i7la0u6ibklof.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260210114937 20260120104937 61269 guru. gWKbJxh/iO/3d3RAAW9OuOopZ7Q5ONgm34LDQ2hcXAQSSh7bvfmsQG0I5n/kkSsKdWJ56PDGzgTZKJoH4aXtTO2ih7rde1ZsxeE78iJtAYB+0GRkAJiFgGnw/sFxbEE4coDy70Bx/WZidJZdkpQegeJpTPtLtLt7zp/80W1udJY=
0ccindnlo40qhil4rceku7o3uc5v5i7h.guru.	3600	in	nsec3	1 1 0 73 0DMO4CT49L96J1163H5CI1BCF4FL98M1 NS DS RRSIG
0ccindnlo40qhil4rceku7o3uc5v5i7h.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. O1mXMdxy6GHJdreOkwWgyfzgOUkVZcue1gAo2gieLTjy99gGAmt7A7CLUzdBWltH4/8uBD0OxjMQDFChQXNBjHXv8Wcp78NQvY2mu7nMXdRzMYyNmQN3J30jAb6itiP6X7zR1QD0vo/8vhX/wFvP83HCKpIpdgF+ZrjbEagUtAs=
0day.guru.	3600	in	ns	dns1.registrar-servers.com.
0day.guru.	3600	in	ns	dns2.registrar-servers.com.
0dmo4ct49l96j1163h5ci1bcf4fl98m1.guru.	3600	in	nsec3	1 1 0 73 0E1I8Q1REDFRO4BTPP6N619F2ICE2U1C NS DS RRSIG
0dmo4ct49l96j1163h5ci1bcf4fl98m1.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. WDcWTRTbmpMpkMwA2Z/sQbLPC6nQ4rEbyUOdLMUNFTCUOvefmCQI2o7Y1J4NCcgQ0/Od5CU8DfD7EaD3MDcVix1jWkk1Pr6M3N0t2nmZBSL8DCI8w355Il7giSvZ4rgkLNnHRwQlDlBikq0DXug+w0KnaAJe9jTGufZAEiDLny8=
0dte.guru.	3600	in	ns	dns101.registrar-servers.com.
0dte.guru.	3600	in	ns	dns102.registrar-servers.com.
0e1i8q1redfro4btpp6n619f2ice2u1c.guru.	3600	in	nsec3	1 1 0 73 0FR5A4D44IPISTL9CIN91TGGQDLT9VT5 NS DS RRSIG
0e1i8q1redfro4btpp6n619f2ice2u1c.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. QgTD6IcP96Z/b03ZO9Ql8ZzZ2BnMTnmDSax572ck/uRWtEZDG6B7qE89XEB4pCpzJdPncROYsXTYG42SCpkwu+AC3IA2EQocTOstBHX7tiKBa5o+JQPfJEYxD1satkvI780ovmy7MKkcfoGHnGXG9XO4LhFHoQSZBDNdQFyFggI=
0f3f.guru.	3600	in	ns	ns1.1233dns.com.
0f3f.guru.	3600	in	ns	ns2.951dns.com.
0fr5a4d44ipistl9cin91tggqdlt9vt5.guru.	3600	in	nsec3	1 1 0 73 0GEFFK6AR7L1NBURKS89S0TTCGJAJ843 NS DS RRSIG
0fr5a4d44ipistl9cin91tggqdlt9vt5.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260212143043 20260122133043 61269 guru. Psjg3pckgERPV1jjgMtTzcmSKh9HKKHMKvDkX/nQc101A5yjuJoQmFmJz+qib8cW59BfYnn2yeB1hS3Q5geMX17WNn5SW/9tahYedr3wHjjb2H/0DXSzlmpp7RAWY9Xqfy4MC9VeKny4hZBNdebrGMK5MP+JCMnNi3jN9ISzrxI=
0geffk6ar7l1nburks89s0ttcgjaj843.guru.	3600	in	nsec3	1 1 0 73 0H48A6BMVPTDV6G339F2USQH2B6GRSGN NS DS RRSIG
0geffk6ar7l1nburks89s0ttcgjaj843.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260212143043 20260122133043 61269 guru. crviHLKdkJDZwgbizYaRb81dfR0l60UOGWzFEWEcNGQBpjOIVKnX212nPD4L2TROCgFw+kZbOtvc5zsVTWTfJ6c1pSW6v3ZcH80TLqPQDLKEEXS80CG/PXCfLT2F1S0ukqNzl10W9A2lBFgrpaoSvkmRzHp0rvCA2QV35Cu2os8=
0gomovies.guru.	3600	in	ns	alfred.ns.cloudflare.com.
0gomovies.guru.	3600	in	ns	tori.ns.cloudflare.com.
0h48a6bmvptdv6g339f2usqh2b6grsgn.guru.	3600	in	nsec3	1 1 0 73 0J2RH37UAAV5OU8VVFBFUA5K84S2APRU NS DS RRSIG
0h48a6bmvptdv6g339f2usqh2b6grsgn.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260210124225 20260120114225 61269 guru. UbS5iGRUQarfm4HEVO2UclvtLoTsja5gm1ghCvfiOA5iJNbP/RPefruQe+8DVDlZzqWgPdohpg6e1onY+eJwtqEzPvgWJEg8DS85yB/8vSEAN3pokMCDLqvn1/VCc6dmlAt+NNAkhAbXZ41fC55ykiqnMRAynBVGHTQJJxTFlPk=
0j2rh37uaav5ou8vvfbfua5k84s2apru.guru.	3600	in	nsec3	1 1 0 73 0J75E2VRMQ1T9HODAJH0L01PTFKCR0A3 NS DS RRSIG
0j2rh37uaav5ou8vvfbfua5k84s2apru.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. VbVKVZTRf+1wME3TJOPTQQmSxAZukVToRRnd0xjWdYtvvF6YVTkBdiMwmiMKjQCzs4O/oO6AFtuzcURuYuR5vgn9kxDFwHzABcMZUH8XTvHaNeVNQr/7kN5s3UhrjOn5Ea33c2EBjuyzoEKbYB0h0WUvgU1ZnCN/cIRWEx1uUd0=
0j75e2vrmq1t9hodajh0l01ptfkcr0a3.guru.	3600	in	nsec3	1 1 0 73 0K4VKARVI0OUQBT4N3DG0ODF2FOUG25V NS DS RRSIG
0j75e2vrmq1t9hodajh0l01ptfkcr0a3.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. E4BZK1ptWE96+0Bs8ncjF5ZLhPVqBzlvw4BP0+WuLC6eKma7Vqeu9whWcqv4EY4WSn7rHtXys5j/howYbRCkjLj2Pz4Ra4wJYJDZIYNZeVqhYclI8+Opixs93y4qWZ77jTpF0hfP0cxSt2LqA1Yc2zfkWZs75utScnxH1b58Rjo=
0k4vkarvi0ouqbt4n3dg0odf2foug25v.guru.	3600	in	nsec3	1 1 0 73 0KR4KG91VP1PDV5RQ3N4J2949AQ7O4RE NS DS RRSIG
0k4vkarvi0ouqbt4n3dg0odf2foug25v.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260209131900 20260119121900 61269 guru. BAwPZENC7HjYeXptqSX8uekfnpceBSKfZ8UEY2mGPkCI+ZECLTaHE1DXxDTkmc9YSlhEOElCcSBSicekfl0BSrZdDTVLMkhoYgsH6d3xDnBGTA895ygu2Vo24BL31lqzBvj3QqAgTRXxaBlwHoNYRb15pQA2PatjGyK5V/8IAWY=
0kr4kg91vp1pdv5rq3n4j2949aq7o4re.guru.	3600	in	nsec3	1 1 0 73 0L5JAHKOFSKTFJ64IK1IELJCP6HQPDP2 NS DS RRSIG
0kr4kg91vp1pdv5rq3n4j2949aq7o4re.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. hgBtXFpyqjqhxMtSZJFqVKyNUT/ydWr5WP3LBP2q2VtbdPhXJcfVyn2PYC8VPgYJxFDn49zv03JE1OfzLyGdxn5BUQ4ghgVPJ99z2ZN5zdEL2n8kWh3HD3OSqB5M/u6PKzGGaYgtGHPXQ73/LsLILIH15q69UVXRY2e5x8WP2OA=
0kuh.guru.	3600	in	ns	ns1.1233dns.com.
0kuh.guru.	3600	in	ns	ns2.951dns.com.
0l5jahkofsktfj64ik1ieljcp6hqpdp2.guru.	3600	in	nsec3	1 1 0 73 0LEQJD16QKRO19J3EF6DM2BVNF9PT3VB NS DS RRSIG
0l5jahkofsktfj64ik1ieljcp6hqpdp2.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. S8JgWsEFoI5Aty2PuCGSrdK8BST04U5yf0l29HPnKEw0qp0HUbdXUuZZydM91Zu4w8UhFD7jEUJEyKiKAkVoUOIln977tuOE8CqlDlgPkUg93G7RvJoRfTc7Ao3ztE/3+Gdcs7edYIuPxFzDvlRLTcCA44P3IPXO7fPiK+3+DEE=
0leqjd16qkro19j3ef6dm2bvnf9pt3vb.guru.	3600	in	nsec3	1 1 0 73 0LUJOFOHRRVG1EL7JIO1G11CBPUTO4D8 NS DS RRSIG
0leqjd16qkro19j3ef6dm2bvnf9pt3vb.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260210082911 20260120072911 61269 guru. EC0Yt2VpdQ3Q0leEh01DNR9LqQ2eukchZzQx1Pk63GcED/Q0ym6p64Kk8BHjUTlF/BP1+jHp/2r1zyH2iEXYNwIxZOSIb7kLMg52Gl3ONp5J5ZYdKBp/nUkJh8Cbq6bCKVBjGoY+YLDNkonVxv2Y6HNrqKOJ//HsxIJJWOZO0EE=
0lujofohrrvg1el7jio1g11cbputo4d8.guru.	3600	in	nsec3	1 1 0 73 0M2QV6SVU8FI66UT1D93IKNR4P0T6S6G NS DS RRSIG
0lujofohrrvg1el7jio1g11cbputo4d8.guru.	3600	in	rrsig	NSEC3 8 2 3600 20260207154149 20260117144149 61269 guru. mtMWPejXVyeNfwHnLLD+8cThZbsq9ON9+xcUQNvikI3n3qcRhyq4USYKxtwlaWhAvHGxAHvVavIfN4PGJehUhTQLEqSCTq0MLuhg6KjgW1BRufNhlzGLdoNmxFs4CVzZUUZ5gbiAOPAy5zAV+sQ8LQ+w9MQY7Dw9BNdysA1ciyc=
0m2qv6svu8fi66ut1d93iknr4p0t6s6g.guru.	3600	in	nsec3	1 1 0 73 0M3NONEQ6Q31UJTBP9NTSSHBAGI9ADN4 NS DS RRSIG
