bmw.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 2019124289 900 1800 6048000 3600
fink-service.bmw.	3600	in	ns	ns1.your-server.de.
fink-service.bmw.	3600	in	ns	ns3.second-ns.de.
fink.bmw.	3600	in	ns	ns1.syxoshosted.de.
fink.bmw.	3600	in	ns	ns2.syxoshosted.de.
friedrich.bmw.	3600	in	ns	ns1.brandshelter.com.
friedrich.bmw.	3600	in	ns	ns2.brandshelter.de.
friedrich.bmw.	3600	in	ns	ns3.brandshelter.info.
friedrich.bmw.	3600	in	ns	ns4.brandshelter.net.
friedrich.bmw.	3600	in	ns	ns5.brandshelter.us.
fuchs.bmw.	3600	in	ns	ns1.x-dot.de.
fuchs.bmw.	3600	in	ns	ns2.x-dot.de.
fuchs.bmw.	3600	in	ns	ns3.xdot.de.
gcer97pcdfu2qsdncn15v41mmpdjtgmd.bmw.	900	in	nsec3	1 1 0 - 0HFF33RDQH6FGBIB5S908UCJNQ9A6A2J NS DS RRSIG
gcer97pcdfu2qsdncn15v41mmpdjtgmd.bmw.	900	in	rrsig	NSEC3 8 2 900 20250908150615 20250809133615 4270 bmw. ZsS8CE5MMQJi010TaKk48l5OyCmjTve3AQ9oxdr+RkdoJibmE01dg16T94Hq5b+00KIp/chiRU5YZCHBg6n6PzpSrUpcU7SIT4KF4wN+M+TgW1E5nXZLDvjYg0O4wmNL5ZcrqJdlhBJhlb2zrdyLcyCebVKibSVFpwYFaUL98zc=
genzel-service.bmw.	3600	in	ns	ns.km20515-22.keymachine.de.
genzel-service.bmw.	3600	in	ns	ns2.km20515-22.keymachine.de.
go.bmw.	3600	in	ns	ns-1295.awsdns-33.org.
go.bmw.	3600	in	ns	ns-1894.awsdns-44.co.uk.
go.bmw.	3600	in	ns	ns-367.awsdns-45.com.
go.bmw.	3600	in	ns	ns-785.awsdns-34.net.
graubaum-service.bmw.	3600	in	ns	ns1.brandshelter.com.
graubaum-service.bmw.	3600	in	ns	ns2.brandshelter.de.
graubaum-service.bmw.	3600	in	ns	ns3.brandshelter.info.
graubaum-service.bmw.	3600	in	ns	ns4.brandshelter.net.
graubaum-service.bmw.	3600	in	ns	ns5.brandshelter.us.
groetzinger.bmw.	3600	in	ns	ns1.syxoshosted.de.
groetzinger.bmw.	3600	in	ns	ns2.syxoshosted.de.
hagl-service.bmw.	3600	in	ns	ns1.hans.hosteurope.de.
hagl-service.bmw.	3600	in	ns	ns2.hans.hosteurope.de.
hans-brandenburg.bmw.	3600	in	ns	ns1.brandshelter.com.
hans-brandenburg.bmw.	3600	in	ns	ns2.brandshelter.de.
hans-brandenburg.bmw.	3600	in	ns	ns3.brandshelter.info.
hans-brandenburg.bmw.	3600	in	ns	ns4.brandshelter.net.
hans-brandenburg.bmw.	3600	in	ns	ns5.brandshelter.us.
hansanord.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
hansanord.bmw.	3600	in	ns	ns-de.1and1-dns.com.
hansanord.bmw.	3600	in	ns	ns-de.1and1-dns.de.
hansanord.bmw.	3600	in	ns	ns-de.1and1-dns.org.
helming.bmw.	3600	in	ns	ns1.brandshelter.com.
helming.bmw.	3600	in	ns	ns2.brandshelter.de.
helming.bmw.	3600	in	ns	ns3.brandshelter.info.
helming.bmw.	3600	in	ns	ns4.brandshelter.net.
helming.bmw.	3600	in	ns	ns5.brandshelter.us.
hinzmann.bmw.	3600	in	ns	scidns1.scihosting.de.
hinzmann.bmw.	3600	in	ns	scidns2.scihosting.de.
holme-service.bmw.	3600	in	ns	ns1.brandshelter.com.
holme-service.bmw.	3600	in	ns	ns2.brandshelter.de.
holme-service.bmw.	3600	in	ns	ns3.brandshelter.info.
holme-service.bmw.	3600	in	ns	ns4.brandshelter.net.
holme-service.bmw.	3600	in	ns	ns5.brandshelter.us.
holme.bmw.	3600	in	ns	ns1.brandshelter.com.
holme.bmw.	3600	in	ns	ns2.brandshelter.de.
holme.bmw.	3600	in	ns	ns3.brandshelter.info.
holme.bmw.	3600	in	ns	ns4.brandshelter.net.
holme.bmw.	3600	in	ns	ns5.brandshelter.us.
hubauer.bmw.	3600	in	ns	ns01.1blu.de.
hubauer.bmw.	3600	in	ns	ns02.1blu.de.
i3-de.bmw.	3600	in	ns	ns1.brandshelter.com.
i3-de.bmw.	3600	in	ns	ns2.brandshelter.de.
i3-de.bmw.	3600	in	ns	ns3.brandshelter.info.
i3-de.bmw.	3600	in	ns	ns4.brandshelter.net.
i3-de.bmw.	3600	in	ns	ns5.brandshelter.us.
i3-es.bmw.	3600	in	ns	ns1.brandshelter.com.
i3-es.bmw.	3600	in	ns	ns2.brandshelter.de.
i3-es.bmw.	3600	in	ns	ns3.brandshelter.info.
i3-es.bmw.	3600	in	ns	ns4.brandshelter.net.
i3-es.bmw.	3600	in	ns	ns5.brandshelter.us.
i3-fr.bmw.	3600	in	ns	ns1.brandshelter.com.
i3-fr.bmw.	3600	in	ns	ns2.brandshelter.de.
i3-fr.bmw.	3600	in	ns	ns3.brandshelter.info.
i3-fr.bmw.	3600	in	ns	ns4.brandshelter.net.
i3-fr.bmw.	3600	in	ns	ns5.brandshelter.us.
isert-service.bmw.	3600	in	ns	ns1.brandshelter.com.
isert-service.bmw.	3600	in	ns	ns2.brandshelter.de.
isert-service.bmw.	3600	in	ns	ns3.brandshelter.info.
isert-service.bmw.	3600	in	ns	ns4.brandshelter.net.
isert-service.bmw.	3600	in	ns	ns5.brandshelter.us.
joas.bmw.	3600	in	ns	ns1.brandshelter.com.
joas.bmw.	3600	in	ns	ns2.brandshelter.de.
joas.bmw.	3600	in	ns	ns3.brandshelter.info.
joas.bmw.	3600	in	ns	ns4.brandshelter.net.
joas.bmw.	3600	in	ns	ns5.brandshelter.us.
josef-bauer.bmw.	3600	in	ns	ns1.brandshelter.com.
josef-bauer.bmw.	3600	in	ns	ns2.brandshelter.de.
josef-bauer.bmw.	3600	in	ns	ns3.brandshelter.info.
josef-bauer.bmw.	3600	in	ns	ns4.brandshelter.net.
josef-bauer.bmw.	3600	in	ns	ns5.brandshelter.us.
jungeblut.bmw.	3600	in	ns	ns1.blserver.de.
jungeblut.bmw.	3600	in	ns	ns2.blserver.de.
kathan.bmw.	3600	in	ns	ns1.brandshelter.com.
kathan.bmw.	3600	in	ns	ns2.brandshelter.de.
kathan.bmw.	3600	in	ns	ns3.brandshelter.info.
kathan.bmw.	3600	in	ns	ns4.brandshelter.net.
kathan.bmw.	3600	in	ns	ns5.brandshelter.us.
katzenbogen-service.bmw.	3600	in	ns	ns1.brandshelter.com.
katzenbogen-service.bmw.	3600	in	ns	ns2.brandshelter.de.
katzenbogen-service.bmw.	3600	in	ns	ns3.brandshelter.info.
katzenbogen-service.bmw.	3600	in	ns	ns4.brandshelter.net.
katzenbogen-service.bmw.	3600	in	ns	ns5.brandshelter.us.
kellner-service.bmw.	3600	in	ns	ns01.1blu.de.
kellner-service.bmw.	3600	in	ns	ns02.1blu.de.
klaus-service.bmw.	3600	in	ns	ns1.brandshelter.com.
klaus-service.bmw.	3600	in	ns	ns2.brandshelter.de.
klaus-service.bmw.	3600	in	ns	ns3.brandshelter.info.
klaus-service.bmw.	3600	in	ns	ns4.brandshelter.net.
klaus-service.bmw.	3600	in	ns	ns5.brandshelter.us.
klee-service.bmw.	3600	in	ns	ns1.brandshelter.com.
klee-service.bmw.	3600	in	ns	ns2.brandshelter.de.
klee-service.bmw.	3600	in	ns	ns3.brandshelter.info.
klee-service.bmw.	3600	in	ns	ns4.brandshelter.net.
klee-service.bmw.	3600	in	ns	ns5.brandshelter.us.
kornexl-lenz-service.bmw.	3600	in	ns	ns1.brandshelter.com.
kornexl-lenz-service.bmw.	3600	in	ns	ns2.brandshelter.de.
kornexl-lenz-service.bmw.	3600	in	ns	ns3.brandshelter.info.
kornexl-lenz-service.bmw.	3600	in	ns	ns4.brandshelter.net.
kornexl-lenz-service.bmw.	3600	in	ns	ns5.brandshelter.us.
krah-enders.bmw.	3600	in	ns	ns.heise-server.de.
krah-enders.bmw.	3600	in	ns	ns2.heise-server.de.
kruft.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
kruft.bmw.	3600	in	ns	ns-de.1and1-dns.com.
kruft.bmw.	3600	in	ns	ns-de.1and1-dns.de.
kruft.bmw.	3600	in	ns	ns-de.1and1-dns.org.
labs.bmw.	3600	in	ns	ns1.brandshelter.com.
labs.bmw.	3600	in	ns	ns2.brandshelter.de.
labs.bmw.	3600	in	ns	ns3.brandshelter.info.
labs.bmw.	3600	in	ns	ns4.brandshelter.net.
labs.bmw.	3600	in	ns	ns5.brandshelter.us.
lange-service.bmw.	3600	in	ns	ns1.xdot.de.
lange-service.bmw.	3600	in	ns	ns2.xdot.de.
lange-service.bmw.	3600	in	ns	ns3.xdot.de.
lange.bmw.	3600	in	ns	ns1.xdot.de.
lange.bmw.	3600	in	ns	ns2.xdot.de.
lange.bmw.	3600	in	ns	ns3.xdot.de.
lauterbach-service.bmw.	3600	in	ns	ns1.brandshelter.com.
lauterbach-service.bmw.	3600	in	ns	ns2.brandshelter.de.
lauterbach-service.bmw.	3600	in	ns	ns3.brandshelter.info.
lauterbach-service.bmw.	3600	in	ns	ns4.brandshelter.net.
lauterbach-service.bmw.	3600	in	ns	ns5.brandshelter.us.
lell.bmw.	3600	in	ns	ns01.1blu.de.
lell.bmw.	3600	in	ns	ns02.1blu.de.
lundk-hackelboerger-service.bmw.	3600	in	ns	ns1.brandshelter.com.
lundk-hackelboerger-service.bmw.	3600	in	ns	ns2.brandshelter.de.
lundk-hackelboerger-service.bmw.	3600	in	ns	ns3.brandshelter.info.
lundk-hackelboerger-service.bmw.	3600	in	ns	ns4.brandshelter.net.
lundk-hackelboerger-service.bmw.	3600	in	ns	ns5.brandshelter.us.
lust-service.bmw.	3600	in	ns	ns1.brandshelter.com.
lust-service.bmw.	3600	in	ns	ns2.brandshelter.de.
lust-service.bmw.	3600	in	ns	ns3.brandshelter.info.
lust-service.bmw.	3600	in	ns	ns4.brandshelter.net.
lust-service.bmw.	3600	in	ns	ns5.brandshelter.us.
maertin.bmw.	3600	in	ns	ns1.brandshelter.com.
maertin.bmw.	3600	in	ns	ns2.brandshelter.de.
maertin.bmw.	3600	in	ns	ns3.brandshelter.info.
maertin.bmw.	3600	in	ns	ns4.brandshelter.net.
maertin.bmw.	3600	in	ns	ns5.brandshelter.us.
maurer-service.bmw.	3600	in	ns	ns1.brandshelter.com.
maurer-service.bmw.	3600	in	ns	ns2.brandshelter.de.
maurer-service.bmw.	3600	in	ns	ns3.brandshelter.info.
maurer-service.bmw.	3600	in	ns	ns4.brandshelter.net.
maurer-service.bmw.	3600	in	ns	ns5.brandshelter.us.
mayer-service.bmw.	3600	in	ns	ns1.brandshelter.com.
mayer-service.bmw.	3600	in	ns	ns2.brandshelter.de.
mayer-service.bmw.	3600	in	ns	ns3.brandshelter.info.
mayer-service.bmw.	3600	in	ns	ns4.brandshelter.net.
mayer-service.bmw.	3600	in	ns	ns5.brandshelter.us.
missiontomars.bmw.	3600	in	ns	ns1.brandshelter.com.
missiontomars.bmw.	3600	in	ns	ns2.brandshelter.de.
missiontomars.bmw.	3600	in	ns	ns3.brandshelter.info.
missiontomars.bmw.	3600	in	ns	ns4.brandshelter.net.
missiontomars.bmw.	3600	in	ns	ns5.brandshelter.us.
moser-service.bmw.	3600	in	ns	ns1.brandshelter.com.
moser-service.bmw.	3600	in	ns	ns2.brandshelter.de.
moser-service.bmw.	3600	in	ns	ns3.brandshelter.info.
moser-service.bmw.	3600	in	ns	ns4.brandshelter.net.
moser-service.bmw.	3600	in	ns	ns5.brandshelter.us.
mueller.bmw.	3600	in	ns	ns.namespace4you.de.
mueller.bmw.	3600	in	ns	ns2.namespace4you.de.
muhra.bmw.	3600	in	ns	ns-de.1and1-dns.biz.
muhra.bmw.	3600	in	ns	ns-de.1and1-dns.com.
muhra.bmw.	3600	in	ns	ns-de.1and1-dns.de.
muhra.bmw.	3600	in	ns	ns-de.1and1-dns.org.
mulfinger.bmw.	3600	in	ns	ns1.brandshelter.com.
mulfinger.bmw.	3600	in	ns	ns2.brandshelter.de.
mulfinger.bmw.	3600	in	ns	ns3.brandshelter.info.
mulfinger.bmw.	3600	in	ns	ns4.brandshelter.net.
mulfinger.bmw.	3600	in	ns	ns5.brandshelter.us.
my.bmw.	3600	in	ns	ns1.brandshelter.com.
